year,id,word_count,cooccur_topic1_letter,cooccur_topic2_white,cooccur_topic4_land,cooccur_topic5_fame,smallpox_burial_cooccurrences,cooccur_topic3_would,cooccur_topic4_good,cooccur_topic3_brig,cooccur_topic1_received,cooccur_topic4_viii,cooccur_topic1_year,smallpox_sick_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic2_plain,cooccur_topic2_black,cooccur_topic4_town,cooccur_topic3_day,cooccur_topic5_notice,smallpox_epidemic_cooccurrences,cooccur_topic5_county,smallpox_death_cooccurrences,cooccur_topic3_state,cooccur_topic3_great,smallpox_died_cooccurrences,cooccur_topic2_cotton,smallpox_plague_cooccurrences,cooccur_topic4_portland,cooccur_topic5_make,cooccur_topic5_hereby,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1806,5_1806-05-05_p1_sn83016082_00332895060_1806050501_0822,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048790765,0.0028041224,0.46990982,0.0017183296,0.52068865
1806,4_1806-05-19_p1_sn83016082_00332895060_1806051901_0830,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10523088,0.0026882372,0.88923335,0.0015492396,0.0012982403
1806,9_1806-04-28_p1_sn83016082_00332895060_1806042801_0818,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83745533,0.0044345604,0.003160434,0.0025469735,0.15240271
1806,15_1806-06-09_p2_sn83016082_00332895060_1806060901_0843,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006673771,0.0038786277,0.25675216,0.002371333,0.7303241
1806,16_1806-03-10_p4_sn83016082_00332895060_1806031001_0794,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015927564,0.095804326,0.007368878,0.87592393,0.004975326
1806,12_1806-02-03_p3_sn83016082_00332895060_1806020301_0773,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970772,0.010116489,0.007714991,0.0062054633,0.0051909853
1806,16_1806-06-02_p3_sn83016082_00332895060_1806060201_0840,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010793598,0.97592944,0.0053487495,0.0043114442,0.0036168701
1806,20_1806-06-02_p3_sn83016082_00332895060_1806060201_0840,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014582021,0.008696636,0.0065954556,0.0052720057,0.9648539
1806,20_1806-03-24_p3_sn83016082_00332895060_1806032401_0801,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036781643,0.023120718,0.9139134,0.014225989,0.011958186
1806,8_1806-03-10_p1_sn83016082_00332895060_1806031001_0791,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24793163,0.04460472,0.704918,0.0013857891,0.0011598355
1806,30_1806-03-10_p3_sn83016082_00332895060_1806031001_0793,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77066153,0.0074711093,0.005733568,0.004597457,0.21153627
1806,2_1806-02-24_p4_sn83016082_00332895060_1806022401_0786,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47663453,0.27388296,0.24100505,0.004624513,0.003852959
1806,9_1806-03-24_p2_sn83016082_00332895060_1806032401_0800,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003294608,0.0019604443,0.9925616,0.0011876151,0.0009957409
1806,5_1806-04-21_p4_sn83016082_00332895060_1806042101_0817,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18189844,0.60230285,0.0093410425,0.20016865,0.0062890253
1806,17_1806-04-07_p1_sn83016082_00332895060_1806040701_0807,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021981053,0.014525486,0.011001373,0.94502604,0.007466072
1806,21_1806-03-10_p3_sn83016082_00332895060_1806031001_0793,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049640376,0.033546805,0.025208222,0.87455255,0.017052002
1806,23_1806-03-31_p4_sn83016082_00332895060_1806033101_0806,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77342755,0.0040038424,0.0030487494,0.0024614225,0.21705845
1806,2_1806-06-09_p3_sn83016082_00332895060_1806060901_0844,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97158164,0.010094969,0.0073997993,0.0059446557,0.004978891
1806,51_1806-01-06_p4_sn83016082_00332895060_1806010601_0762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16644183,0.11500847,0.587724,0.07107914,0.05974662
1806,14_1806-04-14_p4_sn83016082_00332895060_1806041401_0813,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017828416,0.011583645,0.00881591,0.007115477,0.95465654
1806,2_1806-06-30_p3_sn83016082_00332895072_1806063001_0005,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008100572,0.005424934,0.0041053183,0.9795914,0.0027777138
1806,4_1806-01-13_p2_sn83016082_00332895060_1806011301_0764,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48092002,0.0028378104,0.16432863,0.0017405121,0.35017306
1806,9_1806-03-31_p3_sn83016082_00332895060_1806033101_0805,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10264597,0.05475947,0.8370217,0.0030323227,0.0025404685
1806,16_1806-04-21_p4_sn83016082_00332895060_1806042101_0817,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011183908,0.0076792804,0.00586764,0.004747318,0.9705218
1806,2_1806-02-10_p2_sn83016082_00332895060_1806021001_0776,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9771708,0.008129429,0.0059438036,0.0047717183,0.0039842357
1806,10_1806-06-02_p1_sn83016082_00332895060_1806060201_0838,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8113883,0.0022319509,0.16551319,0.0013582708,0.019508265
1806,16_1806-06-02_p2_sn83016082_00332895060_1806060201_0839,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022952253,0.011010094,0.008501275,0.006808936,0.95072746
1806,9_1806-06-16_p2_sn83016082_00332895060_1806061601_0847,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27517778,0.008903589,0.30583856,0.00547646,0.4046036
1806,8_1806-04-28_p2_sn83016082_00332895060_1806042801_0819,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6354415,0.0096807955,0.34395757,0.005938092,0.004982081
1806,3_1806-01-27_p4_sn83016082_00332895060_1806012701_0770,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004208041,0.0028029832,0.0020777446,0.0016812688,0.98923
1806,13_1806-05-05_p4_sn83016082_00332895060_1806050501_0825,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021360207,0.9866306,0.009745227,0.00080972095,0.00067835563
1806,1_1806-02-17_p3_sn83016082_00332895060_1806021701_0781,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11048509,0.18879409,0.6898001,0.005943111,0.004977635
1806,20_1806-05-12_p2_sn83016082_00332895060_1806051201_0827,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9827307,0.005979038,0.0045703603,0.0036552027,0.0030648024
1806,10_1806-01-06_p2_sn83016082_00332895060_1806010601_0760,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66432023,0.115411766,0.08951547,0.07107496,0.059677564
1806,13_1806-01-13_p3_sn83016082_00332895060_1806011301_0765,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035003244,0.002282413,0.0017163751,0.0013854518,0.9911154
1806,6_1806-04-21_p3_sn83016082_00332895060_1806042101_0816,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010597422,0.9765196,0.0051738857,0.0041897,0.0035195132
1806,12_1806-02-17_p2_sn83016082_00332895060_1806021701_0780,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7808646,0.0027607565,0.21329299,0.0016755543,0.0014059946
1806,18_1806-06-02_p3_sn83016082_00332895060_1806060201_0840,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33688927,0.021321671,0.016042646,0.6148906,0.010855792
1806,26_1806-03-31_p4_sn83016082_00332895060_1806033101_0806,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20085324,0.007529161,0.005695165,0.31067303,0.4752494
1806,2_1806-06-16_p3_sn83016082_00332895060_1806061601_0848,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013048576,0.0075944625,0.005558,0.45742625,0.5163727
1806,18_1806-03-31_p3_sn83016082_00332895060_1806033101_0805,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9042742,0.03300604,0.025290184,0.020344654,0.017084908
1806,14_1806-05-19_p2_sn83016082_00332895060_1806051901_0831,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33498794,0.0019064187,0.54219157,0.0011523018,0.11976176
1806,4_1806-02-10_p1_sn83016082_00332895060_1806021001_0775,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018826805,0.011132859,0.95754033,0.006812837,0.005687162
1806,12_1806-03-17_p2_sn83016082_00332895060_1806031701_0796,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018793924,0.009648619,0.9058913,0.005960113,0.05970608
1806,9_1806-06-23_p3_sn83016082_00332895060_1806062301_0852,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12998378,0.11126213,0.5060336,0.0059542223,0.24676627
1806,6_1806-04-07_p2_sn83016082_00332895060_1806040701_0808,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22097224,0.0035935442,0.7714052,0.002190676,0.0018383618
1806,13_1806-02-24_p4_sn83016082_00332895060_1806022401_0786,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051370956,0.028793134,0.88713115,0.017783655,0.014921037
1806,58_1806-06-16_p4_sn83016082_00332895060_1806061601_0849,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045198347,0.35331368,0.022222104,0.5643414,0.01492443
1806,17_1806-05-26_p3_sn83016082_00332895060_1806052601_0836,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116416015,0.0071038594,0.81121445,0.061646413,0.003619235
1806,21_1806-05-19_p1_sn83016082_00332895060_1806051901_0830,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9551488,0.015499465,0.0119030755,0.009486713,0.007961909
1806,8_1806-05-12_p3_sn83016082_00332895060_1806051201_0828,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018513167,0.012234526,0.009291777,0.95367306,0.0062875166
1806,8_1806-02-03_p2_sn83016082_00332895060_1806020301_0772,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033763953,0.019228125,0.48952323,0.27940646,0.17807825
1806,35_1806-01-06_p4_sn83016082_00332895060_1806010601_0762,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47914776,0.08368176,0.005728151,0.004606823,0.42683545
1806,10_1806-05-26_p2_sn83016082_00332895060_1806052601_0835,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7884787,0.002180735,0.20693563,0.0013088281,0.0010960452
1806,6_1806-02-10_p3_sn83016082_00332895060_1806021001_0777,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030414155,0.92980623,0.01599366,0.012935084,0.010850864
1806,24_1806-04-21_p4_sn83016082_00332895060_1806042101_0817,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04252987,0.029199174,0.15297848,0.76037204,0.014920425
1806,17_1806-05-05_p4_sn83016082_00332895060_1806050501_0825,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007422399,0.98362577,0.0036102852,0.0029052799,0.002436285
1806,19_1806-02-17_p3_sn83016082_00332895060_1806021701_0781,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09987747,0.057504307,0.04418022,0.33867452,0.45976353
1806,2_1806-02-03_p1_sn83016082_00332895060_1806020301_0771,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21768732,0.002643768,0.7766881,0.0016230368,0.0013577776
1806,7_1806-02-10_p4_sn83016082_00332895060_1806021001_0778,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042218296,0.990374,0.002173975,0.0017563653,0.0014738586
1806,6_1806-06-02_p1_sn83016082_00332895060_1806060201_0838,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5253925,0.002726317,0.40464285,0.0016599873,0.06557837
1806,7_1806-06-02_p2_sn83016082_00332895060_1806060201_0839,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82239777,0.014495329,0.011140403,0.14449078,0.0074757007
1806,4_1806-01-06_p2_sn83016082_00332895060_1806010601_0760,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9035021,0.007714167,0.005948171,0.0788524,0.003983203
1806,8_1806-05-19_p2_sn83016082_00332895060_1806051901_0831,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8444456,0.14220987,0.0054038693,0.004319696,0.0036209244
1806,29_1806-01-13_p1_sn83016082_00332895060_1806011301_0763,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068944,0.046213333,0.0351839,0.82577866,0.02388013
1806,18_1806-01-27_p4_sn83016082_00332895060_1806012701_0770,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02069325,0.0021813703,0.0016369296,0.0013209697,0.97416747
1806,12_1806-06-02_p2_sn83016082_00332895060_1806060201_0839,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13127011,0.09537304,0.76800984,0.0029095446,0.002437479
1806,13_1806-01-27_p2_sn83016082_00332895060_1806012701_0768,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34879965,0.004412552,0.0033672405,0.002686833,0.6407337
1806,8_1806-05-19_p3_sn83016082_00332895060_1806051901_0832,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038179425,0.991265,0.0019767487,0.0015991534,0.0013411994
1806,9_1806-03-03_p3_sn83016082_00332895060_1806030301_0789,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38629735,0.015746702,0.33935356,0.25063473,0.007967674
1806,18_1806-04-28_p1_sn83016082_00332895060_1806042801_0818,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66203,0.11782081,0.08913944,0.07130349,0.05970626
1806,8_1806-01-06_p3_sn83016082_00332895060_1806010601_0761,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97575444,0.008556039,0.0063258098,0.0050958702,0.0042679026
1806,18_1806-04-07_p2_sn83016082_00332895060_1806040701_0808,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2699194,0.033364244,0.02558766,0.020310622,0.6508181
1806,9_1806-02-10_p2_sn83016082_00332895060_1806021001_0776,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4298124,0.01977898,0.014905177,0.16563252,0.36987087
1806,36_1806-03-31_p4_sn83016082_00332895060_1806033101_0806,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11882676,0.07682398,0.059083506,0.70547736,0.0397884
1806,2_1806-01-06_p1_sn83016082_00332895060_1806010601_0759,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009795837,0.0057982453,0.8891042,0.0035598625,0.091741785
1806,16_1806-03-03_p3_sn83016082_00332895060_1806030301_0789,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36795992,0.015052392,0.011134813,0.5983797,0.0074731717
1806,5_1806-03-10_p2_sn83016082_00332895060_1806031001_0792,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74644977,0.010968182,0.11314116,0.00646824,0.12297259
1806,21_1806-02-24_p2_sn83016082_00332895060_1806022401_0784,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826406,0.010138813,0.15206271,0.006198022,0.0051945304
1806,24_1806-05-12_p2_sn83016082_00332895060_1806051201_0827,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01858388,0.010990534,0.008554559,0.006775833,0.95509523
