year,id,word_count,cooccur_topic5_church,smallpox_kill_cooccurrences,smallpox_plague_cooccurrences,smallpox_sick_cooccurrences,cooccur_topic4_train,smallpox_grave_cooccurrences,smallpox_outbreak_cooccurrences,smallpox_perish_cooccurrences,smallpox_mortality_cooccurrences,cooccur_topic3_state,cooccur_topic4_steamship,cooccur_topic3_party,cooccur_topic2_house,cooccur_topic5_said,smallpox_burial_cooccurrences,smallpox_epidemic_cooccurrences,smallpox_fatality_cooccurrences,smallpox_infection_cooccurrences,smallpox_contagion_cooccurrences,cooccur_topic1_county,cooccur_topic4_york,cooccur_topic5_time,smallpox_casualty_cooccurrences,cooccur_topic5_would,smallpox_death_cooccurrences,smallpox_disease_cooccurrences,smallpox_endemic_cooccurrences,smallpox_suffering_cooccurrences,smallpox_victim_cooccurrences,smallpox_afflicted_cooccurrences,smallpox_succumb_cooccurrences,cooccur_topic1_city,cooccur_topic3_people,cooccur_topic1_street,cooccur_topic4_sale,smallpox_case_cooccurrences,cooccur_topic5_upon,smallpox_died_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_obituary_cooccurrences,cooccur_topic4_market,cooccur_topic2_good,cooccur_topic2_year,smallpox_deceased_cooccurrences,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1871,9_1871-01-11_p1_sn83030214_00206531071_1871011101_0071,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46448916,0.011904883,0.008522437,0.50933653,0.0057470044
1871,43_1871-04-15_p4_sn84026820_00271765277_1871041501_0070,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9921613,0.0027839665,0.0020382327,0.0016402052,0.0013762779
1871,78_1871-04-08_p4_sn85052141_00202195301_1871040801_0256,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012837904,0.2497549,0.44165164,0.29211414,0.0036413574
1871,21_1871-02-25_p1_sn83030313_00271743737_1871022501_0597,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9253016,0.025900073,0.019635262,0.015879735,0.013283328
1871,7_1871-01-18_p2_sn83025121_00211108848_1871011801_0612,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016477618,0.7086367,0.00074884755,0.26458257,0.024384165
1871,49_1871-11-22_p1_sn84020422_00332894948_1871112201_0284,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011661607,0.008130489,0.006078377,0.97000706,0.0041224454
1871,51_1871-01-07_p4_sn83030313_00271743737_1871010701_0080,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93850946,0.021533994,0.016125783,0.012962327,0.010868437
1871,26_1871-08-05_p2_sn82015099_00279556690_1871080501_0127,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9437996,0.019601448,0.0147196585,0.011905175,0.009974047
1871,21_1871-12-23_p7_sn83030313_00271743762_1871122301_1061,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24325092,0.006481803,0.0048110466,0.0038536673,0.74160254
1871,21_1871-06-06_p3_sn84022991_00513688076_1871060601_0433,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35396063,0.6201094,0.010445825,0.008429531,0.007054763
1871,48_1871-09-23_p4_sn85025202_0027955730A_1871092301_0405,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9324116,0.023559563,0.017814644,0.014264756,0.011949384
1871,11_1871-03-08_p10_sn83030313_00271743737_1871030801_0730,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29607838,0.0057997387,0.0043596937,0.69086415,0.0028981036
1871,3_1871-11-07_p12_sn83030313_00271743762_1871110701_0497,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9954348,0.0015981429,0.001193515,0.0009655409,0.00080789166
1871,65_1871-08-12_p2_sn82014899_00211105495_1871081201_0134,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33142906,0.6616172,0.002809717,0.0022554814,0.0018886018
1871,19_1871-01-07_p2_sn85025202_0027955730A_1871010701_0239,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046863314,0.0075075836,0.07565551,0.032277327,0.8376962
1871,34_1871-05-24_p1_sn84020422_00332894948_1871052401_0139,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030055547,0.39013112,0.5596631,0.010958525,0.00919175
1871,3_1871-10-13_p1_sn84027718_00271763803_1871101301_0070,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025874297,0.9942193,0.0012963993,0.0010314015,0.00086534006
1871,11_1871-06-13_p10_sn83030214_00206531083_1871061301_0312,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035994478,0.78086555,0.09468137,0.08669601,0.0017625934
1871,14_1871-09-02_p1_sn85025202_0027955730A_1871090201_0390,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18085632,0.0007107028,0.81764346,0.0004296904,0.00035971982
1871,49_1871-12-08_p11_sn83030313_00271743762_1871120801_0879,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9506151,0.017682722,0.012881682,0.01023753,0.008582937
1871,58_1871-05-06_p4_sn84026820_00271765277_1871050601_0082,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9828902,0.0060777194,0.0044624344,0.0035768994,0.002992766
1871,7_1871-01-03_p5_sn83030313_00271743737_1871010301_0041,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02517307,0.00086215674,0.973038,0.0005043197,0.0004223938
1871,33_1871-06-04_p8_sn83016555_00295875896_1871060401_0241,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010102427,0.12759627,0.0048005134,0.85424316,0.003257595
1871,9_1871-04-01_p2_sn84024829_00211105690_1871040101_0408,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019618291,0.009362349,0.75538474,0.21102168,0.0046129026
1871,52_1871-08-26_p3_sn83030214_00206531083_1871082601_0829,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18969396,0.76778316,0.00546241,0.033415344,0.003645099
1871,28_1871-09-01_p9_sn83030313_00271743750_1871090101_0634,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060638255,0.98798263,0.002401541,0.0019322631,0.0016197029
1871,37_1871-09-19_p3_sn83030313_00271743750_1871091901_0836,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31776363,0.5360983,0.058869436,0.047447592,0.039821073
1871,47_1871-08-25_p5_sn83030214_00206531083_1871082501_0823,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90308034,0.03398674,0.025475888,0.020367645,0.017089397
1871,13_1871-11-18_p3_sn83030313_00271743762_1871111801_0624,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008831963,0.0005339414,0.9979997,0.00031752101,0.00026565226
1871,2_1871-08-25_p1_sn84027718_00271763803_1871082501_0040,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031946378,0.99309576,0.0014981327,0.0012035482,0.0010078164
1871,11_1871-05-19_pNone_sn88074142_00280761485_1871051901_0105,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77154016,0.12004141,0.005762964,0.09877315,0.0038823085
1871,27_1871-06-18_p3_sn83016555_00295875896_1871061801_0332,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9930325,0.0024253735,0.0018320511,0.0014740608,0.0012359589
1871,24_1871-12-26_p6_sn83030214_00206531095_1871122601_0852,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9114446,0.019625608,0.014933487,0.044031873,0.00996443
1871,51_1871-09-23_p3_sn83016348_00415624530_1871092301_0246,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010907295,0.75595134,0.22582708,0.003977818,0.0033364
1871,45_1871-02-14_p1_sn83030313_00271743737_1871021401_0477,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9510444,0.017393714,0.012717149,0.010251224,0.008593531
1871,8_1871-12-08_p5_sn83030214_00206531095_1871120801_0723,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021186566,0.001162129,0.83389986,0.00069676724,0.16212262
1871,15_1871-12-09_p5_sn83030313_00271743762_1871120901_0885,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014670573,0.008159587,0.9681012,0.0049374793,0.0041311826
1871,6_1871-08-26_p1_sn82014896_00211104405_1871082601_0205,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7426768,0.010306056,0.2355267,0.006251412,0.005239039
1871,27_1871-11-18_p5_sn83030313_00271743762_1871111801_0626,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569433,0.0037282885,0.98641914,0.0022616957,0.0018965601
1871,26_1871-06-27_pNone_sn83030313_00271743749_1871062701_1128,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959386,0.014646547,0.010500566,0.00841657,0.0070503545
1871,30_1871-09-24_pNone_sn83030313_00271743750_1871092401_0897,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051376052,0.030791614,0.022301616,0.017840048,0.8776907
1871,18_1871-05-06_p2_sn84026820_00271765277_1871050601_0080,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36742845,0.3247952,0.013626374,0.28495342,0.009196572
1871,10_1871-08-26_p1_sn82014899_00211105495_1871082601_0141,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115580205,0.6164637,0.06382134,0.0046215537,0.30353534
1871,18_1871-09-09_p1_sn83030313_00271743750_1871090901_0716,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10767597,0.8901835,0.00086126185,0.00069639075,0.00058273424
1871,2_1871-09-19_p2_sn84022991_00513688076_1871091901_0492,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041374597,0.07351786,0.5029695,0.41813946,0.0012356709
1871,18_1871-09-25_p9_sn83030313_00271743750_1871092501_0914,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99834216,0.0005783742,0.00043474618,0.0003506762,0.0002940748
1871,42_1871-05-20_p3_sn85052141_00202195301_1871052001_0280,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074530076,0.0049568396,0.003697404,0.9814003,0.0024923566
1871,8_1871-12-14_p3_sn85025431_00212479706_1871121401_0515,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011668563,0.007694555,0.0057212715,0.97105306,0.0038624974
1871,102_1871-05-18_p3_sn83016926_00295877479_1871051801_0460,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50356394,0.4336324,0.025325997,0.020412805,0.0170648
1871,36_1871-11-06_pNone_sn83030272_00206536135_1871110601_0233,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26664641,0.022679234,0.016827043,0.68259156,0.011255715
1871,68_1871-11-17_p4_sn84027718_00271763803_1871111701_0095,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5922447,0.367775,0.016151028,0.0129648885,0.010864492
1871,17_1871-09-27_p6_sn83030214_00206531095_1871092701_0188,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169751,0.01426695,0.56154794,0.24734761,0.0070865345
1871,1_1871-05-30_p4_sn83030214_00206531083_1871053001_0210,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016266857,0.0010722579,0.8997669,0.00063173746,0.09690236
1871,1_1871-05-09_p10_sn83030313_00271743749_1871050901_0528,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303012,0.0018017556,0.6931865,0.0010884736,0.0009112455
1871,23_1871-01-14_p4_sn84024829_00211105690_1871011401_0370,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562301,0.029992223,0.022104245,0.8767443,0.014929126
1871,17_1871-03-25_p5_sn83030313_00271743737_1871032501_0939,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68968725,0.011474974,0.008540539,0.006859433,0.28343776
1871,1_1871-03-20_p3_sn83030313_00271743737_1871032001_0877,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010808939,0.52171975,0.00051344954,0.00041193256,0.47627404
1871,16_1871-11-17_p4_sn83030214_00206531095_1871111701_0566,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086664,0.005537144,0.41373572,0.003299428,0.5687613
1871,50_1871-01-04_p8_sn83030214_00206531071_1871010401_0030,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034908366,0.0022308112,0.0016789705,0.9914637,0.0011356873
1871,12_1871-11-17_p6_sn83030214_00206531095_1871111701_0568,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40826043,0.24913332,0.0008213438,0.00065910834,0.34112576
1871,41_1871-05-20_p2_sn85025202_0027955730A_1871052001_0323,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36154366,0.019297443,0.5973112,0.01187822,0.009969434
1871,30_1871-10-07_p8_sn83030313_00271743762_1871100701_0099,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121561095,0.0030219192,0.0022700406,0.0017958215,0.8713511
1871,39_1871-12-08_p4_sn84027718_00271763803_1871120801_0108,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9240495,0.026829883,0.019909551,0.015889445,0.01332162
1871,1_1871-12-29_p7_sn83030313_00271743762_1871122901_1117,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7873029,0.15952328,0.0013224656,0.05095924,0.0008920978
1871,15_1871-04-22_p4_sn85025202_0027955730A_1871042201_0307,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7838259,0.0071979756,0.20102775,0.004324613,0.0036237275
1871,8_1871-01-21_p5_sn83030313_00271743737_1871012101_0227,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014799785,0.008690713,0.5124404,0.0052331183,0.458836
1871,50_1871-04-01_p1_sn82015099_00279556690_1871040101_0053,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92544305,0.025747,0.019709222,0.0158227,0.013277998
1871,5_1871-10-26_p2_sn90061771_00200292807_1871102601_0382,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003536432,0.42926192,0.044423226,0.0010374023,0.5217411
1871,4_1871-09-19_p5_sn83030313_00271743750_1871091901_0838,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022937693,0.0014805523,0.0011054493,0.9943719,0.000748329
1871,19_1871-10-14_p11_sn83030313_00271743762_1871101401_0198,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9010088,0.035218254,0.025677128,0.020718934,0.017376939
1871,20_1871-03-11_p3_sn85052141_00202195301_1871031101_0239,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044527,0.002867535,0.0020968923,0.8943543,0.09622853
