year,id,word_count,cooccur_topic1_house,cooccur_topic5_several,cooccur_topic4_drop,cooccur_topic2_thee,cooccur_topic4_public,smallpox_burial_cooccurrences,cooccur_topic4_price,cooccur_topic3_would,smallpox_sick_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic1_street,cooccur_topic5_made,cooccur_topic2_thou,cooccur_topic3_could,smallpox_epidemic_cooccurrences,cooccur_topic4_medicine,smallpox_death_cooccurrences,cooccur_topic5_great,cooccur_topic5_state,smallpox_died_cooccurrences,smallpox_plague_cooccurrences,cooccur_topic1_market,cooccur_topic3_said,cooccur_topic2_love,cooccur_topic4_many,cooccur_topic2_heart,cooccur_topic2_soul,cooccur_topic5_time,cooccur_topic1_john,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1823,3_1823-06-26_p3_sn88053079_00271740244_1823062601_0019,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009586869,0.0056697982,0.2388115,0.0034779157,0.742454
1823,9_1823-10-30_p4_sn88053079_00271740244_1823103001_0049,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20743293,0.0068891584,0.21779473,0.44759756,0.12028566
1823,14_1823-12-04_p4_sn88053079_00271740244_1823120401_0069,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11182802,0.5423988,0.019841067,0.31264427,0.013287828
1823,15_1823-04-08_pNone_sn83016083_00332895114_1823040801_0065,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024843107,0.10824919,0.15429828,0.00083977374,0.7341284
1823,17_1823-11-20_p2_sn88053079_00271740244_1823112001_0059,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003079251,0.0019243547,0.001452365,0.0011609393,0.9923831
1823,2_1823-12-25_p3_sn88053079_00271740244_1823122501_0080,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99244356,0.0026569227,0.0019880594,0.0015831791,0.0013282176
1823,4_1823-11-20_p4_sn88053079_00271740244_1823112001_0061,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024796134,0.30197895,0.0015640105,0.0012521173,0.6704088
1823,28_1823-12-11_p3_sn88053079_00271740244_1823121101_0072,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028889613,0.012875879,0.94365764,0.007934766,0.0066420464
1823,7_1823-09-25_p4_sn88053079_00271740244_1823092501_0029,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010678532,0.97601455,0.0053733797,0.0043140566,0.0036195593
1823,1_1823-12-04_p1_sn88053079_00271740244_1823120401_0066,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007378193,0.91809833,0.069763586,0.002588297,0.0021715441
1823,23_1823-10-14_p1_sn83016083_00332895114_1823101401_0171,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28656313,0.017808458,0.013663761,0.011014438,0.67095023
1823,40_1823-10-14_p1_sn83016083_00332895114_1823101401_0171,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011795577,0.006940932,0.9735385,0.004209856,0.0035151436
1823,29_1823-12-04_p1_sn88053079_00271740244_1823120401_0066,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93007016,0.025999421,0.017720269,0.014252779,0.011957404
1823,11_1823-11-06_p4_sn88053079_00271740244_1823110601_0053,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5408554,0.13301572,0.3235316,0.0014136942,0.0011835031
1823,8_1823-10-30_p2_sn88053079_00271740244_1823103001_0047,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052700285,0.9893616,0.0021716843,0.0017386182,0.0014580494
1823,5_1823-06-26_p2_sn88053079_00271740244_1823062601_0018,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008983617,0.0054902555,0.9795634,0.0032462392,0.0027164768
1823,2_1823-10-30_p3_sn88053079_00271740244_1823103001_0048,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23054668,0.0044636084,0.7600445,0.002690202,0.0022550058
1823,12_1823-12-04_p1_sn88053079_00271740244_1823120401_0066,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1866543,0.2936632,0.4245837,0.0010332142,0.094065554
1823,13_1823-10-02_p4_sn88053079_00271740244_1823100201_0033,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73209876,0.0056088865,0.004241009,0.25520706,0.0028443178
1823,11_1823-06-26_p2_sn88053079_00271740244_1823062601_0018,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15270205,0.07062072,0.544095,0.052716456,0.1798658
1823,3_1823-12-04_p4_sn88053079_00271740244_1823120401_0069,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16942438,0.0019340101,0.7331136,0.09458689,0.0009411562
1823,26_1823-10-14_p4_sn83016083_00332895114_1823101401_0174,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96244407,0.013071808,0.009914561,0.007935057,0.0066346177
1823,4_1823-10-09_p4_sn88053079_00271740244_1823100901_0037,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004183162,0.12689963,0.8659397,0.0016193425,0.001358218
1823,13_1823-10-14_p4_sn83016083_00332895114_1823101401_0174,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8556354,0.040572796,0.0026596547,0.00213276,0.098999366
1823,16_1823-11-20_p4_sn88053079_00271740244_1823112001_0061,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48796332,0.0816226,0.00075407233,0.025933849,0.40372616
1823,7_1823-10-30_p4_sn88053079_00271740244_1823103001_0049,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017414756,0.008810108,0.27440166,0.0052843546,0.6940891
1823,5_1823-10-07_pNone_sn83016083_00332895114_1823100701_0167,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7975661,0.19968049,0.0011146973,0.0008913651,0.0007472165
1823,12_1823-10-23_p3_sn88053079_00271740244_1823102301_0044,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9662214,0.011751714,0.008925169,0.007128713,0.0059729703
1823,1_1823-11-20_p1_sn88053079_00271740244_1823112001_0058,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006619039,0.9852556,0.0032772906,0.0026366732,0.0022114245
1823,2_1823-10-09_p1_sn88053079_00271740244_1823100901_0034,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26346245,0.1629007,0.5706565,0.0016221965,0.0013581411
1823,23_1823-12-11_p2_sn88053079_00271740244_1823121101_0071,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029801417,0.12500593,0.4243035,0.00055585994,0.4203332
1823,2_1823-12-11_p4_sn88053079_00271740244_1823121101_0073,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00954264,0.4141618,0.329863,0.0034776866,0.24295487
1823,8_1823-10-30_p1_sn88053079_00271740244_1823103001_0046,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9439429,0.013047818,0.028451057,0.007919303,0.0066388766
1823,28_1823-06-26_p4_sn88053079_00271740244_1823062601_0020,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061369925,0.87414217,0.002695022,0.11521636,0.0018095331
1823,5_1823-10-14_p2_sn83016083_00332895114_1823101401_0172,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7842124,0.0013207557,0.06761477,0.00079330243,0.14605868
1823,20_1823-10-09_p4_sn88053079_00271740244_1823100901_0037,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756381,0.0032958444,0.23673321,0.0019526449,0.0016373115
1823,33_1823-11-13_p3_sn88053079_00271740244_1823111301_0056,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9158902,0.029234476,0.02216335,0.017781526,0.014930461
1823,11_1823-10-30_p3_sn88053079_00271740244_1823103001_0048,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01593449,0.00973248,0.48116374,0.0059356475,0.4872336
1823,28_1823-10-30_p4_sn88053079_00271740244_1823103001_0049,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42192358,0.0025859936,0.35337564,0.0014741861,0.22064058
1823,2_1823-11-20_p4_sn88053079_00271740244_1823112001_0061,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16267784,0.00208898,0.0015503825,0.001239643,0.8324432
1823,6_1823-10-30_p2_sn88053079_00271740244_1823103001_0047,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6105627,0.0041560824,0.30106854,0.0025066638,0.08170608
1823,8_1823-06-26_p2_sn88053079_00271740244_1823062601_0018,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32618314,0.03685792,0.001010828,0.00081076944,0.6351373
1823,33_1823-09-25_p2_sn88053079_00271740244_1823092501_0027,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002697676,0.0016280354,0.001204259,0.57218546,0.42228457
1823,1_1823-10-09_p3_sn88053079_00271740244_1823100901_0036,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047757463,0.053255968,0.18976752,0.0016791602,0.7505216
1823,6_1823-11-06_p4_sn88053079_00271740244_1823110601_0053,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004352142,0.0026489936,0.9901501,0.0015497718,0.0012989909
1823,29_1823-10-02_p2_sn88053079_00271740244_1823100201_0031,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3328376,0.22998515,0.175693,0.14213863,0.11934564
1823,13_1823-11-13_p4_sn88053079_00271740244_1823111301_0057,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58070356,0.010337162,0.0077289157,0.0062067676,0.39502358
1823,22_1823-11-27_p3_sn88053079_00271740244_1823112701_0064,376,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0016384118,0.0009186685,0.4241892,0.00054115895,0.5727126
1823,47_1823-10-14_p4_sn83016083_00332895114_1823101401_0174,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008987611,0.0060550226,0.9785666,0.0034775615,0.0029131584
1823,1_1823-11-13_p2_sn88053079_00271740244_1823111301_0055,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40253076,0.02779852,0.0027878848,0.16005175,0.4068311
1823,24_1823-10-16_p1_sn88053079_00271740244_1823101601_0038,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95293623,0.027034987,0.008099609,0.0064967424,0.005432398
1823,6_1823-10-09_p3_sn88053079_00271740244_1823100901_0036,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034184156,0.002045072,0.0015481882,0.0012391304,0.9917492
1823,25_1823-10-14_p3_sn83016083_00332895114_1823101401_0173,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9877975,0.0042279996,0.003212784,0.0025882619,0.002173465
1823,1_1823-12-04_p2_sn88053079_00271740244_1823120401_0067,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015788972,0.0009877193,0.99633646,0.0005968661,0.0005000333
1823,4_1823-12-25_p3_sn88053079_00271740244_1823122501_0080,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62844837,0.0021097518,0.0015723814,0.36682105,0.001048437
1823,1_1823-12-18_p2_sn88053079_00271740244_1823121801_0075,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042485036,0.002523355,0.0019383546,0.0015494229,0.9897403
1823,1_1823-09-25_p2_sn88053079_00271740244_1823092501_0027,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41298607,0.0038866706,0.0028735222,0.29113865,0.28911507
1823,7_1823-11-27_p2_sn88053079_00271740244_1823112701_0063,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098396316,0.007335288,0.8860697,0.004463387,0.003735333
1823,15_1823-12-25_p1_sn88053079_00271740244_1823122501_0078,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005272727,0.33290258,0.65802795,0.0020645775,0.0017322366
1823,14_1823-10-02_p4_sn88053079_00271740244_1823100201_0033,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9043413,0.03299471,0.025177784,0.020428931,0.017057348
1823,18_1823-10-02_p3_sn88053079_00271740244_1823100201_0032,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5347111,0.0057792687,0.0043463423,0.003479323,0.45168397
1823,1_1823-11-13_p3_sn88053079_00271740244_1823111301_0056,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06559489,0.0028011086,0.0021383613,0.001722383,0.92774326
1823,20_1823-12-25_p3_sn88053079_00271740244_1823122501_0080,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084670395,0.00089343806,0.3577007,0.00053035136,0.55620515
1823,5_1823-10-23_p4_sn88053079_00271740244_1823102301_0045,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124391526,0.3059888,0.002553362,0.002033948,0.5650324
1823,7_1823-12-11_p3_sn88053079_00271740244_1823121101_0072,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47476143,0.0016201686,0.3927971,0.0009646522,0.1298566
1823,11_1823-10-02_p1_sn88053079_00271740244_1823100201_0030,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055128824,0.38282692,0.033634353,0.0011245586,0.52728534
1823,21_1823-10-14_p4_sn83016083_00332895114_1823101401_0174,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55611926,0.0071295467,0.0053860806,0.32587934,0.10548575
1823,6_1823-10-09_p4_sn88053079_00271740244_1823100901_0037,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010151207,0.006693742,0.976058,0.003866743,0.003230339
1823,12_1823-11-06_p1_sn88053079_00271740244_1823110601_0050,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013925442,0.09305857,0.90461123,0.0005107361,0.00042680654
1823,27_1823-06-26_p2_sn88053079_00271740244_1823062601_0018,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018336477,0.012178487,0.009285693,0.0074901846,0.9527092
1823,19_1823-12-11_p1_sn88053079_00271740244_1823121101_0070,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059576202,0.8854008,0.022263125,0.017817898,0.014942069
1823,6_1823-10-14_p3_sn83016083_00332895114_1823101401_0173,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9768185,0.008013114,0.0061191246,0.004929594,0.00411975
1823,15_1823-10-14_p3_sn83016083_00332895114_1823101401_0173,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9886363,0.0039315335,0.0029946703,0.0024125231,0.0020250063
1823,19_1823-10-02_p3_sn88053079_00271740244_1823100201_0032,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66672486,0.04601047,0.03623143,0.22711147,0.023921736
1823,4_1823-10-23_p4_sn88053079_00271740244_1823102301_0045,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01095297,0.006731213,0.9748281,0.004073035,0.0034146204
1823,4_1823-06-26_p1_sn88053079_00271740244_1823062601_0015,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89592296,0.008206574,0.087128855,0.0047576544,0.003983928
1823,13_1823-11-20_p4_sn88053079_00271740244_1823112001_0061,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035362202,0.99216026,0.0017362479,0.0013958697,0.0011714835
1823,13_1823-12-25_p1_sn88053079_00271740244_1823122501_0078,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035111092,0.99234426,0.0016732465,0.0013440634,0.0011273349
1823,21_1823-09-18_p2_sn88053079_00271740244_1823091801_0023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11303938,0.077181615,0.058648903,0.047415018,0.7037151
1823,7_1823-12-11_p4_sn88053079_00271740244_1823121101_0073,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19982001,0.4006015,0.3864851,0.0071149073,0.005978421
1823,10_1823-11-13_p4_sn88053079_00271740244_1823111301_0057,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50762063,0.002294653,0.48758823,0.0013580328,0.0011385019
1823,2_1823-12-04_p4_sn88053079_00271740244_1823120401_0069,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34442392,0.47947147,0.1743458,0.00095669425,0.000802133
1823,5_1823-11-13_p3_sn88053079_00271740244_1823111301_0056,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33433977,0.002626684,0.49156758,0.0015853825,0.16988052
1823,2_1823-11-13_p1_sn88053079_00271740244_1823111301_0054,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010956181,0.0065856213,0.97517675,0.003961241,0.0033202576
1823,35_1823-10-16_p4_sn88053079_00271740244_1823101601_0041,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9911012,0.00309539,0.002351594,0.0018789826,0.0015727456
1823,9_1823-10-14_p2_sn83016083_00332895114_1823101401_0172,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086748675,0.006884801,0.005245085,0.00419352,0.89692795
1823,16_1823-11-13_p2_sn88053079_00271740244_1823111301_0055,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51792246,0.049752675,0.078691,0.00070352986,0.3529304
1823,16_1823-12-18_p4_sn88053079_00271740244_1823121801_0077,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005522178,0.0034524584,0.9872833,0.0020349687,0.001706989
1823,4_1823-12-04_p2_sn88053079_00271740244_1823120401_0067,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015482219,0.0010171375,0.5510162,0.00062018674,0.44579825
1823,5_1823-12-18_p2_sn88053079_00271740244_1823121801_0075,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27361378,0.0024182883,0.0018345179,0.2943453,0.42778808
1823,4_1823-12-25_p1_sn88053079_00271740244_1823122501_0078,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043247687,0.0027963764,0.9898328,0.001656791,0.0013891942
1823,20_1823-12-18_p3_sn88053079_00271740244_1823121801_0076,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61347014,0.004690231,0.21725802,0.1621889,0.0023927093
1823,5_1823-12-25_p4_sn88053079_00271740244_1823122501_0081,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5175355,0.0036360985,0.0027010995,0.0021628265,0.4739645
