year,id,word_count,cooccur_topic1_letter,cooccur_topic2_white,cooccur_topic4_land,cooccur_topic5_fame,smallpox_burial_cooccurrences,cooccur_topic3_would,cooccur_topic4_good,cooccur_topic3_brig,cooccur_topic1_received,cooccur_topic4_viii,cooccur_topic1_year,smallpox_sick_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic2_plain,cooccur_topic2_black,cooccur_topic4_town,cooccur_topic3_day,cooccur_topic5_notice,smallpox_epidemic_cooccurrences,cooccur_topic5_county,smallpox_death_cooccurrences,cooccur_topic3_state,cooccur_topic3_great,smallpox_died_cooccurrences,cooccur_topic2_cotton,smallpox_plague_cooccurrences,cooccur_topic4_portland,cooccur_topic5_make,cooccur_topic5_hereby,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1805,19_1805-07-29_p4_sn83016082_00332895060_1805072901_0670,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012366286,0.972995,0.0058936556,0.004765906,0.0039791553
1805,12_1805-07-23_p3_sn83016082_00332895060_1805072301_0665,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058894813,0.36038044,0.20339972,0.0022634892,0.37506154
1805,3_1805-12-09_p3_sn83016082_00332895060_1805120901_0745,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19515932,0.004741265,0.79475594,0.0029051434,0.002438379
1805,36_1805-09-30_p3_sn83016082_00332895060_1805093001_0705,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3328376,0.22998515,0.175693,0.14213863,0.11934564
1805,12_1805-07-29_p2_sn83016082_00332895060_1805072901_0668,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86798775,0.026206482,0.07672426,0.015804099,0.013277367
1805,26_1805-04-15_p3_sn83045636_00332895060_1805041501_0609,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101283535,0.004558092,0.8052889,0.0027943759,0.08607505
1805,13_1805-04-15_p3_sn83045636_00332895060_1805041501_0609,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841813,0.020961966,0.6345018,0.012945245,0.2474097
1805,35_1805-10-07_p4_sn83016082_00332895060_1805100701_0710,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017726038,0.01151583,0.008798241,0.007109535,0.9548503
1805,31_1805-06-18_p3_sn83045636_00332895060_1805061801_0645,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045225495,0.9896436,0.0023454216,0.0018965611,0.0015918721
1805,19_1805-08-05_p2_sn83016082_00332895060_1805080501_0672,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98000205,0.010828499,0.0037088615,0.0029726257,0.002487861
1805,1_1805-06-18_p3_sn83045636_00332895060_1805061801_0645,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015592336,0.010517973,0.008011617,0.006473539,0.9594045
1805,6_1805-05-27_p3_sn83045636_00332895060_1805052701_0633,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3328376,0.22998515,0.175693,0.14213863,0.11934564
1805,7_1805-04-22_p3_sn83045636_00332895060_1805042201_0613,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604585,0.009669107,0.37525743,0.0057082456,0.004780181
1805,23_1805-09-16_pNone_sn83016082_00332895060_1805091601_0698,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048167626,0.9891828,0.0024152491,0.0019496977,0.0016355598
1805,2_1805-01-14_p5_sn83016081_00332895060_1805011401_0261,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9250004,0.026134249,0.019777281,0.015818628,0.013269448
1805,28_1805-05-06_p3_sn83045636_00332895060_1805050601_0621,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029603448,0.6741152,0.014720123,0.2716057,0.009955531
1805,21_1805-04-22_p1_sn83045636_00332895060_1805042201_0611,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9689908,0.011919381,0.0076949866,0.006196155,0.005198655
1805,4_1805-06-25_p4_sn83045636_00332895060_1805062501_0650,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018898705,0.011982541,0.008875787,0.9542693,0.0059737195
1805,52_1805-11-04_p3_sn83016082_00332895060_1805110401_0725,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032767765,0.08354815,0.015986847,0.7757132,0.09198407
1805,13_1805-06-18_p3_sn83045636_00332895060_1805061801_0645,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013600039,0.9707465,0.006302192,0.0050856546,0.0042656655
1805,25_1805-05-20_p3_sn83045636_00332895060_1805052001_0629,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04199006,0.026772177,0.019661227,0.8982892,0.013287281
1805,4_1805-05-13_p2_sn83045636_00332895060_1805051301_0624,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41608512,0.052496515,0.4960835,0.0012300635,0.03410482
1805,26_1805-12-09_p2_sn83016082_00332895060_1805120901_0744,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51458794,0.020978447,0.016199073,0.012935824,0.4352987
1805,25_1805-11-25_p3_sn83016082_00332895060_1805112501_0737,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064162784,0.9858912,0.0031010895,0.0024966388,0.0020947887
1805,27_1805-05-27_p4_sn83045636_00332895060_1805052701_0634,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9325961,0.023582565,0.017649705,0.014231091,0.0119406115
1805,22_1805-12-16_p1_sn83016082_00332895060_1805121601_0747,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75213856,0.012331059,0.00933126,0.0075028385,0.21869627
1805,7_1805-11-04_p3_sn83016082_00332895060_1805110401_0725,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32091305,0.0025673439,0.67378694,0.001487799,0.0012449175
1805,8_1805-10-21_p1_sn83016082_00332895060_1805102101_0715,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99540526,0.0016179654,0.0012064886,0.00096325186,0.0008070032
1805,20_1805-12-30_p2_sn83016082_00332895060_1805123001_0756,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99077183,0.0031953664,0.002446464,0.0019498708,0.0016363781
1805,61_1805-06-25_p4_sn83045636_00332895060_1805062501_0650,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66461724,0.11587008,0.08876587,0.07107185,0.05967495
