year,id,word_count,cooccur_topic2_church,cooccur_topic3_time,smallpox_death_cooccurrences,smallpox_epidemic_cooccurrences,cooccur_topic1_city,cooccur_topic5_people,smallpox_sick_cooccurrences,cooccur_topic1_county,cooccur_topic4_train,smallpox_plague_cooccurrences,cooccur_topic4_house,cooccur_topic2_made,smallpox_burial_cooccurrences,cooccur_topic4_year,smallpox_outbreak_cooccurrences,smallpox_pandemic_cooccurrences,cooccur_topic4_street,cooccur_topic5_would,cooccur_topic3_little,cooccur_topic3_good,smallpox_died_cooccurrences,cooccur_topic5_state,cooccur_topic2_said,cooccur_topic5_party,cooccur_topic4_sale,cooccur_topic5_york,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1874,45_1874-07-10_p2_sn84038806_00280768911_1874071001_0036,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9794819,0.007206471,0.0053696493,0.004320443,0.0036216301
1874,17_1874-10-31_p2_sn84020594_00271742563_1874103101_0455,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984571,0.0054234415,0.004034622,0.0032482622,0.0027227397
1874,17_1874-12-05_p9_sn83030214_00206531198_1874120501_0571,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8873343,0.0045553534,0.0034672162,0.0027661778,0.101876944
1874,16_1874-08-31_p9_sn83030313_00271743877_1874083101_0709,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72419167,0.011310008,0.008449502,0.25033763,0.005711171
1874,2_1874-07-12_p8_sn86086284_00280762015_1874071201_1143,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7137616,0.002865152,0.00209699,0.001681926,0.27959433
1874,36_1874-08-06_pNone_sn82014248_00332895904_1874080601_1046,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18336658,0.011064533,0.380228,0.0065002134,0.41884068
1874,24_1874-02-21_p4_sn85025202_00279557311_1874022101_0038,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03780585,0.024201266,0.91176164,0.01427894,0.011952262
1874,36_1874-08-04_p5_sn83030214_00206531186_1874080401_0269,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3070902,0.15657364,0.010415182,0.008406013,0.5175149
1874,82_1874-09-12_p3_sn85025202_00279557311_1874091201_0167,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45284382,0.009831816,0.5263861,0.0059555587,0.004982657
1874,25_1874-11-06_p1_sn83030214_00206531198_1874110601_0327,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013063168,0.00813504,0.006099509,0.0049172537,0.96778506
1874,38_1874-07-10_pNone_sn83030214_00206531186_1874071001_0084,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4299323,0.04759945,0.035669457,0.4628288,0.023969967
1874,79_1874-06-17_pNone_sn83016025_00279525371_1874061701_0067,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51281404,0.48289743,0.00173631,0.0013892137,0.0011630075
1874,24_1874-10-22_pNone_sn84027691_00237283338_1874102201_0774,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019774726,0.010854481,0.008080501,0.0064834026,0.9548069
1874,43_1874-07-11_p5_sn83030313_00271743877_1874071101_0131,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09385862,0.016579298,0.8720613,0.009525171,0.007975655
1874,18_1874-12-02_p4_sn84038806_00280768911_1874120201_0520,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9964845,0.0012410715,0.0009165825,0.00073852227,0.0006193339
1874,4_1874-07-27_p1_sn84038114_00271741522_1874072701_0012,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030896235,0.0019084023,0.53705204,0.45699435,0.0009555782
1874,53_1874-10-28_p10_sn83030313_00271743889_1874102801_0385,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09734181,0.0038955838,0.14831701,0.2032421,0.54720354
1874,34_1874-06-01_p4_sn84026837_00271740372_1874060101_0550,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6625673,0.002667719,0.0019928827,0.33142737,0.0013447289
1874,47_1874-12-16_p2_sn84038806_00280768911_1874121601_0570,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6364496,0.008104026,0.0061507924,0.3451675,0.0041281115
1874,89_1874-09-14_p3_sn82014805_00271740372_1874091401_0920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10408696,0.059300907,0.04427357,0.035591543,0.756747
1874,49_1874-11-29_p10_sn83030313_00271743889_1874112901_0786,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92465097,0.026322367,0.01979557,0.015913183,0.013317919
1874,17_1874-10-17_p3_sn84026820_00271765289_1874101701_0183,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07768756,0.105018355,0.11097414,0.00041439256,0.7059055
1874,1_1874-08-18_p4_sn84038806_00280768911_1874081801_0164,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99487114,0.0018036144,0.00133975,0.0010797399,0.0009057999
1874,21_1874-05-01_p4_sn84026837_00271740372_1874050101_0441,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25543752,0.017583407,0.012849493,0.01028761,0.703842
1874,4_1874-08-12_p6_sn85025567_00212472207_1874081201_0451,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23897968,0.7589403,0.0008389579,0.0006754708,0.0005656882
1874,11_1874-08-12_p2_sn84038806_00280768911_1874081201_0142,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09306872,0.5221446,0.38358003,0.000656954,0.0005496544
1874,3_1874-01-03_p2_sn85025202_00279557311_1874010301_0006,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007227732,0.027889041,0.003146761,0.0025116114,0.9592248
1874,3_1874-03-07_p3_sn84021912_00211104260_1874030701_0103,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4541384,0.00877106,0.3545759,0.005137841,0.17737684
1874,15_1874-08-06_p6_sn83030214_00206531186_1874080601_0288,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29345918,0.014927618,0.011162523,0.008939467,0.6715112
1874,94_1874-01-31_p3_sn82014248_00332895904_1874013101_0418,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004389316,0.11710902,0.5823019,0.29506,0.0011398217
1874,18_1874-12-29_p3_sn82014805_00271740372_1874122901_1287,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6819309,0.30329958,0.005965637,0.0047931285,0.004010714
1874,75_1874-07-24_p2_sn92073987_00296023152_1874072401_0112,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88606495,0.039935574,0.02982839,0.024075562,0.02009548
1874,24_1874-09-25_p4_sn84023963_0020029595A_1874092501_0500,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9963664,0.001289381,0.00094424025,0.0007614514,0.00063854415
1874,4_1874-10-08_p2_sn84020071_00393347260_1874100801_0576,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072377965,0.50606436,0.24267663,0.000788566,0.17809254
1874,5_1874-11-05_p7_sn83030214_00206531198_1874110501_0325,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23943643,0.0064947316,0.7468617,0.0039212005,0.0032858753
1874,13_1874-02-27_p2_sn84026837_00271740372_1874022701_0217,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002362066,0.0013109018,0.40862295,0.5870417,0.000662328
1874,43_1874-11-07_p4_sn84038806_00280768911_1874110701_0442,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43720707,0.021538299,0.15377705,0.013019798,0.3744578
1874,14_1874-10-14_p6_sn84020422_0033289495A_1874101401_0278,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020741897,0.012269964,0.95384616,0.0071535627,0.0059884307
1874,53_1874-07-31_p7_sn83030214_00206531186_1874073101_0243,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97463286,0.008895758,0.006650291,0.0053506196,0.0044705607
1874,29_1874-08-11_p2_sn84022991_00513688076_1874081101_1033,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011069118,0.0066261427,0.19424503,0.003911929,0.78414774
1874,39_1874-07-02_p4_sn84020071_00393347260_1874070201_0522,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26516834,0.0017931584,0.001327051,0.0010686854,0.7306428
1874,71_1874-12-31_p3_sn82014898_00211105495_1874123101_0743,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109205255,0.006483169,0.0047079935,0.974734,0.0031543537
1874,5_1874-05-15_p1_sn84026837_00271740372_1874051501_0489,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01036826,0.0069012227,0.48070174,0.4985972,0.0034316042
1874,48_1874-08-16_p3_sn83030313_00271743877_1874081601_0525,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022710527,0.5430644,0.4529925,0.00090984575,0.0007621479
1874,12_1874-05-18_p3_sn86053573_00294558317_1874051801_0271,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074104187,0.0045508374,0.9830757,0.002702116,0.0022608778
1874,30_1874-11-21_p4_sn85025202_00279557311_1874112101_0190,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9577381,0.014838138,0.0110314395,0.008925988,0.0074663446
1874,60_1874-08-26_p1_sn92053942_00295873644_1874082601_0190,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008188552,0.004862228,0.0034967775,0.98110634,0.002346053
1874,16_1874-06-17_p1_sn83030214_00206531174_1874061701_0649,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040683653,0.23648416,0.000418146,0.0003362054,0.75869316
1874,16_1874-11-19_p5_sn83030214_00206531198_1874111901_0435,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034058325,0.0022172767,0.0016654845,0.960941,0.0011179247
1874,8_1874-07-23_p7_sn83030313_00271743877_1874072301_0263,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5873508,0.070953175,0.0005536582,0.00044605872,0.3406963
1874,21_1874-06-01_p1_sn86053573_00294558317_1874060101_0342,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43861917,0.48994136,0.0011721489,0.06948162,0.00078568433
1874,7_1874-12-30_p5_sn83030313_00271743889_1874123001_1145,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19405155,0.0017088308,0.0012658063,0.0010136048,0.8019602
1874,1_1874-03-07_p12_sn83030214_00206531162_1874030701_0528,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21194232,0.7861628,0.0007660643,0.00061438367,0.0005143542
1874,17_1874-08-18_p10_sn83030313_00271743877_1874081801_0552,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018449664,0.010499639,0.009736952,0.60905665,0.3522571
1874,62_1874-02-24_p3_sn82014248_00332895904_1874022401_0494,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67946506,0.026484935,0.26489106,0.015880281,0.0132787805
1874,28_1874-10-09_p3_sn83030313_00271743889_1874100901_0126,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43470395,0.521399,0.017694691,0.014252343,0.011950038
1874,48_1874-11-08_p9_sn83030313_00271743889_1874110801_0526,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034029357,0.022443932,0.016378153,0.9161637,0.010984853
1874,70_1874-12-14_p3_sn84020594_00271742563_1874121401_0602,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44768247,0.012039497,0.008910942,0.52538925,0.005977858
1874,16_1874-08-01_p3_sn85025202_00279557311_1874080101_0141,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97626424,0.008496007,0.0061658155,0.004941928,0.004132018
1874,72_1874-12-15_p9_sn83030214_00206531198_1874121501_0659,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9515896,0.01687457,0.012729148,0.010244479,0.008562215
1874,35_1874-10-12_p12_sn83030214_00206531198_1874101201_0114,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04103713,0.37901065,0.55606645,0.013000888,0.010884832
1874,22_1874-07-31_p4_sn83030214_00206531186_1874073101_0240,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88772917,0.038849846,0.029667193,0.023842167,0.019911496
1874,22_1874-12-05_p2_sn84038806_00280768911_1874120501_0530,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085619055,0.005094759,0.59685266,0.3869467,0.0025439553
1874,29_1874-04-04_p1_sn82014896_0021110465A_1874040401_0112,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05296973,0.89205277,0.022219123,0.017812433,0.014945987
1874,71_1874-12-10_p2_sn84038806_00280768911_1874121001_0550,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6997279,0.20679966,0.00314095,0.08822244,0.0021090948
1874,28_1874-12-01_p4_sn84020594_00271742563_1874120101_0559,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002474472,0.09355594,0.03762523,0.8655344,0.00080984883
1874,4_1874-11-10_p3_sn82014805_00271740372_1874111001_1125,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2688376,0.1117407,0.38631147,0.23245814,0.0006520864
1874,44_1874-09-12_p12_sn83030313_00271743877_1874091201_0862,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026723215,0.014933364,0.011170242,0.93969786,0.0074753617
1874,27_1874-07-21_p10_sn83030313_00271743877_1874072101_0242,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07213876,0.0010166806,0.0007653819,0.0006172895,0.9254619
1874,15_1874-05-16_p2_sn86053573_00294558317_1874051601_0264,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57399994,0.0046221535,0.0034315656,0.41564396,0.0023023258
1874,16_1874-01-08_p3_sn85026421_00415669203_1874010801_0155,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2839462,0.68453777,0.012755891,0.010215426,0.008544727
1874,34_1874-08-05_p1_sn83030313_00271743877_1874080501_0401,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24732345,0.015133162,0.011204735,0.71879345,0.007545191
1874,9_1874-10-24_p2_sn84026820_00271765289_1874102401_0186,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010457991,0.5039996,0.004570064,0.0036697194,0.47730264
1874,34_1874-11-14_p6_sn83030313_00271743889_1874111401_0602,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9482321,0.017998928,0.013598795,0.010970903,0.009199246
1874,15_1874-12-03_p9_sn83030313_00271743889_1874120301_0837,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22046222,0.7673146,0.004937739,0.0039640106,0.0033213221
1874,2_1874-03-25_pNone_sn83030214_00206531162_1874032501_0669,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005150748,0.003218178,0.32496694,0.0019115038,0.6647526
1874,5_1874-02-10_p1_sn84026837_00271740372_1874021001_0154,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9921426,0.0027519353,0.002056326,0.0016581317,0.0013910118
1874,80_1874-01-22_pNone_sn83016025_0027952536A_1874012201_0225,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4734115,0.5122921,0.005770726,0.0046395,0.003886175
1874,24_1874-02-13_p1_sn82014898_00211105495_1874021301_0674,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9845926,0.00538016,0.004053395,0.0032527545,0.0027210733
1874,3_1874-11-19_p6_sn83030313_00271743889_1874111901_0668,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009233931,0.006139218,0.004578328,0.003658674,0.9763898
1874,18_1874-06-25_p4_sn84022374_00332895394_1874062501_0315,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024666465,0.006029664,0.31528926,0.58738047,0.088833936
1874,47_1874-10-23_p6_sn83030313_00271743889_1874102301_0313,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013102146,0.16575359,0.8117406,0.005115083,0.0042886296
1874,45_1874-12-05_p3_sn83016348_00415624542_1874120501_0073,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9882649,0.0041579707,0.0030532589,0.002460951,0.00206288
1874,64_1874-12-16_p6_sn83030214_00206531198_1874121601_0666,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03263809,0.4841076,0.015024672,0.45817044,0.010059206
1874,31_1874-12-12_p10_sn83030214_00206531198_1874121201_0638,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14135341,0.0012851623,0.0009493434,0.8557719,0.00064015324
1874,13_1874-10-10_p5_sn83030214_00206531198_1874101001_0097,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002375165,0.53985435,0.0010879921,0.0008756651,0.45580685
1874,23_1874-04-25_p4_sn83030214_00206531174_1874042501_0210,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9640174,0.023253864,0.005158767,0.00411806,0.0034519956
1874,10_1874-06-12_p2_sn83030214_00206531174_1874061201_0610,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83057547,0.1617797,0.003100826,0.0024761474,0.0020678868
1874,13_1874-03-20_p1_sn83030214_00206531162_1874032001_0623,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47711635,0.49970624,0.009352728,0.007530685,0.0062940815
1874,54_1874-10-05_p6_sn83030313_00271743889_1874100501_0079,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027265282,0.017294835,0.012731055,0.9341653,0.008543517
1874,1_1874-10-16_p2_sn83030214_00206531198_1874101601_0146,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013248516,0.99723184,0.0005836006,0.0004676576,0.00039207155
1874,13_1874-08-03_p5_sn83030214_00206531186_1874080301_0261,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019444785,0.940574,0.0560999,0.00075206236,0.00062951766
1874,61_1874-07-11_p8_sn83030313_00271743877_1874071101_0134,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09058903,0.057639204,0.044121724,0.035562444,0.7720876
1874,38_1874-05-20_p7_sn83030214_00206531174_1874052001_0421,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011649608,0.0059130574,0.9208356,0.058607273,0.0029943364
1874,14_1874-01-24_p1_sn84026837_00271740372_1874012401_0090,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9977208,0.00079765206,0.00059727184,0.00048147756,0.00040283066
1874,1_1874-05-21_p1_sn83030214_00206531174_1874052101_0423,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026674771,0.994254,0.0012427968,0.0009984853,0.00083724945
1874,57_1874-12-04_p2_sn84038806_00280768911_1874120401_0526,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9244549,0.026437553,0.019927409,0.01588694,0.013293163
1874,21_1874-12-26_p5_sn83030214_00206531198_1874122601_0757,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021367576,0.33771208,0.009975345,0.62426674,0.0066782525
1874,1_1874-07-13_p2_sn83030313_00271743877_1874071301_0148,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038336585,0.25771874,0.65258086,0.08459123,0.0012755856
1874,3_1874-02-17_p3_sn84026837_00271740372_1874021701_0182,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45415205,0.0048767347,0.27670842,0.0028921252,0.2613707
1874,3_1874-10-21_p7_sn85025567_00212472207_1874102101_0579,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022287709,0.063145876,0.8916118,0.04233624,0.0006773638
1874,42_1874-02-20_p2_sn84026837_00271740372_1874022001_0193,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022362398,0.00958785,0.007157643,0.95610845,0.004783632
1874,9_1874-03-14_p10_sn83030313_00271743853_1874031401_0854,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010192544,0.9800073,0.0039613172,0.0031763643,0.002662423
1874,4_1874-06-20_p2_sn84026820_00271765289_1874062001_0112,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99096817,0.0031721627,0.002361078,0.001902811,0.0015956884
1874,32_1874-04-25_p4_sn83030214_00206531174_1874042501_0210,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7319859,0.0034347936,0.0025130848,0.0020195686,0.26004666
1874,7_1874-02-17_p2_sn84022991_00513688076_1874021701_0937,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067395023,0.0041070646,0.9846191,0.0024708144,0.002063555
1874,41_1874-07-31_p7_sn83030214_00206531186_1874073101_0243,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042307484,0.002635837,0.99018717,0.00160265,0.0013436984
1874,18_1874-08-29_p3_sn82014805_00271740372_1874082901_0868,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009152633,0.7756638,0.0039629503,0.003172903,0.2080477
1874,22_1874-11-07_p2_sn84038806_00280768911_1874110701_0440,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45313427,0.2712168,0.00060744456,0.00048637146,0.2745551
1874,9_1874-07-18_p4_sn83030214_00206531186_1874071801_0142,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013772671,0.10436703,0.17607789,0.37101814,0.34715965
1874,14_1874-04-04_p2_sn84026837_00271740372_1874040401_0347,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9882808,0.004235979,0.00302784,0.00242366,0.0020316765
1874,39_1874-11-06_p1_sn84020594_00271742563_1874110601_0474,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014888406,0.009697808,0.007136248,0.9634847,0.0047928398
1874,3_1874-12-24_p2_sn83030214_00206531198_1874122401_0738,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037700888,0.2089933,0.00081484835,0.0006538881,0.7518371
1874,35_1874-09-27_p4_sn83030313_00271743877_1874092701_1048,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03310057,0.019894263,0.9250233,0.011983766,0.009998019
