year,id,word_count,cooccur_topic1_letter,cooccur_topic2_white,cooccur_topic4_land,cooccur_topic5_fame,smallpox_burial_cooccurrences,cooccur_topic3_would,cooccur_topic4_good,cooccur_topic3_brig,cooccur_topic1_received,cooccur_topic4_viii,cooccur_topic1_year,smallpox_sick_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic2_plain,cooccur_topic2_black,cooccur_topic4_town,cooccur_topic3_day,cooccur_topic5_notice,smallpox_epidemic_cooccurrences,cooccur_topic5_county,smallpox_death_cooccurrences,cooccur_topic3_state,cooccur_topic3_great,smallpox_died_cooccurrences,cooccur_topic2_cotton,smallpox_plague_cooccurrences,cooccur_topic4_portland,cooccur_topic5_make,cooccur_topic5_hereby,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1807,39_1807-06-08_pNone_sn83016082_00332895072_1807060801_0202,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02648866,0.016999904,0.13368487,0.81429815,0.008528403
1807,51_1807-05-04_p3_sn83016082_00332895072_1807050401_0182,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007272927,0.9837409,0.0036294963,0.002915798,0.0024408016
1807,15_1807-06-08_pNone_sn83016082_00332895072_1807060801_0202,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4148396,0.2885012,0.025572203,0.020317525,0.2507694
1807,7_1807-11-02_pNone_sn83016082_00332895072_1807110201_0287,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96776325,0.011336691,0.008404075,0.0067990595,0.0056969915
1807,3_1807-06-08_pNone_sn83016082_00332895072_1807060801_0202,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47773784,0.008799178,0.50409305,0.0051058545,0.0042640823
1807,3_1807-12-07_p1_sn83016082_00332895072_1807120701_0304,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061634937,0.003579397,0.98622364,0.0021961785,0.0018372643
1807,20_1807-12-07_p1_sn83016082_00332895072_1807120701_0304,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39804706,0.016501417,0.56674546,0.010159117,0.008547026
1807,23_1807-11-30_p4_sn83016082_00332895072_1807113001_0303,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06908521,0.8434268,0.035173334,0.02844467,0.023869982
1807,30_1807-05-25_pNone_sn83016082_00332895072_1807052501_0195,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017929062,0.2989074,0.008076694,0.6696533,0.005433531
1807,30_1807-11-02_pNone_sn83016082_00332895072_1807110201_0286,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033134345,0.99243635,0.0017101516,0.001381234,0.0011588369
1807,6_1807-06-01_p1_sn83016082_00332895072_1807060101_0196,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57362115,0.0033580812,0.3027208,0.11859384,0.0017061032
1807,40_1807-05-11_pNone_sn83016082_00332895072_1807051101_0185,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18282582,0.01459829,0.786164,0.008938708,0.0074732094
1807,10_1807-05-11_pNone_sn83016082_00332895072_1807051101_0185,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5285914,0.04980313,0.26408827,0.0031753762,0.15434185
1807,32_1807-06-08_pNone_sn83016082_00332895072_1807060801_0202,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7306297,0.023431517,0.018218204,0.01432616,0.21339443
1807,3_1807-04-27_pNone_sn83016082_00332895072_1807042701_0176,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018859195,0.95803016,0.009298228,0.007530023,0.006282365
1807,14_1807-11-30_p4_sn83016082_00332895072_1807113001_0303,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15046282,0.0076950383,0.005911096,0.004753519,0.83117753
1807,17_1807-05-25_p3_sn83016082_00332895072_1807052501_0194,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011920836,0.0074935877,0.005743807,0.004597849,0.97024393
1807,7_1807-04-27_pNone_sn83016082_00332895072_1807042701_0176,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35354248,0.013452046,0.6300601,0.0016035881,0.0013418124
1807,31_1807-11-02_pNone_sn83016082_00332895072_1807110201_0287,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025081985,0.9434572,0.012762063,0.010172444,0.008526341
1807,6_1807-06-08_pNone_sn83016082_00332895072_1807060801_0202,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852205,0.043701362,0.005354379,0.8621043,0.00361944
1807,18_1807-04-27_pNone_sn83016082_00332895072_1807042701_0176,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04998841,0.8873328,0.025191803,0.020430457,0.017056558
