year,id,word_count,cooccur_topic1_house,cooccur_topic2_white,cooccur_topic5_land,cooccur_topic2_silk,cooccur_topic3_bank,cooccur_topic3_public,cooccur_topic5_faid,smallpox_burial_cooccurrences,cooccur_topic4_would,smallpox_sick_cooccurrences,cooccur_topic4_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic2_black,cooccur_topic5_court,cooccur_topic1_town,smallpox_epidemic_cooccurrences,cooccur_topic4_part,cooccur_topic3_upon,cooccur_topic5_county,smallpox_death_cooccurrences,cooccur_topic4_state,smallpox_died_cooccurrences,cooccur_topic2_cotton,smallpox_plague_cooccurrences,cooccur_topic5_said,cooccur_topic3_make,cooccur_topic2_large,cooccur_topic1_shall,cooccur_topic4_country,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1818,70_1818-12-29_p4_sn83016083_00332895096_1818122901_0803,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08611722,0.057703722,0.044099014,0.78219914,0.029880859
1818,12_1818-01-13_p4_sn83016082_00332895096_1818011301_0601,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19039112,0.009710741,0.007099307,0.005706473,0.7870924
1818,7_1818-12-29_p4_sn83016083_00332895096_1818122901_0803,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37074834,0.004225121,0.33766872,0.0025891922,0.2847686
1818,26_1818-01-06_p4_sn83016082_00332895096_1818010601_0597,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025706887,0.7909545,0.16462491,0.010180979,0.008532672
1818,42_1818-07-21_p1_sn83016083_00332895096_1818072101_0706,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10290173,0.009405543,0.0071029924,0.594258,0.28633168
1818,7_1818-07-14_p4_sn83016083_00332895096_1818071401_0705,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019580659,0.95733887,0.009301726,0.0074941446,0.0062845442
1818,31_1818-12-29_p1_sn83016083_00332895096_1818122901_0800,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062916756,0.9255428,0.0046532988,0.0037455533,0.0031416274
1818,19_1818-07-28_p3_sn83016083_00332895096_1818072801_0712,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7053184,0.009784071,0.2739862,0.0059346072,0.004976779
1818,12_1818-07-07_p2_sn83016083_00332895096_1818070701_0699,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0658069,0.03873497,0.029772202,0.24709806,0.6185879
1818,49_1818-12-29_p4_sn83016083_00332895096_1818122901_0803,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033046793,0.933095,0.01368344,0.010982651,0.009192219
1818,22_1818-07-07_p4_sn83016083_00332895096_1818070701_0701,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42736274,0.5495275,0.009326057,0.0074976394,0.0062859245
1818,30_1818-07-28_p3_sn83016083_00332895096_1818072801_0712,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92363465,0.027559627,0.019657569,0.015874963,0.013273194
1818,55_1818-01-20_p3_sn83016082_00332895096_1818012001_0604,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25158623,0.72079575,0.011220514,0.008927295,0.0074702245
1818,7_1818-01-13_p4_sn83016082_00332895096_1818011301_0601,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013795452,0.008567424,0.96793973,0.0052713635,0.004426053
1818,15_1818-07-07_p2_sn83016083_00332895096_1818070701_0699,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15995307,0.07992412,0.13470161,0.4561753,0.16924596
1818,20_1818-12-22_p3_sn83016083_00332895096_1818122201_0798,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027588231,0.017915916,0.7368142,0.010167833,0.20751391
1818,39_1818-07-28_p3_sn83016083_00332895096_1818072801_0712,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25670496,0.16018906,0.5767038,0.0034878978,0.002914349
1818,7_1818-01-06_p2_sn83016082_00332895096_1818010601_0595,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018985834,0.0017596458,0.147425,0.7753043,0.056525227
1818,27_1818-07-14_p4_sn83016083_00332895096_1818071401_0705,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93285716,0.023354892,0.01762515,0.014223092,0.011939793
1818,8_1818-07-28_p1_sn83016083_00332895096_1818072801_0710,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16521698,0.009200982,0.35813415,0.46285364,0.004594274
1818,3_1818-06-30_p3_sn83016083_00332895096_1818063001_0696,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025931338,0.9427374,0.012626593,0.010175157,0.008529534
1818,40_1818-07-21_p1_sn83016083_00332895096_1818072101_0706,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043321986,0.02673987,0.01985367,0.8968106,0.013273869
1818,16_1818-12-22_p4_sn83016083_00332895096_1818122201_0799,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015528834,0.0105084395,0.9620675,0.0064653647,0.005429928
1818,5_1818-12-22_p3_sn83016083_00332895096_1818122201_0798,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4259459,0.010031706,0.0071434733,0.5520978,0.00478107
1818,1_1818-12-29_p2_sn83016083_00332895096_1818122901_0801,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022712136,0.0014045174,0.9947452,0.00085946114,0.0007196398
1818,13_1818-01-13_p4_sn83016082_00332895096_1818011301_0601,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015022788,0.010024382,0.963576,0.00618296,0.0051938263
1818,4_1818-01-20_p2_sn83016082_00332895096_1818012001_0603,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26467946,0.0035092426,0.13871013,0.36929542,0.22380576
1818,8_1818-08-04_p1_sn83016083_00332895096_1818080401_0714,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08128067,0.90995467,0.003523876,0.0028511307,0.0023896538
1818,26_1818-07-28_p4_sn83016083_00332895096_1818072801_0713,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85137063,0.117137626,0.012793032,0.01016549,0.008533142
1818,2_1818-12-22_p3_sn83016083_00332895096_1818122201_0798,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066308253,0.0043680603,0.003265293,0.0026352184,0.98310065
1818,65_1818-06-30_p3_sn83016083_00332895096_1818063001_0696,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039909665,0.013775357,0.009390945,0.23614433,0.70077974
1818,4_1818-08-11_p3_sn83016083_00332895096_1818081101_0720,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57706636,0.0014420982,0.0011029579,0.00088213576,0.41950637
1818,13_1818-01-20_p2_sn83016082_00332895096_1818012001_0603,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92549586,0.025789311,0.01962828,0.015820265,0.0132662775
1818,13_1818-12-29_p3_sn83016083_00332895096_1818122901_0802,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33881626,0.0072977245,0.005580738,0.49908805,0.14921719
1818,35_1818-01-06_p4_sn83016082_00332895096_1818010601_0597,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068651736,0.3317589,0.002780852,0.6567265,0.001868643
1818,38_1818-12-22_p3_sn83016083_00332895096_1818122201_0798,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057388995,0.0026603062,0.6185309,0.0016038948,0.31981584
1818,8_1818-01-27_p2_sn83016082_00332895096_1818012701_0607,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2936099,0.001672108,0.52639043,0.1774741,0.00085347693
1818,27_1818-08-04_p4_sn83016083_00332895096_1818080401_0717,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014421828,0.9672657,0.007399678,0.005937564,0.0049751946
1818,16_1818-02-03_p1_sn83016082_00332895096_1818020301_0610,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004354259,0.9904242,0.002103556,0.001696283,0.0014215745
1818,50_1818-07-21_p3_sn83016083_00332895096_1818072101_0708,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8652324,0.04693793,0.03547503,0.02847354,0.023881065
1818,20_1818-08-04_p3_sn83016083_00332895096_1818080401_0716,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7745687,0.021212796,0.016177747,0.012972231,0.1750685
1818,32_1818-07-21_p4_sn83016083_00332895096_1818072101_0709,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2554942,0.010330049,0.0077847964,0.7211947,0.0051962864
1818,13_1818-01-06_p3_sn83016082_00332895096_1818010601_0596,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008997839,0.0061010895,0.9781824,0.003656212,0.0030624818
1818,17_1818-08-04_p4_sn83016083_00332895096_1818080401_0717,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041301984,0.48923832,0.0196707,0.43652004,0.01326889
1818,12_1818-07-28_p4_sn83016083_00332895096_1818072801_0713,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01428889,0.8064631,0.0073303124,0.16694133,0.0049762926
1818,1_1818-08-04_p2_sn83016083_00332895096_1818080401_0715,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9114203,0.08028282,0.0033463791,0.002696011,0.0022544353
1818,12_1818-08-04_p4_sn83016083_00332895096_1818080401_0717,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013055202,0.008296677,0.80339605,0.005081549,0.17017056
1818,14_1818-02-03_p1_sn83016082_00332895096_1818020301_0610,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060423613,0.7306115,0.029537532,0.023775542,0.15565187
1818,37_1818-07-07_p3_sn83016083_00332895096_1818070701_0700,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10964712,0.83124363,0.0023322157,0.05520576,0.0015712868
1818,34_1818-01-27_p4_sn83016082_00332895096_1818012701_0609,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38835913,0.3762169,0.009871022,0.007910588,0.21764237
1818,20_1818-12-15_p6_sn83016083_00332895096_1818121501_0795,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026887907,0.0016576127,0.0012418843,0.9935765,0.0008352169
1818,39_1818-12-29_p1_sn83016083_00332895096_1818122901_0800,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8215381,0.12974946,0.019596826,0.015849987,0.0132655855
1818,75_1818-12-22_p4_sn83016083_00332895096_1818122201_0799,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3328376,0.22998515,0.175693,0.14213863,0.11934564
1818,26_1818-06-30_p3_sn83016083_00332895096_1818063001_0696,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12124769,0.8473976,0.012656946,0.010171729,0.0085259555
1818,3_1818-07-14_p3_sn83016083_00332895096_1818071401_0704,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070250668,0.004747382,0.0036083052,0.00290327,0.981716
1818,32_1818-12-29_p1_sn83016083_00332895096_1818122901_0800,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046495724,0.029244337,0.46029824,0.017842928,0.4461188
1818,12_1818-08-11_p3_sn83016083_00332895096_1818081101_0720,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012178169,0.008248285,0.9702243,0.005081634,0.004267544
1818,22_1818-07-28_p4_sn83016083_00332895096_1818072801_0713,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20968722,0.74624866,0.017798709,0.014318223,0.011947182
1818,33_1818-08-04_p4_sn83016083_00332895096_1818080401_0717,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9433534,0.020075701,0.01473898,0.011873218,0.009958654
1818,8_1818-07-07_p1_sn83016083_00332895096_1818070701_0698,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117765315,0.30459502,0.2720389,0.30357414,0.002026559
1818,4_1818-12-22_p1_sn83016083_00332895096_1818122201_0796,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01115497,0.0066565773,0.004816008,0.0038561327,0.9735163
1818,5_1818-07-14_p2_sn83016083_00332895096_1818071401_0703,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076573454,0.004925148,0.7266572,0.0029142965,0.25784603
