year,id,word_count,cooccur_topic4_house,cooccur_topic3_prize,cooccur_topic1_hundred,smallpox_burial_cooccurrences,cooccur_topic5_would,cooccur_topic5_like,smallpox_sick_cooccurrences,cooccur_topic1_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic1_dollar,cooccur_topic4_street,cooccur_topic3_number,smallpox_epidemic_cooccurrences,cooccur_topic5_upon,cooccur_topic3_ticket,cooccur_topic4_wilmington,smallpox_death_cooccurrences,cooccur_topic3_state,smallpox_died_cooccurrences,cooccur_topic5_every,smallpox_plague_cooccurrences,cooccur_topic4_market,cooccur_topic2_said,cooccur_topic5_time,cooccur_topic1_shall,cooccur_topic4_john,cooccur_topic2_country,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1827,30_1827-01-25_p1_sn85042523_00271740244_1827012501_0719,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021254253,0.27983955,0.010425674,0.008375781,0.6801047
1827,18_1827-05-24_p4_sn82014309_00414182926_1827052401_0188,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5113329,0.016078452,0.0118717,0.009532534,0.4511844
1827,31_1827-04-12_p3_sn82014309_00414182926_1827041201_0165,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962212,0.03168003,0.0024607135,0.0019856722,0.0016615525
1827,1_1827-08-09_p4_sn85042523_00271740244_1827080901_0836,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004163945,0.0026284126,0.0019139883,0.7737978,0.21749586
1827,34_1827-07-05_p3_sn82014309_00414182926_1827070501_0207,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098368535,0.97828543,0.0047973776,0.0038515388,0.0032288444
1827,9_1827-02-22_p1_sn85042523_00271740244_1827022201_0735,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032351322,0.18494083,0.0021009988,0.0016777179,0.7789291
1827,17_1827-02-23_p3_sn82014894_00271740219_1827022301_0082,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017380377,0.010197509,0.8506939,0.11653434,0.005193912
1827,32_1827-11-23_p4_sn83025530_00271740220_1827112301_0271,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068115845,0.046093743,0.03522093,0.82669413,0.023875348
1827,17_1827-05-24_p1_sn82014309_00414182926_1827052401_0185,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030526551,0.36745173,0.0012881279,0.49122337,0.1369841
1827,8_1827-05-24_p3_sn85042523_00271740244_1827052401_0790,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002993837,0.049297173,0.0012970604,0.22666487,0.71974707
1827,13_1827-03-29_p1_sn82014309_00414182926_1827032901_0155,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032543123,0.6107811,0.016193267,0.012943752,0.32753882
1827,1_1827-03-13_p1_sn82014894_00271740219_1827031301_0100,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018588525,0.0011787489,0.0008872862,0.99547786,0.000597305
1827,2_1827-07-12_p3_sn85042523_00271740244_1827071201_0819,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05588401,0.005400848,0.0012541984,0.0010112323,0.9364497
1827,7_1827-02-06_p1_sn82014894_00271740219_1827020601_0058,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32403082,0.0088365665,0.0065609333,0.005288564,0.65528315
1827,33_1827-06-21_p2_sn85042523_00271740244_1827062101_0805,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012574272,0.9740745,0.00538667,0.00434236,0.0036223084
1827,28_1827-01-09_p4_sn82014894_00271740219_1827010901_0029,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123128,0.008244162,0.006099235,0.96922433,0.004119467
1827,12_1827-11-02_p3_sn83025530_00271740220_1827110201_0242,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014538626,0.009064947,0.0067898403,0.9650122,0.004594417
1827,4_1827-01-11_p2_sn85042523_00271740244_1827011101_0712,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010661224,0.97602963,0.00536314,0.004321491,0.0036245352
1827,5_1827-03-09_p4_sn82014894_00271740219_1827030901_0099,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98321843,0.005824363,0.0044082473,0.0035641708,0.0029848225
1827,14_1827-02-08_p1_sn85042523_00271740244_1827020801_0727,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053973015,0.735585,0.0005332282,0.0004286622,0.20948015
1827,10_1827-03-08_p2_sn85042523_00271740244_1827030801_0744,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016974134,0.0009777378,0.99625856,0.00058060145,0.00048565917
1827,4_1827-07-05_p3_sn82014309_00414182926_1827070501_0207,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104814,0.44944653,0.53258383,0.004072025,0.0034161557
1827,24_1827-07-19_p2_sn85042523_00271740244_1827071901_0822,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08043829,0.9048125,0.005992674,0.00476497,0.003991547
1827,35_1827-03-22_p3_sn85042523_00271740244_1827032201_0753,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044252817,0.90077204,0.02222704,0.01780443,0.01494362
1827,16_1827-03-15_p4_sn85042523_00271740244_1827031501_0750,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006394357,0.11118785,0.0029270465,0.18053429,0.69895643
1827,14_1827-12-28_p3_sn83025530_00271740220_1827122801_0305,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28376278,0.020088948,0.014825957,0.29561165,0.38571063
1827,75_1827-02-15_p4_sn85042523_00271740244_1827021501_0734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66271454,0.117759064,0.08853323,0.071309716,0.059683483
1827,11_1827-01-26_p4_sn82014894_00271740219_1827012601_0049,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022756934,0.013545007,0.31059507,0.007949431,0.6451535
1827,2_1827-07-26_p2_sn82014309_00414182926_1827072601_0218,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056651227,0.16179624,0.00053527736,0.00042929084,0.780588
1827,27_1827-06-28_p4_sn82014309_00414182926_1827062801_0204,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99260914,0.0025735889,0.0019407319,0.0015642266,0.0013122661
1827,22_1827-03-29_p2_sn85042523_00271740244_1827032901_0756,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014186687,0.9688799,0.0068367384,0.005499831,0.004596827
1827,1_1827-04-03_p2_sn82014894_00271740219_1827040301_0126,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003017887,0.48530513,0.2552191,0.0010802824,0.25537753
1827,26_1827-01-23_p1_sn82014894_00271740219_1827012301_0042,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9767605,0.008103656,0.006098818,0.0049190987,0.004117885
1827,8_1827-04-19_p1_sn85042523_00271740244_1827041901_0768,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98321384,0.0058293347,0.0044141924,0.0035578571,0.002984769
1827,10_1827-03-29_p1_sn85042523_00271740244_1827032901_0755,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015071403,0.7048772,0.0006424826,0.0005159002,0.2924573
1827,17_1827-01-05_p4_sn82014894_00271740219_1827010501_0023,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044476897,0.021354616,0.016024286,0.90728176,0.010862415
1827,28_1827-02-09_p4_sn82014894_00271740219_1827020901_0065,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58221895,0.0040790373,0.003020195,0.40865532,0.0020265135
1827,7_1827-03-22_p3_sn85042523_00271740244_1827032201_0753,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011352996,0.39558643,0.39587194,0.0030954315,0.19409323
1827,19_1827-02-13_p2_sn82014894_00271740219_1827021301_0067,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056236507,0.2810895,0.709539,0.0020399974,0.0017078555
1827,14_1827-04-19_p4_sn85042523_00271740244_1827041901_0771,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79810494,0.012145881,0.008878196,0.17489535,0.0059755747
1827,21_1827-03-15_p3_sn85042523_00271740244_1827031501_0749,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021739766,0.014708096,0.011040856,0.94504625,0.0074650543
1827,14_1827-09-13_p3_sn85042523_00271740244_1827091301_0855,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010177226,0.26347005,0.11210664,0.0037583448,0.61048764
1827,33_1827-05-03_p4_sn82014309_00414182926_1827050301_0176,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94140035,0.046348423,0.004950667,0.0039735595,0.003326934
1827,16_1827-10-16_p4_sn83025530_00271740220_1827101601_0221,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034983087,0.0235502,0.017651316,0.9118731,0.01194224
1827,11_1827-11-30_p2_sn83025530_00271740220_1827113001_0277,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213622,0.017201407,0.9791108,0.00084389345,0.0007076719
1827,13_1827-01-11_p4_sn85042523_00271740244_1827011101_0714,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008787888,0.00584928,0.18178843,0.80065566,0.002918654
1827,40_1827-03-01_p3_sn85042523_00271740244_1827030101_0741,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435499,0.28465882,0.19719106,0.06950164,0.013149534
1827,6_1827-03-29_p1_sn85042523_00271740244_1827032901_0755,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9796355,0.007080231,0.005352034,0.0043139686,0.003618183
1827,8_1827-01-30_p2_sn82014894_00271740219_1827013001_0051,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013769547,0.96994746,0.0065769954,0.005281519,0.0044244113
1827,14_1827-01-19_p1_sn82014894_00271740219_1827011901_0038,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13445334,0.0063747144,0.004793369,0.851151,0.003227505
1827,2_1827-07-19_p1_sn82014309_00414182926_1827071901_0213,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13954864,0.5014765,0.20983875,0.0005576059,0.14857842
1827,2_1827-05-17_p3_sn85042523_00271740244_1827051701_0786,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28292277,0.3443697,0.27847522,0.09217177,0.0020605738
1827,10_1827-07-05_p3_sn85042523_00271740244_1827070501_0815,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951882,0.016680451,0.012629147,0.010256696,0.00855163
1827,9_1827-01-05_p1_sn82014894_00271740219_1827010501_0020,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9894863,0.0036641038,0.0027592615,0.0022244207,0.0018659198
1827,8_1827-02-22_p4_sn85042523_00271740244_1827022201_0738,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007515318,0.0051428773,0.0039143823,0.98077375,0.0026537036
1827,9_1827-06-21_p3_sn85042523_00271740244_1827062101_0806,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001278514,0.45194042,0.5271092,0.00048349568,0.0191883
1827,17_1827-07-19_p4_sn85042523_00271740244_1827071901_0824,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74532646,0.008034482,0.00592389,0.23673293,0.003982273
1827,1_1827-11-06_p4_sn83025530_00271740220_1827110601_0249,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020531109,0.0013345362,0.0010012032,0.4852431,0.510368
1827,5_1827-11-20_p2_sn83025530_00271740220_1827112001_0265,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002795106,0.0018646488,0.9933242,0.0010964334,0.0009195242
1827,19_1827-09-06_p4_sn85042523_00271740244_1827090601_0852,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014842481,0.010032445,0.007652198,0.9622826,0.0051903133
1827,5_1827-07-12_p3_sn82014309_00414182926_1827071201_0211,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4857929,0.005918558,0.058765393,0.096794195,0.35272893
1827,5_1827-07-05_p2_sn85042523_00271740244_1827070501_0814,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039112642,0.50425184,0.35088313,0.0015002073,0.13945355
1827,22_1827-01-02_p3_sn82014309_00414182926_1827010201_0113,383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0012581164,0.84060997,0.108365655,0.049400505,0.00036568573
1827,2_1827-10-02_p2_sn83025530_00271740220_1827100201_0201,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006953271,0.98502797,0.0032517323,0.0025919063,0.0021750946
1827,3_1827-04-19_p4_sn82014309_00414182926_1827041901_0170,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988548,0.004012057,0.002995654,0.0024183202,0.0020259526
1827,1_1827-10-12_p3_sn83025530_00271740220_1827101201_0216,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033654107,0.99269754,0.0015945513,0.0012750145,0.0010674841
1827,27_1827-01-05_p3_sn82014894_00271740219_1827010501_0022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3243727,0.035211634,0.602935,0.020402048,0.017078608
1827,30_1827-05-17_p4_sn85042523_00271740244_1827051701_0787,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043023776,0.023915619,0.9068328,0.014284345,0.011943387
1827,3_1827-05-17_p2_sn82014309_00414182926_1827051701_0182,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03491968,0.0007517442,0.00055611914,0.0004464997,0.963326
1827,13_1827-05-31_p4_sn85042523_00271740244_1827053101_0795,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6276613,0.18737167,0.003488429,0.00279674,0.17868179
1827,5_1827-10-09_p4_sn83025530_00271740220_1827100901_0213,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074987605,0.7756967,0.0052338867,0.004194105,0.13988781
1827,1_1827-01-18_p2_sn85042523_00271740244_1827011801_0716,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814659,0.005379236,0.003942026,0.0031735252,0.9793586
1827,6_1827-11-09_p1_sn83025530_00271740220_1827110901_0250,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04702585,0.94773525,0.0021178774,0.0016981122,0.0014229967
1827,10_1827-09-28_p3_sn83025530_00271740220_1827092801_0197,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018704954,0.9809686,0.015961617,0.00065305515,0.00054622913
1827,20_1827-05-03_p3_sn85042523_00271740244_1827050301_0778,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04649186,0.02647141,0.019670457,0.8940919,0.013274299
1827,7_1827-11-13_p2_sn83025530_00271740220_1827111301_0257,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020132735,0.99588937,0.0008481976,0.00067966036,0.00056952215
1827,7_1827-02-06_p2_sn82014894_00271740219_1827020601_0059,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14638582,0.85063875,0.001203337,0.00096388237,0.0008082342
1827,4_1827-01-16_p3_sn82014894_00271740219_1827011601_0036,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010726058,0.0013028996,0.98656154,0.0007670168,0.0006425093
1827,25_1827-01-18_p3_sn85042523_00271740244_1827011801_0717,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10867995,0.60619545,0.09587151,0.0015021989,0.18775094
1827,2_1827-01-11_p2_sn85042523_00271740244_1827011101_0712,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037142344,0.96036214,0.0010127526,0.0008073579,0.0006753316
1827,16_1827-08-23_p3_sn85042523_00271740244_1827082301_0843,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013941068,0.969156,0.006818912,0.0054871654,0.0045968727
1827,69_1827-02-15_p4_sn85042523_00271740244_1827021501_0734,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05338774,0.029776977,0.5841329,0.31776863,0.014933717
1827,2_1827-12-11_p1_sn83025530_00271740220_1827121101_0281,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002958636,0.9679684,0.026941655,0.0011590114,0.0009723296
1827,10_1827-06-28_p4_sn85042523_00271740244_1827062801_0811,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029250316,0.0094738025,0.0013396302,0.9853623,0.000899285
1827,9_1827-07-26_p2_sn82014309_00414182926_1827072601_0218,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022994367,0.0129558975,0.00937894,0.007523382,0.9471474
1827,1_1827-07-12_p2_sn85042523_00271740244_1827071201_0818,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004752669,0.9009522,0.0020494165,0.0016413173,0.09060443
1827,11_1827-07-19_p2_sn82014309_00414182926_1827071901_0214,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009926806,0.8436457,0.13970566,0.0036549217,0.0030669183
1827,9_1827-04-12_p3_sn85042523_00271740244_1827041201_0766,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006645374,0.004457346,0.0032454734,0.0025941,0.9830577
1827,24_1827-08-02_p2_sn85042523_00271740244_1827080201_0830,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265487,0.3120065,0.0068400535,0.005483183,0.41018322
1827,4_1827-05-31_p3_sn82014309_00414182926_1827053101_0191,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7631386,0.2263782,0.0042394446,0.0033979702,0.0028458205
1827,6_1827-05-24_p1_sn82014309_00414182926_1827052401_0185,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12121776,0.5144579,0.07529796,0.0005397638,0.2884867
1827,13_1827-11-06_p3_sn83025530_00271740220_1827110601_0248,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044103838,0.5919153,0.3344036,0.0016260474,0.06764462
1827,20_1827-02-02_p3_sn82014894_00271740219_1827020201_0056,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017269535,0.17050165,0.80032796,0.006471863,0.0054289754
1827,5_1827-03-20_p1_sn82014894_00271740219_1827032001_0108,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99828815,0.0005950625,0.00045059438,0.000362307,0.00030381928
1827,2_1827-10-19_p4_sn83025530_00271740220_1827101901_0225,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008530938,0.0057057496,0.004310339,0.97854006,0.002912949
1827,6_1827-03-09_p1_sn82014894_00271740219_1827030901_0096,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25636232,0.0016501138,0.0012287769,0.0009894612,0.7397694
