year,id,word_count,cooccur_topic2_house,cooccur_topic3_bank,smallpox_burial_cooccurrences,cooccur_topic5_would,cooccur_topic4_good,smallpox_sick_cooccurrences,cooccur_topic2_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic4_street,cooccur_topic1_court,cooccur_topic2_york,smallpox_epidemic_cooccurrences,cooccur_topic5_upon,cooccur_topic4_medicine,cooccur_topic2_mile,cooccur_topic1_county,smallpox_death_cooccurrences,cooccur_topic3_state,smallpox_died_cooccurrences,cooccur_topic4_disease,cooccur_topic5_every,smallpox_plague_cooccurrences,cooccur_topic5_said,cooccur_topic4_sale,cooccur_topic3_people,cooccur_topic5_time,cooccur_topic1_shall,cooccur_topic2_john,cooccur_topic3_country,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1839,3_1839-05-18_p1_sn87065654_00295878216_1839051801_0731,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055456096,0.0038053968,0.0028297482,0.0022731281,0.9855461
1839,30_1839-08-27_p3_sn83030312_00271743130_1839082701_0520,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010839827,0.108690396,0.0048528705,0.87238574,0.0032311466
1839,34_1839-12-20_pNone_sn83030312_00271743130_1839122001_0910,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108695505,0.976216,0.005213423,0.0041872393,0.0035137413
1839,29_1839-12-19_p3_sn82014358_00332895631_1839121901_0366,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066878777,0.32807925,0.0028586772,0.66044706,0.0019271588
1839,5_1839-08-27_p4_sn83030312_00271743130_1839082701_0521,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007460916,0.0043746,0.0032768676,0.98267496,0.0022127184
1839,15_1839-11-28_p2_sn82014358_00332895631_1839112801_0353,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30211502,0.24677952,0.4347268,0.008903764,0.0074749207
1839,14_1839-12-20_pNone_sn83030312_00271743130_1839122001_0910,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016217452,0.00811019,0.005950506,0.10658009,0.8631418
1839,9_1839-05-18_p2_sn87065654_00295878216_1839051801_0732,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73020744,0.0025046219,0.26452875,0.0015004388,0.0012588016
1839,39_1839-08-02_pNone_sn83030312_00271743130_1839080201_0437,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048557833,0.033870995,0.025208028,0.87528676,0.017076397
1839,7_1839-01-05_p4_sn86053569_00415661502_1839010501_0316,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036287594,0.0024050842,0.0018081731,0.99093795,0.0012200164
1839,8_1839-07-27_p1_sn86053569_00415661502_1839072701_0429,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040879543,0.56857,0.24058385,0.18542974,0.0013285071
1839,2_1839-05-11_pNone_sn86074078_0029587885A_1839051101_0560,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05534818,0.0010415831,0.29548636,0.00062312325,0.64750075
1839,28_1839-07-29_p1_sn83030312_00271743130_1839072901_0418,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014178057,0.5343967,0.0066357404,0.16267283,0.28211668
1839,20_1839-07-04_p3_sn84020071_0041418294A_1839070401_0953,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18274073,0.036872875,0.35449022,0.00031379698,0.4255824
1839,6_1839-07-31_p1_sn83030312_00271743130_1839073101_0426,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06013744,0.8644625,0.002014551,0.072025865,0.0013597014
1839,11_1839-10-03_p3_sn82014358_00332895631_1839100301_0322,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068388665,0.98472184,0.003397623,0.0027425971,0.002299038
1839,35_1839-11-07_p4_sn82014358_00332895631_1839110701_0343,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15780447,0.11937845,0.14404854,0.4285346,0.15023391
1839,37_1839-02-02_p1_sn83016867_00295877637_1839020201_0303,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008262094,0.0012512421,0.00093028496,0.022410437,0.967146
1839,19_1839-05-03_p3_sn87065337_00415662002_1839050301_0186,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9825618,0.006198926,0.0045234016,0.0036532956,0.003062587
1839,31_1839-11-23_p2_sn83030312_00271743130_1839112301_0819,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136076575,0.3624913,0.21728605,0.0051077865,0.40150714
1839,17_1839-03-30_p3_sn86074078_0029587885A_1839033001_0537,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99186134,0.0028566655,0.0021270716,0.0017163786,0.0014386148
1839,5_1839-09-18_pNone_sn83030312_00271743130_1839091801_0594,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011114164,0.4336073,0.004242674,0.5481877,0.002848145
1839,24_1839-06-18_p2_sn83016884_0041566199A_1839061801_0011,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33741233,0.63113827,0.012684331,0.0102091525,0.0085560065
1839,2_1839-07-18_p1_sn84020071_0041418294A_1839071801_0959,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003622832,0.9924139,0.0016019568,0.0012846886,0.0010767035
1839,19_1839-07-31_p3_sn85042147_00202197966_1839073101_0331,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45349833,0.016812874,0.011775084,0.50993985,0.007973836
1839,1_1839-12-05_p3_sn82014358_00332895631_1839120501_0358,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059739384,0.021755476,0.96823716,0.0021940712,0.0018391878
1839,38_1839-08-31_pNone_sn83030312_00271743130_1839083101_0535,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09475956,0.7951056,0.044559937,0.035690993,0.029883921
1839,25_1839-11-02_pNone_sn83016867_00295877637_1839110201_0453,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7729154,0.079705015,0.059928004,0.04757963,0.039871853
1839,3_1839-07-02_p2_sn83030312_00271743130_1839070201_0333,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6507698,0.0022244595,0.0016673439,0.0013357382,0.34400263
1839,20_1839-08-28_p3_sn83030312_00271743130_1839082801_0524,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63959897,0.010569581,0.33840683,0.006221261,0.0052034296
1839,15_1839-11-02_p1_sn83030312_00271743130_1839110201_0746,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043530453,0.39528528,0.022090238,0.5241505,0.014943567
1839,18_1839-10-29_p3_sn83030312_00271743130_1839102901_0732,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829164,0.001759821,0.5600697,0.20423116,0.15102296
1839,4_1839-03-16_pNone_sn87065417_00295878228_1839031601_0224,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36728594,0.0035423266,0.6253143,0.0020992053,0.001758161
1839,37_1839-05-31_pNone_sn83030312_00271743130_1839053101_0202,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290201,0.012251515,0.008968814,0.68259674,0.005981961
1839,3_1839-10-17_p2_sn82014358_00332895631_1839101701_0329,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0071200468,0.004250962,0.0031310266,0.18522915,0.8002688
1839,7_1839-08-27_p1_sn83030312_00271743130_1839082701_0518,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011987,0.004517393,0.3063346,0.4329376,0.24422345
1839,47_1839-03-30_p3_sn86074078_0029587885A_1839033001_0537,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17416957,0.026604004,0.019612113,0.766345,0.013269298
1839,26_1839-12-12_p1_sn82014358_00332895631_1839121201_0360,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034665473,0.021267796,0.92023045,0.012959945,0.010876346
1839,22_1839-07-03_p4_sn85042147_00202197966_1839070301_0318,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004217011,0.24993399,0.10449567,0.64001,0.0013433554
1839,21_1839-05-11_pNone_sn87065654_00295878216_1839051101_0727,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454305,0.055581,0.0020782468,0.21346444,0.7243332
1839,4_1839-03-02_p1_sn87065417_00295878228_1839030201_0213,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015907676,0.0010587365,0.00079844776,0.0006425074,0.9959096
1839,21_1839-05-28_p4_sn83016527_00212475130_1839052801_0510,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10444936,0.1362518,0.0048199217,0.56194866,0.19253027
1839,30_1839-10-24_p4_sn82014358_00332895631_1839102401_0335,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19427896,0.01495745,0.011066664,0.77221596,0.0074809575
1839,10_1839-10-31_p1_sn82014358_00332895631_1839103101_0336,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019643193,0.23286939,0.008836047,0.0071191285,0.7315322
1839,29_1839-12-26_p3_sn84020071_0041418294A_1839122601_1053,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66417587,0.11695269,0.0880807,0.07109248,0.05969824
