year,id,word_count,cooccur_topic2_house,cooccur_topic3_bank,smallpox_burial_cooccurrences,cooccur_topic5_would,cooccur_topic4_good,smallpox_sick_cooccurrences,cooccur_topic2_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic4_street,cooccur_topic1_court,cooccur_topic2_york,smallpox_epidemic_cooccurrences,cooccur_topic5_upon,cooccur_topic4_medicine,cooccur_topic2_mile,cooccur_topic1_county,smallpox_death_cooccurrences,cooccur_topic3_state,smallpox_died_cooccurrences,cooccur_topic4_disease,cooccur_topic5_every,smallpox_plague_cooccurrences,cooccur_topic5_said,cooccur_topic4_sale,cooccur_topic3_people,cooccur_topic5_time,cooccur_topic1_shall,cooccur_topic2_john,cooccur_topic3_country,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1836,20_1836-04-01_p3_sn87062070_0039334295A_1836040101_1076,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1647776,0.020095238,0.014903049,0.13252954,0.6676945
1836,18_1836-12-23_p3_sn87062070_0039334295A_1836122301_1228,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047929413,0.24938466,0.20337315,0.0017189804,0.54073024
1836,7_1836-09-02_p2_sn87062070_0039334295A_1836090201_1163,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1295688,0.0044254814,0.86115015,0.0026420357,0.0022135426
1836,10_1836-07-15_p4_sn87062070_0039334295A_1836071501_1137,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27476406,0.47216147,0.25033736,0.001490771,0.0012463711
1836,28_1836-12-09_p4_sn87062070_0039334295A_1836120901_1221,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14850315,0.6677901,0.0061453125,0.17343973,0.0041217124
1836,6_1836-03-10_p2_sn84020071_0041418294A_1836031001_0256,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23655228,0.26451284,0.013507483,0.0004140172,0.48501334
1836,54_1836-04-15_p4_sn87062070_0039334295A_1836041501_1085,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9576959,0.0148761915,0.011046146,0.008915768,0.0074659777
1836,35_1836-03-04_p4_sn87062070_0039334295A_1836030401_1061,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9518416,0.016847325,0.012597453,0.010183652,0.008530057
1836,9_1836-03-25_p4_sn87062070_0039334295A_1836032501_1073,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009481751,0.006486135,0.0048974203,0.9758177,0.0033169396
1836,31_1836-12-02_p2_sn87062070_0039334295A_1836120201_1215,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6646468,0.115286395,0.08894062,0.07125091,0.05987526
1836,5_1836-07-01_p2_sn87065592_00415662385_1836070101_0387,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090873875,0.005496918,0.0040394273,0.0032438461,0.9781325
1836,19_1836-03-25_p2_sn87062070_0039334295A_1836032501_1071,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030942002,0.019756014,0.92740977,0.011925293,0.009966912
1836,2_1836-11-11_p2_sn87062070_0039334295A_1836111101_1203,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29346848,0.5580527,0.14713302,0.0007329044,0.0006128307
1836,1_1836-05-13_p3_sn87062070_0039334295A_1836051301_1100,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28466985,0.0021569182,0.71077,0.0013066041,0.0010965975
1836,4_1836-01-29_p4_sn87062070_0039334295A_1836012901_1041,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042748004,0.9905076,0.0021019536,0.0016941477,0.0014215799
1836,36_1836-08-19_p4_sn87062070_0039334295A_1836081901_1157,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09065594,0.28250796,0.25908792,0.365309,0.0024391953
1836,20_1836-09-22_p3_sn84020071_0041418294A_1836092201_0369,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027152384,0.19401261,0.001285212,0.80112064,0.00086623034
1836,29_1836-07-08_p4_sn87062070_0039334295A_1836070801_1133,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071714586,0.004908284,0.0036657215,0.9817668,0.002487686
1836,3_1836-09-23_p3_sn87062070_0039334295A_1836092301_1176,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98859906,0.0040659015,0.0029553818,0.0023879823,0.0019916983
1836,30_1836-01-29_p1_sn87062070_0039334295A_1836012901_1038,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027887288,0.5160644,0.4373219,0.01017866,0.008547731
1836,18_1836-07-01_p1_sn87062070_0039334295A_1836070101_1126,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046902552,0.031355713,0.8889751,0.017827157,0.014939535
1836,2_1836-02-19_p1_sn87062070_0039334295A_1836021901_1050,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19296797,0.5530702,0.004346133,0.003482928,0.24613284
1836,47_1836-11-18_p4_sn87062070_0039334295A_1836111801_1209,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21920581,0.7258757,0.022175854,0.017806575,0.014936118
1836,1_1836-09-22_p2_sn84020071_0041418294A_1836092201_0368,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019326799,0.00077621563,0.00057483214,0.0695972,0.9271191
1836,69_1836-12-09_p4_sn87062070_0039334295A_1836120901_1221,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03501179,0.9283076,0.014814235,0.011906321,0.009960145
1836,11_1836-11-17_p4_sn84020071_0041418294A_1836111701_0402,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98424405,0.005537769,0.0041187736,0.0033212656,0.0027781485
1836,1_1836-12-15_p2_sn84020071_0041418294A_1836121501_0420,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012504525,0.0059683565,0.9749662,0.0035708526,0.0029900458
1836,1_1836-01-01_p3_sn87065592_00415662385_1836010101_0288,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025066154,0.0015533211,0.9338338,0.0009322888,0.06117404
1836,48_1836-08-02_p4_sn87065592_00415662385_1836080201_0405,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31645513,0.01877136,0.0137771005,0.6418046,0.009191778
1836,12_1836-03-04_p3_sn87062070_0039334295A_1836030401_1060,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34828964,0.010158488,0.6306305,0.005939805,0.0049815173
1836,5_1836-09-23_p4_sn87062070_0039334295A_1836092301_1177,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090920245,0.9317962,0.0042564436,0.052009273,0.0028461628
1836,9_1836-03-04_p4_sn87062070_0039334295A_1836030401_1061,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12981875,0.46738312,0.3937482,0.004928078,0.0041218502
1836,3_1836-11-28_p2_sn92051568_00414219408_1836112801_0015,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021607461,0.001346118,0.6154933,0.0007934408,0.38020632
1836,10_1836-02-19_p1_sn87062070_0039334295A_1836021901_1050,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016394963,0.41205746,0.0071336054,0.12540099,0.43901297
1836,7_1836-04-22_p2_sn87062070_0039334295A_1836042201_1087,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96690226,0.012085928,0.008517121,0.006796342,0.005698346
1836,63_1836-09-13_p3_sn87065592_00415662385_1836091301_0422,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44118792,0.54725385,0.0046637985,0.0037498313,0.00314462
1836,10_1836-12-22_p2_sn84020071_0041418294A_1836122201_0424,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029554656,0.020126104,0.93016016,0.010953525,0.009205519
1836,1_1836-12-02_p4_sn87062070_0039334295A_1836120201_1217,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375898,0.37404,0.6195793,0.0014264531,0.0011951325
1836,22_1836-09-30_p1_sn87062070_0039334295A_1836093001_1178,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97642654,0.00837501,0.0061655045,0.0049105254,0.0041224165
1836,6_1836-07-08_p3_sn87062070_0039334295A_1836070801_1132,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9794294,0.007272389,0.0053624217,0.0043156566,0.0036201777
1836,12_1836-11-04_p1_sn87062070_0039334295A_1836110401_1198,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57100946,0.014453265,0.009902285,0.0079299975,0.396705
1836,19_1836-11-24_p1_sn84020071_0041418294A_1836112401_0403,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21488202,0.16152103,0.019440804,0.01860011,0.58555603
1836,25_1836-01-22_p4_sn87062070_0039334295A_1836012201_1037,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027898923,0.7441244,0.01261272,0.2068324,0.00853155
1836,39_1836-09-27_p1_sn87065592_00415662385_1836092701_0424,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51249576,0.079124585,0.059124216,0.30941358,0.03984189
1836,44_1836-04-22_p1_sn87062070_0039334295A_1836042201_1086,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023732161,0.015967006,0.01179372,0.9405471,0.007959982
