year,id,word_count,cooccur_topic5_church,smallpox_kill_cooccurrences,smallpox_plague_cooccurrences,smallpox_sick_cooccurrences,cooccur_topic4_train,smallpox_grave_cooccurrences,smallpox_outbreak_cooccurrences,smallpox_perish_cooccurrences,smallpox_mortality_cooccurrences,cooccur_topic3_state,cooccur_topic4_steamship,cooccur_topic3_party,cooccur_topic2_house,cooccur_topic5_said,smallpox_burial_cooccurrences,smallpox_epidemic_cooccurrences,smallpox_fatality_cooccurrences,smallpox_infection_cooccurrences,smallpox_contagion_cooccurrences,cooccur_topic1_county,cooccur_topic4_york,cooccur_topic5_time,smallpox_casualty_cooccurrences,cooccur_topic5_would,smallpox_death_cooccurrences,smallpox_disease_cooccurrences,smallpox_endemic_cooccurrences,smallpox_suffering_cooccurrences,smallpox_victim_cooccurrences,smallpox_afflicted_cooccurrences,smallpox_succumb_cooccurrences,cooccur_topic1_city,cooccur_topic3_people,cooccur_topic1_street,cooccur_topic4_sale,smallpox_case_cooccurrences,cooccur_topic5_upon,smallpox_died_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_obituary_cooccurrences,cooccur_topic4_market,cooccur_topic2_good,cooccur_topic2_year,smallpox_deceased_cooccurrences,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1870,20_1870-03-31_p4_sn84020071_00393347259_1870033101_0058,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020852035,0.0013492968,0.0010199015,0.9948545,0.0006910317
1870,15_1870-05-26_p2_sn83030214_00206531058_1870052601_0180,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020066315,0.27860752,0.009513535,0.0076132705,0.68419933
1870,5_1870-10-20_p2_sn84020071_00393347259_1870102001_0172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43140435,0.10161106,0.0009497949,0.00076061534,0.4652742
1870,60_1870-03-02_p3_sn83045462_00280654334_1870030201_0730,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9832539,0.0058758045,0.0043829414,0.0035277347,0.0029596062
1870,26_1870-08-30_p9_sn83030313_00271743713_1870083001_0635,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9547887,0.015936345,0.011767625,0.009531112,0.007976266
1870,64_1870-10-04_p6_sn83030214_0020653106A_1870100401_0248,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9575267,0.014983985,0.0110879615,0.0089207245,0.00748061
1870,28_1870-10-13_p2_sn83030214_0020653106A_1870101301_0312,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95630866,0.015470078,0.011414211,0.009148387,0.007658675
1870,66_1870-03-02_p3_sn84020422_00332894936_1870030201_0507,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44344318,0.5280248,0.011567593,0.009236442,0.0077279755
1870,11_1870-05-14_p2_sn87090488_00295878526_1870051401_0212,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011464929,0.93353397,0.00048990076,0.06450122,0.0003283788
1870,8_1870-05-30_p5_sn83030214_00206531058_1870053001_0207,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12672807,0.032107577,0.001084,0.00086986454,0.8392105
1870,28_1870-03-25_p1_sn83030272_00206536111_1870032501_0309,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085520156,0.40889913,0.007110325,0.0057203234,0.49275002
1870,8_1870-08-09_p3_sn83030313_00271743713_1870080901_0403,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008671149,0.9810882,0.0041420157,0.003321564,0.0027769986
1870,56_1870-02-08_p7_sn83030313_00271743695_1870020801_0446,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029566953,0.019736674,0.015071779,0.012050124,0.92357445
1870,42_1870-01-09_p7_sn83030313_00271743695_1870010901_0104,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050151274,0.034651652,0.02516361,0.87297505,0.017058393
1870,7_1870-05-25_p8_sn83030214_00206531058_1870052501_0178,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225823,0.13964035,0.14064978,0.025475277,0.69197637
1870,26_1870-02-02_p5_sn83030313_00271743695_1870020201_0376,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007806348,0.5770603,0.00035053788,0.00028179534,0.4215268
1870,33_1870-10-27_p3_sn90061771_00200292807_1870102701_0177,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98575443,0.0050351783,0.0037142674,0.0029906763,0.0025053916
1870,30_1870-08-06_p1_sn85025202_0027955730A_1870080601_0140,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057216887,0.85191876,0.0024767185,0.13821,0.0016728472
1870,5_1870-11-02_p4_sn83030214_0020653106A_1870110201_0454,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05638412,0.002425168,0.056007955,0.20132262,0.6838602
1870,12_1870-12-29_p5_sn83030313_00271743725_1870122901_1099,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01212656,0.96971726,0.00050928904,0.017306069,0.00034089526
1870,55_1870-02-09_p2_sn83045462_00280654334_1870020901_0657,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8320395,0.058070686,0.0442572,0.03567937,0.029953294
1870,18_1870-09-08_p1_sn83030214_0020653106A_1870090801_0055,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077676226,0.28036267,0.03127564,0.00028921396,0.6872957
1870,5_1870-07-07_p1_sn84026522_00296023139_1870070701_0531,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001979753,0.11338485,0.6310297,0.00074231974,0.25286326
1870,44_1870-06-16_p3_sn83016025_00279525292_1870061601_0395,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029769788,0.93636185,0.013672138,0.010991919,0.009204344
1870,7_1870-01-29_p10_sn83030313_00271743695_1870012901_0337,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09845151,0.39694822,0.003317065,0.49905285,0.002230387
1870,27_1870-01-26_p12_sn83030313_00271743695_1870012601_0303,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34664768,0.6492034,0.0016708135,0.0013487153,0.0011294378
1870,4_1870-05-09_p6_sn83030313_00271743701_1870050901_0489,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014831816,0.00095907634,0.0007038251,0.00056296604,0.9962909
1870,9_1870-03-30_p5_sn83030313_00271743695_1870033001_0984,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87778056,0.0043458384,0.00328907,0.11236156,0.0022230009
1870,2_1870-11-14_p6_sn83030313_00271743725_1870111401_0569,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030146674,0.0019990331,0.0014806692,0.049091145,0.94441444
1870,11_1870-12-03_p2_sn84024829_00211105690_1870120301_0348,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6020823,0.013368983,0.009971622,0.3678881,0.00668913
1870,27_1870-05-24_p7_sn83030313_00271743701_1870052401_0666,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049871102,0.28205347,0.018023558,0.014284214,0.6357676
1870,12_1870-08-02_p4_sn84022991_00513688076_1870080201_0262,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11667195,0.7592782,0.0029364328,0.119141355,0.0019720464
1870,57_1870-09-13_p3_sn84022991_00513688076_1870091301_0285,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5294493,0.006079377,0.37274098,0.08866253,0.0030678224
1870,10_1870-06-04_p4_sn85025202_0027955730A_1870060401_0103,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25621867,0.00528927,0.0038823383,0.7320081,0.0026016028
1870,4_1870-11-04_p4_sn83030313_00271743725_1870110401_0445,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025452694,0.09542972,0.8781125,0.0005477302,0.00045742665
1870,37_1870-08-09_p8_sn83030214_00206531058_1870080901_0702,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025254356,0.008332125,0.006172871,0.7866355,0.17360511
1870,54_1870-02-12_p3_sn83045462_00280654334_1870021201_0670,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9478938,0.018853871,0.013385366,0.01080787,0.00905915
1870,163_1870-07-14_pNone_sn84020109_00237280544_1870071401_0063,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07610922,0.047733814,0.035528585,0.028667962,0.81196046
1870,4_1870-04-21_p4_sn83030214_00206530947_1870042101_0806,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005024751,0.003358035,0.98788273,0.002038657,0.0016958792
1870,11_1870-08-12_p1_sn83030214_00206531058_1870081201_0719,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003577011,0.0021500532,0.0015843315,0.0012739024,0.99141467
1870,35_1870-02-04_p1_sn83030313_00271743695_1870020401_0396,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48452178,0.014466457,0.0107570905,0.008598425,0.48165625
1870,38_1870-12-10_p1_sn84026820_00271765265_1870121001_0637,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5095384,0.012523063,0.009391847,0.007554551,0.4609922
1870,22_1870-04-02_p5_sn83030313_00271743701_1870040201_0040,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051625714,0.0071633123,0.0053860024,0.0043214946,0.9315035
