year,id,word_count,cooccur_topic2_little,cooccur_topic1_house,cooccur_topic4_range,cooccur_topic4_land,cooccur_topic3_public,smallpox_burial_cooccurrences,cooccur_topic5_would,cooccur_topic1_good,smallpox_sick_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic3_dollar,cooccur_topic4_black,cooccur_topic2_court,smallpox_epidemic_cooccurrences,cooccur_topic5_upon,cooccur_topic2_county,smallpox_death_cooccurrences,cooccur_topic5_great,cooccur_topic5_state,smallpox_died_cooccurrences,cooccur_topic4_township,smallpox_plague_cooccurrences,cooccur_topic4_said,cooccur_topic5_people,cooccur_topic1_time,cooccur_topic3_shall,cooccur_topic3_hundred,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1833,1_1833-01-23_p2_sn87062070_0039334295A_1833012301_0575,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003488352,0.0023046439,0.27951556,0.0014008157,0.71329063
1833,7_1833-03-13_p1_sn87062070_0039334295A_1833031301_0602,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5266925,0.00083476363,0.0006206678,0.4714338,0.0004182446
1833,30_1833-12-04_p1_sn87062070_0039334295A_1833120401_0686,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019437816,0.9574628,0.009316994,0.0074946447,0.0062877997
1833,18_1833-12-11_p2_sn87062070_0039334295A_1833121101_0691,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12258913,0.07881663,0.71132517,0.04745563,0.03981352
1833,5_1833-10-10_p4_sn84020071_00414182938_1833101001_0980,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006082102,0.98657215,0.0029790439,0.002375154,0.0019916464
1833,12_1833-10-17_p3_sn84020071_00414182938_1833101701_0983,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23967797,0.7204861,0.016039407,0.012938622,0.010857892
1833,2_1833-09-11_p1_sn87062070_0039334295A_1833091101_0658,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2457616,0.7471522,0.0028589952,0.002300141,0.0019269735
1833,40_1833-05-29_p1_sn87062070_0039334295A_1833052901_0622,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057162363,0.038957,0.86025864,0.023706315,0.019915724
1833,18_1833-10-10_p3_sn84020071_00414182938_1833101001_0979,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24618545,0.00246926,0.0018284976,0.0014718609,0.7480449
1833,5_1833-03-13_p3_sn87062070_0039334295A_1833031301_0604,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78574735,0.19792625,0.0066159638,0.0052820556,0.0044283867
1833,24_1833-02-13_p4_sn87062070_0039334295A_1833021301_0589,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004002146,0.99164695,0.0017528118,0.0014148016,0.0011832633
1833,22_1833-07-10_p2_sn87062070_0039334295A_1833071001_0627,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032297626,0.29069167,0.6551555,0.0118948845,0.009960411
1833,11_1833-10-10_p2_sn84020071_00414182938_1833101001_0978,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7467582,0.012040121,0.22810395,0.007120731,0.0059769913
1833,9_1833-05-02_p4_sn84020071_00414182938_1833050201_0888,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006051656,0.90588117,0.08403591,0.0021919312,0.0018394139
1833,5_1833-02-13_p1_sn87062070_0039334295A_1833021301_0586,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005472287,0.0036900104,0.98674715,0.0022246954,0.0018658956
1833,1_1833-02-13_p2_sn87062070_0039334295A_1833021301_0587,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12069612,0.002014241,0.0015030215,0.001208731,0.8745779
1833,9_1833-04-25_p3_sn84020071_00414182938_1833042501_0883,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01252377,0.00700294,0.740671,0.004190423,0.23561192
1833,11_1833-04-25_p2_sn84020071_00414182938_1833042501_0882,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03153168,0.02189855,0.016234834,0.01295817,0.91737676
1833,4_1833-09-12_p4_sn84020071_00414182938_1833091201_0964,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39819974,0.59763855,0.0016871804,0.0013464044,0.001128174
1833,7_1833-09-12_p3_sn84020071_00414182938_1833091201_0963,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13422957,0.0043682544,0.1275412,0.0025998508,0.73126113
1833,1_1833-12-04_p1_sn87062070_0039334295A_1833120401_0686,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98918504,0.0038475418,0.0028110635,0.0022605679,0.0018958404
1833,10_1833-12-07_p1_sn82016416_00271744730_1833120701_0190,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03352989,0.021376085,0.9213045,0.012932766,0.0108567355
1833,2_1833-07-10_p3_sn87062070_0039334295A_1833071001_0628,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315512,0.6979714,0.16555215,0.1323168,0.0010045209
1833,17_1833-03-20_p1_sn87062070_0039334295A_1833032001_0606,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018559901,0.012299409,0.9553611,0.00749387,0.006285605
1833,1_1833-05-29_p4_sn87062070_0039334295A_1833052901_0625,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9840712,0.0056839967,0.0041522393,0.0033139533,0.0027786912
1833,19_1833-08-15_p2_sn84020071_00414182938_1833081501_0946,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01966401,0.012648869,0.39194688,0.0074997805,0.56824046
1833,12_1833-08-07_p4_sn87062070_0039334295A_1833080701_0641,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5106362,0.04263996,0.00074478827,0.0005949664,0.44538406
1833,20_1833-04-25_p1_sn84020071_00414182938_1833042501_0881,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020925488,0.5743466,0.008916139,0.38983205,0.0059796767
1833,3_1833-09-11_p2_sn87062070_0039334295A_1833091101_0659,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84379274,0.004358074,0.09576127,0.053950273,0.0021376978
1833,5_1833-05-29_p1_sn87062070_0039334295A_1833052901_0622,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046084328,0.0028960505,0.9203591,0.07071324,0.0014232033
1833,13_1833-03-09_p3_sn82016416_00271744730_1833030901_0040,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13153414,0.37071028,0.48726127,0.0057085482,0.0047858236
1833,1_1833-12-07_p1_sn82016416_00271744730_1833120701_0190,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1658487,0.005816031,0.004343518,0.0034813762,0.8205103
1833,13_1833-10-17_p2_sn84020071_00414182938_1833101701_0982,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16346124,0.007238492,0.005236381,0.0041948305,0.81986904
1833,14_1833-12-11_p4_sn87062070_0039334295A_1833121101_0693,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5341127,0.31730756,0.14534119,0.0017630887,0.0014755987
1833,8_1833-05-09_p1_sn84020071_00414182938_1833050901_0889,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6372461,0.0007122144,0.07230267,0.0748503,0.21488869
1833,9_1833-01-30_p2_sn87062070_0039334295A_1833013001_0579,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9758149,0.0084663285,0.006352993,0.0050955294,0.0042703436
1833,7_1833-08-07_p3_sn87062070_0039334295A_1833080701_0640,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6748728,0.0035127283,0.3178055,0.002074814,0.0017341196
1833,6_1833-05-09_p2_sn84020071_00414182938_1833050901_0890,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5166961,0.0009887532,0.29309812,0.00059370097,0.1886233
1833,7_1833-10-24_p3_sn84020071_00414182938_1833102401_0987,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008774002,0.9810018,0.0041288547,0.0033165952,0.0027787485
1833,10_1833-02-20_p3_sn87062070_0039334295A_1833022001_0592,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31154105,0.012821187,0.66184115,0.0075082537,0.006288307
1833,5_1833-01-23_p1_sn87062070_0039334295A_1833012301_0574,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2634069,0.0011774871,0.48245978,0.00069689826,0.25225896
1833,28_1833-09-25_p3_sn87062070_0039334295A_1833092501_0668,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055411205,0.034358863,0.025333578,0.52467597,0.36022043
1833,4_1833-08-15_p2_sn84020071_00414182938_1833081501_0946,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6110294,0.00077758887,0.0005725056,0.021701304,0.36591926
1833,31_1833-03-20_p4_sn87062070_0039334295A_1833032001_0609,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5098313,0.4709671,0.007795203,0.0062089204,0.0051973816
1833,7_1833-08-14_p4_sn87062070_0039334295A_1833081401_0645,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4900028,0.4966446,0.0054120016,0.004319223,0.0036214076
1833,4_1833-07-18_p2_sn84020071_00414182938_1833071801_0930,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070584,0.021992542,0.090728454,0.48138043,0.33531457
1833,3_1833-07-04_p2_sn84020071_00414182938_1833070401_0922,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17632493,0.0009355543,0.00068038545,0.014238143,0.80782104
1833,8_1833-03-09_p4_sn82016416_00271744730_1833030901_0041,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41492185,0.0013242814,0.19870977,0.00078054774,0.3842636
1833,22_1833-03-06_p4_sn87062070_0039334295A_1833030601_0601,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01541639,0.6985281,0.27556178,0.00570867,0.0047851084
1833,41_1833-06-27_p4_sn84020071_00414182938_1833062701_0920,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14335147,0.6039255,0.0059309215,0.00474911,0.242043
1833,13_1833-07-04_p2_sn84020071_00414182938_1833070401_0922,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075231786,0.19145311,0.17970198,0.051512465,0.56980926
1833,2_1833-08-01_p1_sn84020071_00414182938_1833080101_0937,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925603,0.0025964503,0.001961181,0.0015674465,0.0013145943
1833,13_1833-03-13_p4_sn87062070_0039334295A_1833031301_0605,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34213966,0.0094863735,0.0071026064,0.0057078153,0.63556355
1833,12_1833-09-26_p4_sn84020071_00414182938_1833092601_0972,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004465085,0.77788967,0.09802612,0.11826177,0.0013573664
1833,9_1833-08-28_p1_sn87062070_0039334295A_1833082801_0650,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18583876,0.11679428,0.0013925744,0.0011169658,0.6948574
1833,6_1833-12-04_p4_sn87062070_0039334295A_1833120401_0689,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99184346,0.0029107458,0.0021255394,0.0016974475,0.0014227827
1833,12_1833-05-29_p4_sn87062070_0039334295A_1833052901_0625,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9804296,0.0070152716,0.0050690575,0.0040720752,0.0034140034
1833,26_1833-09-18_p4_sn87062070_0039334295A_1833091801_0665,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90539306,0.08750633,0.0028743732,0.0022991195,0.0019271639
1833,9_1833-08-15_p1_sn84020071_00414182938_1833081501_0945,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15574135,0.0008527232,0.00062604947,0.18640491,0.656375
1833,5_1833-08-07_p3_sn87062070_0039334295A_1833080701_0640,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63331187,0.19665231,0.009294258,0.15445401,0.0062875305
1833,11_1833-01-30_p2_sn87062070_0039334295A_1833013001_0579,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69532126,0.010646065,0.0080262795,0.006473946,0.27953246
1833,33_1833-11-13_p4_sn87062070_0039334295A_1833111301_0681,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9507845,0.017805092,0.012696166,0.010183251,0.008530972
1833,46_1833-08-07_p1_sn87062070_0039334295A_1833080701_0638,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9324455,0.023612032,0.017739097,0.014243874,0.011959491
1833,3_1833-12-04_p2_sn87062070_0039334295A_1833120401_0687,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14530407,0.0025789405,0.0018746137,0.0015021669,0.8487402
1833,9_1833-07-10_p2_sn87062070_0039334295A_1833071001_0627,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067589425,0.0010426671,0.41914815,0.04189937,0.47032034
1833,41_1833-08-07_p1_sn87062070_0039334295A_1833080701_0638,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12893485,0.3443849,0.058911182,0.047595207,0.42017388
1833,25_1833-10-23_p3_sn87062070_0039334295A_1833102301_0676,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051281597,0.003035704,0.0022826632,0.98802114,0.0015323493
1833,21_1833-03-20_p4_sn87062070_0039334295A_1833032001_0609,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030525876,0.28284204,0.6664576,0.010985744,0.009188756
1833,24_1833-08-10_pNone_sn82016416_00271744730_1833081001_0126,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13544269,0.08106292,0.05898046,0.68471414,0.03979977
1833,15_1833-11-13_p4_sn87062070_0039334295A_1833111301_0681,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8776338,0.005288976,0.11138194,0.0030980832,0.0025972037
1833,14_1833-09-04_p3_sn87062070_0039334295A_1833090401_0656,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34412414,0.64985454,0.002432603,0.0019522329,0.0016364895
1833,28_1833-10-17_p3_sn84020071_00414182938_1833101701_0983,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009553078,0.87454456,0.07317151,0.040555295,0.0021755549
1833,6_1833-12-18_p1_sn87062070_0039334295A_1833121801_0694,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015069495,0.16871773,0.5585708,0.2707108,0.00049375184
1833,23_1833-12-25_p2_sn87062070_0039334295A_1833122501_0699,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9433076,0.019979788,0.014860679,0.011884065,0.0099678775
1833,20_1833-02-13_p2_sn87062070_0039334295A_1833021301_0587,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029156938,0.019514263,0.9294996,0.011872732,0.0099563915
1833,1_1833-03-06_p2_sn87062070_0039334295A_1833030601_0599,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004616584,0.0029900612,0.19424625,0.0017855885,0.7963615
1833,12_1833-05-16_p3_sn84020071_00414182938_1833051601_0895,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9900719,0.0034595656,0.002616551,0.0020950665,0.0017568774
1833,12_1833-11-27_p3_sn87062070_0039334295A_1833112701_0684,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20245318,0.18047395,0.016301202,0.0129759135,0.5877958
1833,1_1833-01-09_p1_sn87062070_0039334295A_1833010901_0566,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680093,0.10962016,0.00125935,0.0010134929,0.20801404
1833,2_1833-03-20_p1_sn87062070_0039334295A_1833032001_0606,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8353373,0.15666819,0.0032314037,0.0025906002,0.002172538
1833,2_1833-01-02_p1_sn87062070_0039334295A_1833010201_0562,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021339327,0.0013609149,0.040462278,0.0008247074,0.95521814
1833,5_1833-06-06_p3_sn84020071_00414182938_1833060601_0907,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013199262,0.91401696,0.0648469,0.0043165623,0.003620381
1833,13_1833-07-31_p4_sn87062070_0039334295A_1833073101_0637,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013629061,0.97065914,0.0063472628,0.005097433,0.0042670965
1833,6_1833-08-14_p1_sn87062070_0039334295A_1833081401_0642,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8725766,0.121154115,0.002528187,0.002034558,0.0017065039
1833,36_1833-06-13_p4_sn84020071_00414182938_1833061301_0912,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011729444,0.97524744,0.0053157364,0.004192125,0.0035153674
1833,11_1833-05-02_p3_sn84020071_00414182938_1833050201_0887,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08050243,0.0006623134,0.012842267,0.0003910084,0.9056019
1833,24_1833-09-25_p3_sn87062070_0039334295A_1833092501_0668,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34554937,0.0008812877,0.0024068973,0.0005140999,0.6506484
1833,4_1833-03-13_p2_sn87062070_0039334295A_1833031301_0603,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022926978,0.0013592547,0.0010144358,0.0008157066,0.99451786
1833,8_1833-07-04_p2_sn84020071_00414182938_1833070401_0922,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46702737,0.0010645845,0.0007824227,0.00062946015,0.5304961
1833,19_1833-01-16_p3_sn87062070_0039334295A_1833011601_0572,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006211922,0.004211244,0.19837281,0.0025000554,0.788704
1833,1_1833-08-28_p3_sn87062070_0039334295A_1833082801_0652,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23796548,0.26556093,0.008465148,0.48231956,0.005688842
1833,62_1833-11-13_p4_sn87062070_0039334295A_1833111301_0681,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21109363,0.71579814,0.02948507,0.023719387,0.019903824
