year,id,word_count,cooccur_topic1_house,smallpox_burial_cooccurrences,cooccur_topic5_price,cooccur_topic3_would,cooccur_topic5_good,smallpox_sick_cooccurrences,cooccur_topic4_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic5_stock,cooccur_topic2_street,cooccur_topic2_york,cooccur_topic4_cure,cooccur_topic2_ship,smallpox_epidemic_cooccurrences,cooccur_topic3_upon,cooccur_topic4_medicine,cooccur_topic1_county,cooccur_topic5_assortment,smallpox_death_cooccurrences,cooccur_topic3_state,cooccur_topic3_great,smallpox_died_cooccurrences,cooccur_topic4_every,cooccur_topic4_disease,smallpox_plague_cooccurrences,cooccur_topic1_said,cooccur_topic5_sale,cooccur_topic3_time,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1846,11_1846-12-15_p4_sn84020566_0041418747A_1846121501_0049,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014775511,0.0009411922,0.0006889312,0.9964286,0.00046366605
1846,55_1846-01-10_p4_sn84037932_00415668946_1846011001_0437,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492717,0.008083162,0.00595478,0.0047616437,0.9667077
1846,23_1846-04-21_p4_sn83030313_00271742939_1846042101_0479,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040401656,0.91053295,0.019729078,0.015954636,0.013381633
1846,2_1846-04-04_p2_sn87090125_00414212621_1846040401_0176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2754719,0.0024441145,0.71940327,0.0014577657,0.0012229529
1846,5_1846-07-04_p2_sn82014769_00415661022_1846070401_0692,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9867832,0.004617134,0.00346417,0.002793139,0.0023423503
1846,6_1846-01-23_p3_sn83030213_00206530236_1846012301_0285,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6556004,0.03661729,0.0020082607,0.0016132102,0.3041609
1846,19_1846-10-26_p4_sn82003410_00415661162_1846102601_1077,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4819915,0.16698417,0.34698403,0.002197452,0.0018428818
1846,33_1846-06-13_p2_sn82014769_00415661022_1846061301_0620,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015575831,0.008898387,0.6173387,0.005299868,0.35288724
1846,3_1846-06-06_p2_sn82014769_00415661022_1846060601_0594,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064290906,0.08946672,0.002885111,0.0023107824,0.8989083
1846,30_1846-12-09_p3_sn82007022_00393342894_1846120901_0045,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031253457,0.5166463,0.0138238855,0.13163994,0.3066363
1846,23_1846-08-31_p3_sn82003410_00415661162_1846083101_0883,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89399534,0.0059499224,0.0043292074,0.0034919204,0.0922336
1846,5_1846-06-20_p4_sn82014769_00415661022_1846062001_0646,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007162828,0.0044525918,0.0033389712,0.0026895315,0.9823561
1846,37_1846-04-01_p4_sn82003410_00415661162_1846040101_0360,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96593213,0.012043132,0.008893765,0.0071501103,0.0059808847
1846,1_1846-12-03_p2_sn84020566_0041418747A_1846120301_0011,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010868736,0.0006405107,0.47189763,0.3221515,0.20422353
1846,16_1846-10-02_p1_sn82003410_00415661162_1846100201_0993,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011752029,0.1575583,0.0054220455,0.0043501724,0.8209174
1846,28_1846-10-08_p1_sn82014769_00415661010_1846100801_0207,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9602132,0.01398758,0.010381759,0.008380946,0.0070365183
1846,31_1846-10-26_p2_sn82014769_00415661010_1846102601_0262,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012938078,0.008079548,0.38536265,0.5897568,0.0038629156
1846,14_1846-07-23_pNone_sn82015677_00296029804_1846072301_0368,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30817226,0.0055297366,0.6801777,0.003332908,0.002787386
1846,68_1846-06-01_p3_sn82014769_00415661022_1846060101_0575,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143599985,0.009705322,0.007349724,0.9636089,0.00497602
1846,16_1846-04-25_p3_sn82016488_00513688040_1846042501_0620,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018202714,0.0012179743,0.0009011777,0.000727716,0.99533284
