year,id,word_count,cooccur_topic4_house,cooccur_topic3_prize,cooccur_topic1_hundred,smallpox_burial_cooccurrences,cooccur_topic5_would,cooccur_topic5_like,smallpox_sick_cooccurrences,cooccur_topic1_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic1_dollar,cooccur_topic4_street,cooccur_topic3_number,smallpox_epidemic_cooccurrences,cooccur_topic5_upon,cooccur_topic3_ticket,cooccur_topic4_wilmington,smallpox_death_cooccurrences,cooccur_topic3_state,smallpox_died_cooccurrences,cooccur_topic5_every,smallpox_plague_cooccurrences,cooccur_topic4_market,cooccur_topic2_said,cooccur_topic5_time,cooccur_topic1_shall,cooccur_topic4_john,cooccur_topic2_country,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1829,30_1829-03-19_p4_sn84020071_00414182938_1829031901_0034,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18792179,0.3663983,0.0027679827,0.44104242,0.001869467
1829,6_1829-05-29_p8_sn83027094_00220720408_1829052901_0008,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013211831,0.008663759,0.006357542,0.9674952,0.004271618
1829,3_1829-06-12_p1_sn83027094_00220720408_1829061201_0001,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002932962,0.030263852,0.28498456,0.00077650143,0.68104213
1829,3_1829-06-25_p3_sn84020071_00414182938_1829062501_0087,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044537857,0.002343758,0.03835441,0.0013772746,0.95347077
1829,11_1829-08-07_p2_sn83027094_00220720408_1829080701_0002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486542,0.89631444,0.022226537,0.017868428,0.014936394
1829,30_1829-01-22_p4_sn82014309_00414182926_1829012201_0532,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97518116,0.008599377,0.006526209,0.005271293,0.0044219196
1829,19_1829-02-19_p3_sn84020071_00414182938_1829021901_0017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53228766,0.02169049,0.016181244,0.41897008,0.010870561
1829,16_1829-05-07_p3_sn84020071_00414182938_1829050701_0061,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108512774,0.3694264,0.32290888,0.19317597,0.005975957
1829,4_1829-10-09_p1_sn83027094_00220720408_1829100901_0001,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024940283,0.11460934,0.0011059646,0.0008876908,0.88090295
1829,10_1829-06-12_p8_sn83027094_00220720408_1829061201_0008,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020763714,0.70288044,0.009364036,0.26069543,0.006296292
1829,18_1829-06-11_p3_sn84020071_00414182938_1829061101_0081,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038721887,0.42968133,0.56371707,0.0014838654,0.0012455917
1829,2_1829-02-12_p3_sn84020071_00414182938_1829021201_0013,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1919463,0.4347174,0.33951262,0.00059193606,0.03323186
1829,2_1829-07-02_p1_sn84020071_00414182938_1829070201_0089,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9889679,0.0038334543,0.0029050638,0.0023357891,0.0019577695
1829,26_1829-07-09_p3_sn84020071_00414182938_1829070901_0095,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19892311,0.04013573,0.7172334,0.023805866,0.019901784
1829,3_1829-01-08_p1_sn82014309_00414182926_1829010801_0521,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052955123,0.0033691947,0.0025000593,0.9871511,0.0016841756
1829,9_1829-05-28_p4_sn84020071_00414182938_1829052801_0074,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061271172,0.061999362,0.00071400264,0.0005697029,0.8754458
1829,16_1829-05-07_p4_sn84020071_00414182938_1829050701_0062,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006644315,0.004075953,0.0030680308,0.002464376,0.9837473
1829,29_1829-12-17_p3_sn84020071_00414182938_1829121701_0187,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008568205,0.005507259,0.004066001,0.58846474,0.39339378
1829,11_1829-01-29_p3_sn84020071_00414182926_1829012901_0535,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975654,0.008598211,0.006386362,0.0050929408,0.0042684753
1829,9_1829-01-29_p4_sn84020071_00414182926_1829012901_0536,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024576727,0.0014828247,0.0010996219,0.8984806,0.096479304
1829,21_1829-04-02_p4_sn84020071_00414182938_1829040201_0042,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056106508,0.31415436,0.00092169095,0.00073951454,0.628078
1829,15_1829-07-16_p2_sn84020071_00414182938_1829071601_0098,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016981842,0.9654521,0.0070832768,0.0057036793,0.0047791325
1829,8_1829-06-11_p4_sn84020071_00414182938_1829061101_0082,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034192942,0.4655288,0.0010054156,0.14049885,0.358774
1829,11_1829-05-28_p3_sn84020071_00414182938_1829052801_0073,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083663665,0.8720927,0.00045929966,0.04347615,0.0003082204
1829,13_1829-04-30_p2_sn84020071_00414182938_1829043001_0056,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76064825,0.006572781,0.004800061,0.22474608,0.0032328106
1829,29_1829-03-12_p4_sn84020071_00414182938_1829031201_0030,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019669332,0.013184631,0.009858301,0.9506446,0.0066431304
1829,16_1829-05-21_p3_sn84020071_00414182938_1829052101_0069,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186383,0.56426364,0.13312532,0.11582401,0.00040403666
1829,30_1829-01-15_p4_sn82014309_00414182926_1829011501_0528,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95197266,0.01671102,0.012618826,0.010167975,0.00852946
1829,12_1829-03-12_p4_sn84020071_00414182938_1829031201_0030,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027330961,0.54165906,0.00082221255,0.00065865996,0.42952916
1829,39_1829-04-23_p3_sn84020071_00414182938_1829042301_0053,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02621648,0.94004124,0.013609552,0.010943449,0.009189329
1829,16_1829-04-02_p2_sn84020071_00414182938_1829040201_0040,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006990703,0.34832108,0.003349461,0.6390804,0.002258307
1829,30_1829-01-29_p3_sn84020071_00414182926_1829012901_0535,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1942173,0.34014755,0.002812426,0.46092355,0.0018992086
1829,10_1829-06-04_p4_sn84020071_00414182938_1829060401_0078,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017567392,0.5249845,0.0007424169,0.0005948494,0.47192153
1829,8_1829-03-19_p3_sn84020071_00414182938_1829031901_0033,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3422823,0.012689873,0.31167254,0.32706016,0.0062951893
1829,12_1829-12-03_p1_sn84020071_00414182938_1829120301_0177,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1299817,0.004122709,0.003009814,0.0024178138,0.860468
1829,1_1829-03-05_p2_sn84020071_00414182938_1829030501_0024,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007425387,0.40900642,0.57852715,0.0027416248,0.002299416
1829,18_1829-03-05_p1_sn84020071_00414182938_1829030501_0023,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024490943,0.0014882269,0.0011025597,0.87369746,0.12126266
1829,3_1829-03-19_p1_sn84020071_00414182938_1829031901_0031,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53706115,0.18196872,0.0042122994,0.27391303,0.002844808
1829,4_1829-01-15_p3_sn82014309_00414182926_1829011501_0527,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021044905,0.3539394,0.18528365,0.0007808494,0.4578916
1829,17_1829-07-02_p1_sn84020071_00414182938_1829070201_0089,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072342665,0.004728776,0.0035431366,0.9821035,0.002390298
1829,14_1829-06-11_p4_sn84020071_00414182938_1829061101_0082,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013173348,0.38349485,0.0875724,0.0004922017,0.5271232
1829,7_1829-04-16_p1_sn84020071_00414182938_1829041601_0047,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060627155,0.10118357,0.0007232609,0.096316166,0.7411499
1829,42_1829-01-15_p3_sn82014309_00414182926_1829011501_0527,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9369219,0.007056374,0.0051873988,0.04731996,0.003514228
1829,14_1829-02-12_p3_sn84020071_00414182938_1829021201_0013,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24853489,0.5059751,0.087151445,0.058393776,0.09994486
1829,29_1829-06-04_p1_sn84020071_00414182938_1829060401_0075,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486483,0.033507578,0.025310364,0.8754522,0.017081542
1829,6_1829-06-04_p3_sn84020071_00414182938_1829060401_0077,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2783687,0.017098667,0.6858213,0.010180208,0.0085311225
1829,16_1829-03-26_p1_sn84020071_00414182938_1829032601_0035,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064734314,0.0043280837,0.0032356991,0.84735394,0.13860887
1829,4_1829-12-10_p4_sn84020071_00414182938_1829121001_0184,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33354235,0.0014729238,0.31229782,0.08099356,0.27169335
1829,19_1829-01-22_p1_sn82014309_00414182926_1829012201_0529,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054853153,0.0034106392,0.0025312975,0.9868645,0.0017082213
1829,22_1829-06-12_p8_sn83027094_00220720408_1829061201_0008,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46908996,0.0117099285,0.008499238,0.50500375,0.0056970594
1829,3_1829-04-02_p2_sn84020071_00414182938_1829040201_0040,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012026738,0.99736315,0.0005803007,0.00046463692,0.00038931269
1829,40_1829-01-01_p1_sn82014309_00414182926_1829010101_0517,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029647285,0.04508973,0.0014250429,0.0011404066,0.9493801
1829,16_1829-05-14_p4_sn84020071_00414182938_1829051401_0066,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98470134,0.005332647,0.0040117363,0.0032409183,0.0027133797
1829,14_1829-04-16_p2_sn84020071_00414182938_1829041601_0048,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056445855,0.5706149,0.002579929,0.0020671869,0.41909343
1829,8_1829-12-24_p2_sn84020071_00414182938_1829122401_0190,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025517647,0.0016440778,0.0012200417,0.9937657,0.0008184005
1829,13_1829-07-09_p1_sn84020071_00414182938_1829070901_0093,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38193694,0.0007654342,0.5514279,0.06548907,0.00038065363
1829,6_1829-06-04_p4_sn84020071_00414182938_1829060401_0078,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8798944,0.107087016,0.005317081,0.004188655,0.0035128973
1829,26_1829-07-16_p2_sn84020071_00414182938_1829071601_0098,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86553395,0.046651565,0.035445616,0.028489139,0.023879793
1829,18_1829-06-11_p4_sn84020071_00414182938_1829061101_0082,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2553034,0.00781711,0.10364288,0.28956857,0.34366798
1829,3_1829-01-15_p2_sn82014309_00414182926_1829011501_0526,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020136768,0.20073296,0.046701446,0.0007230788,0.7498288
1829,2_1829-02-05_p3_sn84020071_00414182938_1829020501_0009,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9853045,0.005130579,0.0038633335,0.0031050493,0.0025966754
1829,14_1829-04-30_p2_sn84020071_00414182938_1829043001_0056,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012871896,0.8863337,0.006330989,0.090192825,0.004270638
1829,2_1829-05-29_p3_sn83027094_00220720408_1829052901_0003,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064095765,0.20261618,0.22286654,0.0010663572,0.5093552
1829,13_1829-03-05_p3_sn84020071_00414182938_1829030501_0025,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98121375,0.0065650656,0.0049319793,0.0039720284,0.003317238
1829,9_1829-03-12_p1_sn84020071_00414182938_1829031201_0027,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976827,0.008045903,0.006078166,0.0049311747,0.0041177254
1829,17_1829-05-14_p3_sn84020071_00414182938_1829051401_0065,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02130565,0.9542341,0.009878952,0.007940901,0.0066402922
1829,20_1829-12-10_p3_sn84020071_00414182938_1829121001_0183,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23044923,0.61865574,0.0028603273,0.14610644,0.0019282037
1829,5_1829-12-03_p2_sn84020071_00414182938_1829120301_0178,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24638951,0.48225945,0.10024014,0.00041925663,0.17069168
1829,7_1829-04-09_p2_sn84020071_00414182938_1829040901_0044,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016561468,0.1033651,0.00070884114,0.107207835,0.78706205
1829,30_1829-07-09_p4_sn84020071_00414182938_1829070901_0096,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96747416,0.011548241,0.008467431,0.0068129334,0.0056972234
1829,7_1829-03-05_p4_sn84020071_00414182938_1829030501_0026,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008550304,0.004754082,0.0035413464,0.98076475,0.0023895034
1829,1_1829-01-08_p3_sn82014309_00414182926_1829010801_0523,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067814575,0.7303537,0.0031809027,0.002544164,0.25713983
1829,5_1829-12-24_p3_sn84020071_00414182938_1829122401_0191,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74537283,0.0075776437,0.005713073,0.23748453,0.003851969
1829,2_1829-05-14_p4_sn84020071_00414182938_1829051401_0066,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34647357,0.0032070095,0.0023488088,0.64639735,0.0015732816
1829,12_1829-09-18_p8_sn83027094_00220720408_1829091801_0008,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023624053,0.61223334,0.01112484,0.34553978,0.0074780066
1829,38_1829-01-22_p4_sn82014309_00414182926_1829012201_0532,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03811072,0.2907973,0.017748628,0.641386,0.011957322
1829,3_1829-07-02_p1_sn84020071_00414182938_1829070201_0089,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96909267,0.010918416,0.008086277,0.0064721783,0.0054305396
1829,18_1829-06-25_p3_sn84020071_00414182938_1829062501_0087,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058180653,0.66087794,0.0297717,0.23124804,0.019921593
1829,23_1829-06-25_p2_sn84020071_00414182938_1829062501_0086,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8185028,0.006019303,0.16891642,0.0035748985,0.0029865836
1829,21_1829-05-07_p1_sn84020071_00414182938_1829050701_0059,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06649251,0.3109578,0.0040846225,0.6157466,0.0027184167
1829,19_1829-03-26_p2_sn84020071_00414182938_1829032601_0036,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3295001,0.014160425,0.0104451245,0.008389634,0.6375047
1829,51_1829-04-09_p4_sn84020071_00414182938_1829040901_0046,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9031319,0.034097813,0.025335016,0.020365229,0.01707011
1829,4_1829-07-09_p4_sn84020071_00414182938_1829070901_0096,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98185265,0.0063149678,0.00476075,0.0038450283,0.003226524
1829,8_1829-06-12_p8_sn83027094_00220720408_1829061201_0008,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01216899,0.0077275108,0.005733549,0.6554103,0.31895968
1829,49_1829-01-08_p3_sn82014309_00414182926_1829010801_0523,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11715483,0.07879505,0.059199918,0.7050378,0.039812442
1829,24_1829-01-01_p2_sn82014309_00414182926_1829010101_0518,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021728648,0.95238507,0.010470637,0.008383579,0.0070320494
1829,9_1829-03-26_p1_sn84020071_00414182938_1829032601_0035,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61227614,0.000781509,0.13450998,0.046797242,0.20563516
1829,29_1829-05-21_p1_sn84020071_00414182938_1829052101_0067,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07902534,0.008656347,0.0063455454,0.0050954632,0.9008773
1829,2_1829-10-09_p5_sn83027094_00220720408_1829100901_0005,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008207305,0.0055227415,0.929342,0.00323576,0.053692237
1829,17_1829-04-02_p4_sn84020071_00414182938_1829040201_0042,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014859281,0.631566,0.34309193,0.0056994595,0.004783285
1829,17_1829-01-15_p1_sn82014309_00414182926_1829011501_0525,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83746195,0.015648188,0.011785562,0.127133,0.007971343
1829,2_1829-10-09_p3_sn83027094_00220720408_1829100901_0003,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033685945,0.07638597,0.5512804,0.0012105721,0.36775452
1829,1_1829-06-25_p3_sn84020071_00414182938_1829062501_0087,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034527832,0.0019752667,0.02181703,0.9717828,0.0009721398
1829,3_1829-12-24_p2_sn84020071_00414182938_1829122401_0190,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011330447,0.7888697,0.00051714544,0.0004136999,0.20906644
1829,23_1829-06-11_p3_sn84020071_00414182938_1829061101_0081,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6571186,0.007224706,0.005376637,0.32665804,0.0036219468
1829,40_1829-06-04_p4_sn84020071_00414182938_1829060401_0078,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04354252,0.02620038,0.019605488,0.51687974,0.39377183
