year,id,word_count,cooccur_topic1_house,cooccur_topic2_bank,smallpox_burial_cooccurrences,cooccur_topic3_would,cooccur_topic1_good,cooccur_topic4_remedy,smallpox_sick_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic4_street,cooccur_topic2_york,cooccur_topic4_cure,cooccur_topic5_court,cooccur_topic5_bill,smallpox_epidemic_cooccurrences,cooccur_topic3_upon,cooccur_topic4_medicine,cooccur_topic5_county,cooccur_topic1_also,smallpox_death_cooccurrences,cooccur_topic2_city,cooccur_topic3_great,cooccur_topic5_state,smallpox_died_cooccurrences,cooccur_topic4_disease,smallpox_plague_cooccurrences,cooccur_topic5_said,cooccur_topic1_sale,cooccur_topic3_time,cooccur_topic2_john,cooccur_topic2_last,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1842,13_1842-10-11_p3_sn83030213_00206530170_1842101101_0251,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6853629,0.00050113857,0.26770806,0.005042873,0.041385036
1842,4_1842-03-05_p4_sn83030212_00206530169_1842030501_0220,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84494394,0.0030933793,0.0022814735,0.14814688,0.0015343578
1842,107_1842-09-06_p3_sn83030213_00206530170_1842090601_0131,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83133876,0.05887349,0.044282533,0.035635915,0.029869279
1842,10_1842-01-10_p4_sn83030212_00206530169_1842011001_0032,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011745254,0.000752275,0.57913476,0.00045219006,0.41848624
1842,2_1842-05-06_p4_sn87090028_00295877959_1842050601_0033,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32626674,0.004891781,0.003616129,0.0029099234,0.6623155
1842,19_1842-09-03_p1_sn83030213_00206530170_1842090301_0117,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009478956,0.0005854404,0.9445351,0.0075194556,0.037881076
1842,14_1842-11-05_p2_sn83030213_00206530170_1842110501_0340,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022922667,0.94952625,0.011134343,0.008939463,0.007477304
1842,96_1842-12-28_p3_sn83030213_00206530170_1842122801_0521,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34962064,0.012529069,0.00930246,0.62225753,0.006290357
1842,54_1842-08-06_p4_sn83030213_00206530170_1842080601_0024,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01263456,0.30590788,0.00610091,0.0049179303,0.6704387
1842,21_1842-09-03_p7_sn83030213_00206530170_1842090301_0123,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008390709,0.50515646,0.00411653,0.0033113377,0.479025
1842,51_1842-12-29_p4_sn83030213_00206530170_1842122901_0526,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9717476,0.009965576,0.0073712207,0.00593708,0.0049785124
1842,9_1842-09-10_p2_sn83030213_00206530170_1842091001_0146,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35913977,0.009774909,0.54999715,0.0016808889,0.07940723
1842,50_1842-07-22_p3_sn83030213_00206530169_1842072201_0313,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59947157,0.007854544,0.0057345363,0.38307938,0.0038600285
1842,5_1842-11-11_p4_sn87090028_00295877959_1842111101_0127,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052355584,0.0031149783,0.0023359829,0.9877405,0.0015729916
1842,51_1842-03-02_p2_sn83030212_00206530169_1842030201_0206,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029896488,0.01744298,0.93393683,0.010180529,0.008543148
1842,67_1842-12-28_p4_sn83030213_00206530170_1842122801_0522,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39558604,0.017050782,0.012680541,0.5661417,0.008540879
1842,13_1842-09-09_p2_sn83030213_00206530170_1842090901_0142,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010753183,0.31847215,0.66326493,0.004089374,0.0034203483
1842,4_1842-03-10_p4_sn83027104_00220720378_1842031001_0004,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93771875,0.022322815,0.016116362,0.012978636,0.0108633535
1842,8_1842-09-07_p3_sn83030213_00206530170_1842090701_0135,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98406106,0.005701648,0.004121185,0.003328449,0.0027876096
1842,8_1842-09-14_pNone_sn83030213_00206530170_1842091401_0160,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004477287,0.0025743763,0.9901199,0.0015408425,0.0012876407
1842,52_1842-10-31_p4_sn83030213_00206530170_1842103101_0320,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98157746,0.0065109706,0.0048176353,0.0038612108,0.0032326768
1842,88_1842-09-10_p3_sn83030213_00206530170_1842091001_0147,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82293457,0.008667302,0.0065637934,0.15740131,0.004432985
1842,16_1842-07-25_p3_sn83030213_00206530169_1842072501_0321,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035632588,0.99225414,0.0016848883,0.0013586204,0.001139124
1842,9_1842-12-01_p1_sn83030213_00206530170_1842120101_0427,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035671426,0.002167034,0.99196124,0.0012544945,0.001050182
1842,15_1842-11-09_p2_sn83030213_00206530170_1842110901_0352,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025224444,0.5137739,0.44554546,0.008416435,0.007039767
1842,4_1842-10-06_p2_sn84020071_00414182951_1842100601_0549,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1646514,0.00063327694,0.28399354,0.0121717695,0.53855
1842,44_1842-07-27_p2_sn83030213_00206530169_1842072701_0328,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18124667,0.7848845,0.013682921,0.01098707,0.009198774
1842,1_1842-12-29_p3_sn84020071_00414182951_1842122901_0595,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21798103,0.0018376003,0.0013837691,0.7778632,0.00093438127
1842,15_1842-08-07_p1_sn83030213_00206530170_1842080701_0025,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7570539,0.0029417332,0.0021422491,0.0017209295,0.23614112
1842,42_1842-11-05_p3_sn83030213_00206530170_1842110501_0341,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9839261,0.005619203,0.0042058732,0.0033985616,0.002850222
1842,63_1842-03-01_p2_sn83030212_00206530169_1842030101_0202,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631852,0.040254764,0.029472206,0.023738716,0.2746824
1842,112_1842-07-26_p1_sn83030213_00206530169_1842072601_0323,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9702652,0.010613687,0.0076968498,0.0062222052,0.0052020797
1842,38_1842-11-03_p3_sn83030213_00206530170_1842110301_0333,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9432958,0.020096306,0.014770364,0.01187026,0.009967242
1842,41_1842-10-22_p2_sn84037932_00415668934_1842102201_0055,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11423782,0.02157683,0.8402053,0.013062964,0.010917065
1842,7_1842-12-27_p3_sn83030213_00206530170_1842122701_0517,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141084045,0.26746035,0.0068397825,0.7069725,0.004618992
1842,29_1842-12-24_p4_sn86058217_00271744742_1842122401_0605,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9693056,0.010710885,0.008065232,0.006486517,0.005431843
1842,7_1842-10-06_p1_sn84020071_00414182951_1842100601_0548,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008878843,0.0005834733,0.00044132245,0.99779063,0.00029665226
1842,3_1842-10-03_p4_sn83030213_00206530170_1842100301_0224,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005141133,0.003339019,0.0024946902,0.98734224,0.001682907
1842,62_1842-11-30_p1_sn83030213_00206530170_1842113001_0423,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8645699,0.047081422,0.035930943,0.02851065,0.023907123
1842,12_1842-09-22_p2_sn84020071_00414182951_1842092201_0541,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012433098,0.264388,0.7335219,0.00047815088,0.0003686584
1842,17_1842-12-06_p2_sn83030213_00206530170_1842120601_0444,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26262778,0.7153059,0.0089520505,0.0071331044,0.00598112
1842,38_1842-11-19_pNone_sn84037932_00415668934_1842111901_0071,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8247845,0.13124257,0.017757263,0.014258739,0.01195697
1842,57_1842-07-22_p2_sn83030213_00206530169_1842072201_0312,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011702378,0.0073242458,0.005607409,0.97162277,0.0037431864
1842,18_1842-07-14_p3_sn84020071_00414182951_1842071401_0502,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010028957,0.0067509906,0.0050518992,0.0040689935,0.9740991
1842,50_1842-01-04_p1_sn83030212_00206530169_1842010401_0009,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98205954,0.0063569467,0.0046814904,0.0037557834,0.0031462759
1842,50_1842-07-18_p3_sn83030213_00206530169_1842071801_0297,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090979235,0.005550722,0.8600753,0.0033326081,0.1219435
1842,38_1842-07-21_p2_sn83030213_00206530169_1842072101_0308,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045625784,0.89940673,0.022201214,0.017829541,0.014936711
1842,51_1842-01-06_p3_sn83030212_00206530169_1842010601_0019,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7515464,0.0013085597,0.0009650363,0.00077395467,0.24540605
1842,34_1842-01-05_p4_sn83030212_00206530169_1842010501_0016,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9810826,0.0066683884,0.0049347593,0.003982186,0.0033320196
1842,26_1842-02-08_pNone_sn83030212_00206530169_1842020801_0130,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07947159,0.6456856,0.27411115,0.0003981264,0.00033350784
1842,78_1842-10-11_p3_sn83030213_00206530170_1842101101_0251,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510413,0.008680859,0.25823584,0.21839552,0.004274766
1842,34_1842-01-31_p2_sn83030212_00206530169_1842013101_0102,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010118079,0.0069954875,0.97517264,0.0041951025,0.0035187034
1842,85_1842-11-09_p1_sn83030213_00206530170_1842110901_0351,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021973178,0.7604678,0.010525228,0.19998416,0.0070496425
1842,33_1842-11-14_pNone_sn83030213_00206530170_1842111401_0368,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00090502214,0.49398804,0.14198615,0.33754623,0.025574617
1842,46_1842-11-05_p2_sn83030213_00206530170_1842110501_0340,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062269226,0.9257712,0.0048386566,0.003875395,0.0032455989
1842,25_1842-10-29_p3_sn84037932_00415668934_1842102901_0060,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027566737,0.93862134,0.013664649,0.0109513905,0.0091959275
1842,2_1842-03-25_p4_sn87090028_00295877959_1842032501_0017,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53043354,0.0048543126,0.003610763,0.002907387,0.45819405
1842,4_1842-07-21_p4_sn84020071_00414182951_1842072101_0507,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8617383,0.0033554619,0.0024656863,0.0019813199,0.1304592
