year,id,word_count,cooccur_topic1_house,smallpox_burial_cooccurrences,cooccur_topic5_price,cooccur_topic3_would,cooccur_topic5_good,smallpox_sick_cooccurrences,cooccur_topic4_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic5_stock,cooccur_topic2_street,cooccur_topic2_york,cooccur_topic4_cure,cooccur_topic2_ship,smallpox_epidemic_cooccurrences,cooccur_topic3_upon,cooccur_topic4_medicine,cooccur_topic1_county,cooccur_topic5_assortment,smallpox_death_cooccurrences,cooccur_topic3_state,cooccur_topic3_great,smallpox_died_cooccurrences,cooccur_topic4_every,cooccur_topic4_disease,smallpox_plague_cooccurrences,cooccur_topic1_said,cooccur_topic5_sale,cooccur_topic3_time,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1847,32_1847-06-16_p3_sn82003399_00415660947_1847061601_0165,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02465964,0.19627751,0.763623,0.00840626,0.0070335967
1847,19_1847-09-22_p4_sn82014751_00513688210_1847092201_0230,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57818323,0.4017519,0.008089337,0.0065247226,0.005450671
1847,8_1847-10-20_p2_sn85042147_00296022615_1847102001_0170,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19412316,0.008705254,0.7874633,0.00527869,0.004429589
1847,14_1847-06-09_p2_sn82007022_00393342894_1847060901_0124,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07441327,0.011116665,0.3399024,0.5691199,0.0054477914
1847,18_1847-06-19_p1_sn82016488_00513688040_1847061901_0798,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011725455,0.0007474416,0.9972568,0.00044800987,0.0003753117
1847,20_1847-09-20_p3_sn82007022_00393342894_1847092001_0181,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040056463,0.9197905,0.016168714,0.013044055,0.010940241
1847,34_1847-02-10_p4_sn85042147_00296022615_1847021001_0028,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48445252,0.41114864,0.10246807,0.0010503142,0.0008804549
1847,73_1847-06-16_p3_sn82003399_00415660947_1847061601_0165,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47435543,0.0031998893,0.07728929,0.44357744,0.0015779716
1847,27_1847-08-03_p4_sn86050185_00414187420_1847080301_0051,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3704575,0.016261406,0.011822989,0.009510103,0.591948
1847,42_1847-03-20_p3_sn82016488_00513688040_1847032001_0752,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6593974,0.022207908,0.016180828,0.01296296,0.28925082
1847,17_1847-07-24_p3_sn82016488_00513688040_1847072401_0816,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8431916,0.008906713,0.0065541267,0.005276449,0.1360711
1847,23_1847-05-05_p3_sn82007022_00393342894_1847050501_0109,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019796563,0.011961644,0.66365725,0.007138385,0.29744616
1847,69_1847-08-28_p1_sn82016488_00513688040_1847082801_0832,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044194967,0.9004609,0.02230701,0.017956546,0.0150805395
1847,37_1847-03-24_p2_sn82007022_00393342894_1847032401_0084,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066306503,0.040125288,0.9489566,0.002331851,0.001955619
1847,30_1847-03-03_p2_sn82014751_00513688210_1847030301_0126,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010109035,0.006574292,0.9760237,0.0039679185,0.0033251308
1847,5_1847-07-24_p2_sn82016488_00513688040_1847072401_0815,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011716417,0.26495558,0.71581686,0.004090258,0.0034208316
1847,22_1847-06-24_p3_sn84020071_00414182963_1847062401_0452,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064743673,0.29880413,0.1694485,0.061670374,0.46360257
1847,28_1847-08-04_p4_sn85042147_00296022615_1847080401_0128,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9869633,0.0045759906,0.0034176118,0.0027437366,0.0022993842
1847,10_1847-08-18_p4_sn85042147_00296022615_1847081801_0136,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99043626,0.0033756278,0.0024977948,0.002007085,0.0016832331
1847,5_1847-06-12_p1_sn82003399_00415660947_1847061201_0155,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9875427,0.0044351364,0.0032434976,0.0026001853,0.0021784792
1847,33_1847-08-03_p3_sn86050185_00414187420_1847080301_0050,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03265868,0.02008254,0.014820704,0.086178266,0.84625983
1847,36_1847-08-02_p4_sn82007022_00393342894_1847080201_0158,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006440707,0.07778095,0.65231335,0.13091178,0.13255319
1847,19_1847-10-05_p2_sn86050185_00414187420_1847100501_0069,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094591394,0.00068568444,0.36817974,0.53620154,0.00034164282
1847,19_1847-06-25_p2_sn82003399_00415660947_1847062501_0196,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04810214,0.029619902,0.8895321,0.0178126,0.014933313
1847,37_1847-11-27_p2_sn82016488_00513688039_1847112701_0042,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01720995,0.010928555,0.95992243,0.0064943144,0.0054446254
1847,35_1847-04-24_p2_sn82016488_00513688040_1847042401_0771,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653524,0.11874377,0.09272517,0.07338768,0.061619338
1847,20_1847-06-21_p2_sn82007022_00393342894_1847062101_0132,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046632193,0.030271338,0.89020526,0.017892549,0.014998676
1847,88_1847-05-27_p3_sn84020071_00414182963_1847052701_0436,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3328376,0.22998515,0.175693,0.14213863,0.11934564
1847,43_1847-01-27_p1_sn82007022_00393342894_1847012701_0055,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9476232,0.018433087,0.013725805,0.010989756,0.009228215
1847,4_1847-12-26_p4_sn83030313_00271742964_1847122601_0735,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2842957,0.03767356,0.32146093,0.35625017,0.00031956332
1847,32_1847-07-14_p2_sn82014751_00513688210_1847071401_0190,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041331857,0.005879252,0.9463799,0.0034863965,0.0029226777
1847,7_1847-10-09_p2_sn86058890_00296029828_1847100901_0107,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009601534,0.0063465545,0.41446924,0.5663431,0.0032395287
1847,7_1847-05-29_p1_sn82016488_00513688040_1847052901_0790,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014273099,0.00096184126,0.00071210373,0.0005748577,0.9963239
1847,69_1847-02-06_p4_sn84020750_0041615689A_1847020601_0528,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023468414,0.4406594,0.010446654,0.19108713,0.3343384
1847,35_1847-02-10_p2_sn82007022_00393342894_1847021001_0064,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96424377,0.012404261,0.009524002,0.0075220894,0.006305958
1847,23_1847-03-03_p2_sn85042147_00296022615_1847030301_0038,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033762406,0.18975607,0.8044803,0.0012992956,0.0010881244
1847,47_1847-12-18_p3_sn82016488_00513688039_1847121801_0054,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068465266,0.004085737,0.984615,0.002425543,0.0020271328
1847,12_1847-06-14_p1_sn82007022_00393342894_1847061401_0127,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024535947,0.9441872,0.012569951,0.010169339,0.008537535
1847,9_1847-05-29_p3_sn82016488_00513688040_1847052901_0792,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4329212,0.008596789,0.54911095,0.0050972016,0.0042738933
1847,13_1847-06-22_p1_sn82003399_00415660947_1847062201_0183,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004131985,0.0026382236,0.0019657891,0.0015857352,0.9896782
1847,19_1847-01-20_p2_sn82014751_00513688210_1847012001_0102,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015392841,0.108723976,0.8657378,0.005519385,0.004626063
1847,24_1847-07-12_p4_sn82003399_00415660947_1847071201_0242,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805504,0.005265346,0.0039334595,0.9800895,0.0026566773
1847,4_1847-08-16_p1_sn82007022_00393342894_1847081601_0159,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042498447,0.0025462282,0.0018733088,0.9900708,0.0012598211
1847,18_1847-09-15_p3_sn82014751_00513688210_1847091501_0225,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7077171,0.012505146,0.00932454,0.0075075645,0.26294562
1847,22_1847-08-03_p1_sn86050185_00414187420_1847080301_0048,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6367974,0.011000861,0.008054093,0.3387145,0.005433114
1847,32_1847-05-29_p3_sn82016488_00513688040_1847052901_0792,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9934396,0.0022812656,0.0017311157,0.0013866399,0.001161329
1847,51_1847-07-17_p2_sn82016488_00513688040_1847071701_0811,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11245403,0.013978423,0.858112,0.008419111,0.0070363926
1847,25_1847-11-15_p3_sn82007022_00393342894_1847111501_0213,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006746704,0.004232925,0.9843352,0.0025488785,0.002136259
1847,4_1847-12-08_p4_sn82014751_00513688210_1847120801_0238,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65424186,0.32873672,0.006893145,0.00550994,0.0046183304
1847,44_1847-07-12_p3_sn82007022_00393342894_1847071201_0145,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036069736,0.023558907,0.017835239,0.9105676,0.011968562
1847,19_1847-05-08_p2_sn82016488_00513688040_1847050801_0779,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88624245,0.040493686,0.029532412,0.023790454,0.019940982
1847,47_1847-04-01_p4_sn84020071_00414182963_1847040101_0405,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99006546,0.0034665244,0.002610441,0.0020988588,0.0017586788
1847,31_1847-06-16_p3_sn82003399_00415660947_1847061601_0165,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482017,0.02939158,0.8895694,0.017855477,0.014981827
1847,15_1847-07-12_p1_sn82007022_00393342894_1847071201_0143,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80589294,0.0142413005,0.010506401,0.008407364,0.16095196
1847,18_1847-07-24_p2_sn82016488_00513688040_1847072401_0815,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2047968,0.13310212,0.66127187,0.00045134145,0.00037792206
1847,15_1847-01-09_p4_sn82014892_00393342870_1847010901_0026,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021944165,0.01395918,0.010427543,0.9466286,0.007040472
1847,4_1847-10-04_p2_sn82007022_00393342894_1847100401_0188,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021215973,0.001347012,0.9893893,0.0064580156,0.00068407157
1847,19_1847-06-21_p2_sn82007022_00393342894_1847062101_0132,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039339755,0.0025929825,0.990586,0.001571726,0.0013153724
1847,51_1847-09-14_p3_sn86050185_00414187420_1847091401_0062,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96914786,0.010841449,0.008074538,0.0064890827,0.0054472014
1847,19_1847-08-18_p4_sn82014751_00513688210_1847081801_0212,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43686947,0.5437908,0.007811451,0.0062726685,0.0052554836
1847,24_1847-06-02_p2_sn82014751_00513688210_1847060201_0166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65302724,0.0038355517,0.3388988,0.0023060015,0.0019324115
1847,29_1847-12-29_pNone_sn83030313_00271742964_1847122901_0745,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060386747,0.5011151,0.43759215,0.00049289997,0.0004131315
1847,19_1847-06-30_p1_sn82003399_00415660947_1847063001_0211,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022133566,0.011475288,0.9539158,0.006785806,0.0056896135
1847,82_1847-09-08_p4_sn85042147_00296022615_1847090801_0148,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014421848,0.9680152,0.00706315,0.0057134973,0.0047862846
1847,30_1847-06-23_p2_sn82014751_00513688210_1847062301_0178,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23058674,0.012895372,0.15985912,0.33322263,0.2634362
1847,76_1847-03-25_p3_sn84020071_00414182963_1847032501_0400,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83227617,0.05827002,0.044030085,0.03556871,0.029855033
1847,8_1847-01-23_p3_sn83045784_00415661575_1847012301_0489,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007254222,0.0004569787,0.99831176,0.00027525573,0.00023051054
1847,7_1847-12-18_p1_sn83045784_00415661575_1847121801_0767,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067154237,0.00041534656,0.99845374,0.0002499595,0.00020940848
1847,13_1847-06-16_p3_sn82003399_00415660947_1847061601_0165,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050743977,0.0026913127,0.78956914,0.20131956,0.0013456311
1847,1_1847-06-28_p2_sn82007022_00393342894_1847062801_0136,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030733605,0.0018833617,0.99302435,0.001098481,0.0009204635
1847,41_1847-06-26_p4_sn82003399_00415660947_1847062601_0202,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77477175,0.0045131734,0.0032982666,0.0026475978,0.21476927
1847,7_1847-12-27_pNone_sn83030313_00271742964_1847122701_0739,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018356124,0.69304353,0.008496879,0.0068596234,0.2732438
1847,7_1847-04-21_p3_sn82014751_00513688210_1847042101_0143,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036097644,0.0022401202,0.0016885063,0.9913307,0.0011308867
1847,5_1847-08-10_p3_sn86050185_00414187420_1847081001_0054,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079529025,0.004868581,0.0036383602,0.98109674,0.0024433865
1847,56_1847-06-16_p4_sn82003399_00415660947_1847061601_0166,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6536546,0.021675883,0.016027028,0.01294971,0.29569277
1847,10_1847-12-23_pNone_sn89060060_00415624244_1847122301_0067,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56074077,0.27135554,0.00281501,0.0022642976,0.1628244
1847,5_1847-08-04_p4_sn82014751_00513688210_1847080401_0204,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008285824,0.005231142,0.003922573,0.003164574,0.97939587
1847,14_1847-08-07_p2_sn82016488_00513688040_1847080701_0823,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07882498,0.0056217723,0.9094401,0.0033261944,0.0027869719
1847,27_1847-07-27_p3_sn86050185_00414187420_1847072701_0046,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9825872,0.006133445,0.0045602117,0.0036534676,0.0030657812
1847,22_1847-07-14_p3_sn82014751_00513688210_1847071401_0191,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9950649,0.001744335,0.0012882644,0.0010348571,0.00086757337
1847,12_1847-05-01_p1_sn82016488_00513688040_1847050101_0774,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027435802,0.017677637,0.93615216,0.010189717,0.008544723
1847,5_1847-10-11_p2_sn82007022_00393342894_1847101101_0192,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047785416,0.002592899,0.98974127,0.0015704958,0.0013167481
1847,4_1847-08-11_p2_sn85042147_00296022615_1847081101_0130,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2415834,0.001535337,0.7552093,0.0009095088,0.0007624874
1847,39_1847-09-20_p3_sn82007022_00393342894_1847092001_0181,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025030302,0.0048201005,0.003572726,0.8586828,0.107894085
1847,11_1847-08-04_p4_sn82014751_00513688210_1847080401_0204,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63507164,0.01701285,0.012661198,0.32672083,0.0085334545
1847,76_1847-10-05_p3_sn86050185_00414187420_1847100501_0070,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021204488,0.090477295,0.00997817,0.8716149,0.006725196
1847,25_1847-07-10_p3_sn82016488_00513688040_1847071001_0808,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95430654,0.016404733,0.011804087,0.0095138075,0.007970859
1847,3_1847-09-21_p3_sn86050185_00414187420_1847092101_0066,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67895985,0.0039961915,0.3126589,0.0023872172,0.0019978394
1847,9_1847-03-03_p3_sn82007022_00393342894_1847030301_0077,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22860418,0.7566162,0.0059516337,0.0048064566,0.0040216
1847,6_1847-10-02_p3_sn82016488_00513688039_1847100201_0011,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030682285,0.0018823857,0.0013881244,0.99272716,0.00093406084
1847,35_1847-10-11_p3_sn82007022_00393342894_1847101101_0193,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55969363,0.35170677,0.03563733,0.028855998,0.024106292
1847,41_1847-04-08_p3_sn84020071_00414182963_1847040801_0408,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9478619,0.018369595,0.01360944,0.010963967,0.009195094
