year,id,word_count,cooccur_topic1_letter,cooccur_topic2_white,cooccur_topic4_land,cooccur_topic5_fame,smallpox_burial_cooccurrences,cooccur_topic3_would,cooccur_topic4_good,cooccur_topic3_brig,cooccur_topic1_received,cooccur_topic4_viii,cooccur_topic1_year,smallpox_sick_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic2_plain,cooccur_topic2_black,cooccur_topic4_town,cooccur_topic3_day,cooccur_topic5_notice,smallpox_epidemic_cooccurrences,cooccur_topic5_county,smallpox_death_cooccurrences,cooccur_topic3_state,cooccur_topic3_great,smallpox_died_cooccurrences,cooccur_topic2_cotton,smallpox_plague_cooccurrences,cooccur_topic4_portland,cooccur_topic5_make,cooccur_topic5_hereby,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1809,1_1809-09-25_pNone_sn83016082_00332895072_1809092501_0683,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02267821,0.011097296,0.00850851,0.95202523,0.0056907567
1809,25_1809-09-25_pNone_sn83016082_00332895072_1809092501_0683,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39128083,0.006704283,0.00507963,0.18306354,0.41387174
1809,26_1809-10-09_p4_sn83016082_00332895072_1809100901_0691,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704908,0.159218,0.0017468168,0.13295563,0.0011715541
1809,21_1809-09-25_pNone_sn83016082_00332895072_1809092501_0683,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427451,0.013834602,0.053088423,0.4985995,0.0070264083
1809,21_1809-01-16_pNone_sn83016082_00332895072_1809011601_0539,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7964686,0.15463707,0.01976565,0.01585846,0.013270126
1809,39_1809-12-11_pNone_sn83016082_00332895072_1809121101_0727,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009490332,0.97866905,0.0047622696,0.0038515201,0.0032268208
1809,10_1809-08-14_pNone_sn83016082_00332895072_1809081401_0656,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5730416,0.39950442,0.011060976,0.008926543,0.0074665044
1809,18_1809-10-30_p4_sn83016082_00332895072_1809103001_0703,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5036633,0.016225914,0.2036047,0.268545,0.007961043
1809,8_1809-12-18_pNone_sn83016082_00332895072_1809121801_0731,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005976396,0.9867159,0.0029450133,0.002372781,0.001989933
1809,2_1809-10-30_p4_sn83016082_00332895072_1809103001_0703,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8965416,0.09346738,0.0040275156,0.0032496818,0.0027138449
1809,4_1809-12-18_pNone_sn83016082_00332895072_1809121801_0731,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51393217,0.0063500265,0.4728142,0.0037569734,0.0031466258
1809,10_1809-10-30_p4_sn83016082_00332895072_1809103001_0703,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014744907,0.009285272,0.0065417597,0.9650018,0.004426245
1809,3_1809-10-09_p4_sn83016082_00332895072_1809100901_0691,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004861422,0.0032561007,0.002481641,0.98771906,0.0016817303
1809,24_1809-10-16_pNone_sn83016082_00332895072_1809101601_0693,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90356576,0.033190347,0.025862055,0.02030843,0.017073454
1809,22_1809-10-23_p3_sn83016082_00332895072_1809102301_0698,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008126176,0.0050100926,0.981289,0.0030325556,0.0025421411
1809,9_1809-10-09_p4_sn83016082_00332895072_1809100901_0691,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023241758,0.013034473,0.009907072,0.32457042,0.62924635
1809,23_1809-10-23_p3_sn83016082_00332895072_1809102301_0698,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83252645,0.057939082,0.044122893,0.03555673,0.029854823
1809,19_1809-01-02_pNone_sn83016082_00332895072_1809010201_0529,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38037533,0.0070857084,0.60459876,0.0043211454,0.0036190555
1809,3_1809-10-02_p1_sn83016082_00332895072_1809100201_0684,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022513445,0.012277863,0.9532851,0.006492313,0.0054312493
1809,10_1809-09-25_pNone_sn83016082_00332895072_1809092501_0683,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008749709,0.0059142523,0.0045153536,0.0036477998,0.97717285
1809,31_1809-12-11_pNone_sn83016082_00332895072_1809121101_0727,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03553023,0.95341897,0.0044975504,0.0035626476,0.0029905739
1809,5_1809-10-30_p2_sn83016082_00332895072_1809103001_0701,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48176146,0.20106786,0.30526358,0.0064811534,0.005425934
1809,38_1809-12-18_pNone_sn83016082_00332895072_1809121801_0731,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3328376,0.22998515,0.175693,0.14213863,0.11934564
1809,6_1809-12-18_pNone_sn83016082_00332895072_1809121801_0731,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95934105,0.014679805,0.010535039,0.008418991,0.0070250174
1809,18_1809-10-09_p4_sn83016082_00332895072_1809100901_0691,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006794053,0.00381902,0.6637896,0.3236385,0.0019588568
1809,7_1809-01-09_pNone_sn83016082_00332895072_1809010901_0533,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21101834,0.0050935433,0.7781883,0.0031027452,0.0025971613
1809,4_1809-10-16_pNone_sn83016082_00332895072_1809101601_0693,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98730516,0.0045340634,0.0033050342,0.0026436374,0.0022120164
1809,6_1809-10-23_p3_sn83016082_00332895072_1809102301_0698,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83044755,0.008834505,0.006655654,0.14963755,0.004424704
1809,19_1809-12-18_pNone_sn83016082_00332895072_1809121801_0730,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42024714,0.014466716,0.011006209,0.008894009,0.54538596
1809,54_1809-10-30_p4_sn83016082_00332895072_1809103001_0703,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13432625,0.010712087,0.008065557,0.8414668,0.005429345
1809,6_1809-09-25_pNone_sn83016082_00332895072_1809092501_0683,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048623127,0.0032550113,0.0024815847,0.9877195,0.0016816825
1809,7_1809-09-25_pNone_sn83016082_00332895072_1809092501_0683,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009482944,0.0056725475,0.004331122,0.003471259,0.9770421
