year,id,word_count,cooccur_topic1_house,cooccur_topic5_several,cooccur_topic4_drop,cooccur_topic2_thee,cooccur_topic4_public,smallpox_burial_cooccurrences,cooccur_topic4_price,cooccur_topic3_would,smallpox_sick_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic1_street,cooccur_topic5_made,cooccur_topic2_thou,cooccur_topic3_could,smallpox_epidemic_cooccurrences,cooccur_topic4_medicine,smallpox_death_cooccurrences,cooccur_topic5_great,cooccur_topic5_state,smallpox_died_cooccurrences,smallpox_plague_cooccurrences,cooccur_topic1_market,cooccur_topic3_said,cooccur_topic2_love,cooccur_topic4_many,cooccur_topic2_heart,cooccur_topic2_soul,cooccur_topic5_time,cooccur_topic1_john,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1820,10_1820-12-19_p4_sn85025061_00513684939_1820121901_0471,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02892464,0.017857647,0.013613456,0.9304074,0.009196829
1820,30_1820-05-30_pNone_sn83016083_00332895102_1820053001_0223,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4748243,0.0077868495,0.50865066,0.004755833,0.0039823377
1820,24_1820-02-22_p2_sn83016083_00332895102_1820022201_0168,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006058854,0.004082341,0.98576236,0.002228943,0.0018675128
1820,8_1820-02-29_p2_sn83016083_00332895102_1820022901_0172,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014861238,0.00095700106,0.99649566,0.00057743606,0.00048374632
1820,2_1820-06-19_p4_sn83016083_00332895102_1820061901_0246,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7765287,0.005702569,0.0043194317,0.0034748,0.20997457
1820,9_1820-10-31_p2_sn83016083_00332895102_1820103101_0331,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002873652,0.001750187,0.9935047,0.0010181307,0.00085328263
1820,36_1820-06-29_p1_sn83016083_00332895102_1820062901_0255,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20018145,0.0028582814,0.16150092,0.0017412531,0.63371813
1820,9_1820-05-30_pNone_sn83016083_00332895102_1820053001_0223,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91352355,0.01075683,0.008109508,0.062179074,0.005431024
1820,9_1820-07-04_p2_sn83016083_00332895102_1820070401_0260,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3755066,0.005413458,0.52084696,0.095453516,0.002779476
1820,7_1820-06-29_p3_sn83016083_00332895102_1820062901_0257,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6991258,0.24609327,0.022083793,0.017773045,0.014924038
1820,10_1820-12-19_pNone_sn83016083_00332895102_1820121901_0360,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5721517,0.3839736,0.017641103,0.0142771965,0.011956361
1820,18_1820-01-18_p3_sn85025061_00513684939_1820011801_0286,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2169373,0.01782699,0.013748377,0.01095105,0.74053633
1820,17_1820-03-07_p1_sn83016083_00332895102_1820030701_0175,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004521197,0.00263894,0.78663784,0.0016023399,0.2045997
1820,31_1820-10-31_p3_sn83016083_00332895102_1820103101_0332,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19430634,0.0023909225,0.70845735,0.07531208,0.019533304
1820,13_1820-06-29_p2_sn83016083_00332895102_1820062901_0256,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98933953,0.003689854,0.00281269,0.0022609346,0.0018969874
1820,8_1820-01-18_p3_sn85025061_00513684939_1820011801_0286,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4325814,0.021603893,0.016070057,0.012955089,0.5167895
1820,1_1820-10-31_p2_sn83016083_00332895102_1820103101_0331,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1121956,0.0013901442,0.6686826,0.00083953165,0.21689221
1820,7_1820-06-29_pNone_sn83016083_00332895102_1820062901_0258,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9520207,0.016572839,0.012657008,0.010211491,0.008537892
1820,32_1820-10-31_p3_sn83016083_00332895102_1820103101_0332,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6647961,0.11635656,0.0880213,0.071075395,0.05975069
1820,7_1820-07-04_p3_sn83016083_00332895102_1820070401_0261,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46651772,0.0019224553,0.042225502,0.0011505714,0.48818377
1820,21_1820-10-31_p2_sn83016083_00332895102_1820103101_0331,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010472264,0.006104272,0.0047283,0.0037479657,0.97494715
1820,15_1820-06-29_p2_sn83016083_00332895102_1820062901_0256,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003608186,0.0016906701,0.26309055,0.0010271849,0.7305834
