year,id,word_count,cooccur_topic4_house,cooccur_topic3_prize,cooccur_topic1_hundred,smallpox_burial_cooccurrences,cooccur_topic5_would,cooccur_topic5_like,smallpox_sick_cooccurrences,cooccur_topic1_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic1_dollar,cooccur_topic4_street,cooccur_topic3_number,smallpox_epidemic_cooccurrences,cooccur_topic5_upon,cooccur_topic3_ticket,cooccur_topic4_wilmington,smallpox_death_cooccurrences,cooccur_topic3_state,smallpox_died_cooccurrences,cooccur_topic5_every,smallpox_plague_cooccurrences,cooccur_topic4_market,cooccur_topic2_said,cooccur_topic5_time,cooccur_topic1_shall,cooccur_topic4_john,cooccur_topic2_country,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1826,13_1826-09-12_p2_sn82014894_00271740207_1826091201_0740,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57522315,0.024114,0.017924648,0.014262764,0.36847553
1826,14_1826-07-27_p3_sn85042523_00271740244_1826072701_0619,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014009308,0.97023946,0.0063713673,0.0051098266,0.0042700535
1826,45_1826-06-22_p2_sn85042523_00271740244_1826062201_0595,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263798,0.9423,0.012600548,0.010187582,0.008532073
1826,3_1826-10-05_p2_sn85042523_00271740244_1826100501_0660,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004158143,0.20062917,0.0018500432,0.13228534,0.6610772
1826,1_1826-03-03_p3_sn82014894_00271740207_1826030301_0520,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020899742,0.70937663,0.05694328,0.23097998,0.00061017496
1826,12_1826-09-29_p3_sn82014894_00271740207_1826092901_0761,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826214,0.008647756,0.26034746,0.64426005,0.004123359
1826,25_1826-09-07_p4_sn85042523_00271740244_1826090701_0644,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044901505,0.029229341,0.89312875,0.017815307,0.0149250785
1826,48_1826-08-24_p3_sn85042523_00271740244_1826082401_0635,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3380101,0.00646918,0.0047803298,0.23299113,0.4177492
1826,7_1826-03-21_p4_sn82014894_00271740207_1826032101_0541,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7488672,0.09056239,0.0014101532,0.1582116,0.0009486133
1826,21_1826-07-20_p3_sn85042523_00271740244_1826072001_0615,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03805315,0.020601915,0.014713372,0.916676,0.009955547
1826,2_1826-07-25_p3_sn82014309_00414182926_1826072501_0021,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05022347,0.74269503,0.03234757,0.0013238201,0.17341007
1826,15_1826-12-21_p3_sn85042523_00271740244_1826122101_0699,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010666769,0.97805023,0.0045491406,0.00366865,0.003065208
1826,2_1826-01-19_p4_sn85042523_00271740244_1826011901_0508,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058551226,0.0036735346,0.986318,0.0022584947,0.0018949093
1826,14_1826-06-08_p3_sn85042523_00271740244_1826060801_0588,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35762602,0.011764282,0.29015595,0.33447897,0.0059748045
1826,28_1826-08-10_p2_sn85042523_00271740244_1826081001_0626,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18625526,0.0094233975,0.0068691815,0.0054831184,0.79196906
1826,23_1826-11-03_p1_sn82014894_00271740207_1826110301_0802,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065055843,0.0032253147,0.002403173,0.98625076,0.0016152401
1826,28_1826-05-18_p2_sn85042523_00271740244_1826051801_0575,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32181674,0.66350096,0.005946261,0.0047520814,0.0039839847
1826,52_1826-03-07_p4_sn82014894_00271740207_1826030701_0525,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008255973,0.0053893398,0.0040637148,0.9795754,0.0027156514
1826,9_1826-09-15_p2_sn82014894_00271740207_1826091501_0744,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003186903,0.0019357424,0.2770547,0.20627838,0.5115443
1826,10_1826-09-22_p3_sn82014894_00271740207_1826092201_0753,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012383223,0.007853366,0.9713005,0.004604318,0.0038586257
1826,10_1826-10-27_p4_sn82014894_00271740207_1826102701_0797,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9937154,0.0022355341,0.0016426151,0.0013100294,0.0010963195
1826,24_1826-08-22_p4_sn82014894_00271740207_1826082201_0718,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97914714,0.0075004976,0.00539915,0.0043314826,0.0036217652
1826,3_1826-05-04_p4_sn85042523_00271740244_1826050401_0569,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820079,0.1774593,0.0009962195,0.0007972653,0.00066816754
1826,7_1826-05-11_p3_sn85042523_00271740244_1826051101_0572,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17322285,0.0029102173,0.002138214,0.0017173111,0.82001144
1826,20_1826-09-26_p3_sn82014894_00271740207_1826092601_0757,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01861763,0.9593457,0.008913935,0.0071476884,0.0059749917
1826,12_1826-01-26_p4_sn85042523_00271740244_1826012601_0512,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574314,0.003564558,0.9866637,0.0021918914,0.0018367129
1826,11_1826-08-18_p4_sn82014894_00271740207_1826081801_0714,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064291107,0.004183204,0.6578969,0.32935828,0.0021325354
1826,13_1826-03-21_p4_sn82014894_00271740207_1826032101_0541,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9679717,0.011071986,0.008455145,0.0068160263,0.005685206
1826,5_1826-08-24_p1_sn85042523_00271740244_1826082401_0633,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06411589,0.08413692,0.0017028267,0.0013621615,0.8486822
1826,18_1826-09-28_p1_sn85042523_00271740244_1826092801_0654,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07202356,0.047818426,0.035481058,0.028464627,0.81621236
1826,11_1826-09-01_p4_sn82014894_00271740207_1826090101_0730,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26411173,0.007827683,0.0059334324,0.37940648,0.3427207
1826,12_1826-11-16_p2_sn85042523_00271740244_1826111601_0677,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015521582,0.45106432,0.0068188407,0.005491326,0.521104
1826,1_1826-12-26_p4_sn82014309_00414182926_1826122601_0110,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035688102,0.5421903,0.31842846,0.001344133,0.13446827
1826,2_1826-03-10_p1_sn82014894_00271740207_1826031001_0526,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060895484,0.23080996,0.70099646,0.0039758645,0.0033222248
1826,7_1826-03-03_p3_sn82014894_00271740207_1826030301_0520,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6840953,0.01047578,0.2940196,0.0062109656,0.0051983255
1826,34_1826-08-22_p3_sn82014894_00271740207_1826082201_0717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3328376,0.22998515,0.175693,0.14213863,0.11934564
1826,28_1826-03-17_p4_sn82014894_00271740207_1826031701_0537,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22243127,0.0047172895,0.0035294483,0.73467463,0.034647383
1826,46_1826-09-28_p3_sn85042523_00271740244_1826092801_0656,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006715293,0.79582787,0.0031792459,0.0025454778,0.19173212
1826,15_1826-04-20_p3_sn85042523_00271740244_1826042001_0560,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036036134,0.021602897,0.016117938,0.91537356,0.010869411
1826,10_1826-05-04_p2_sn85042523_00271740244_1826050401_0567,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008004991,0.4585108,0.0031746658,0.09388308,0.43642652
1826,56_1826-11-02_p3_sn85042523_00271740244_1826110201_0670,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15842286,0.2688928,0.0049435226,0.34070438,0.22703646
1826,11_1826-10-03_p3_sn82014894_00271740207_1826100301_0766,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6735678,0.011090521,0.30342817,0.0064827544,0.00543082
1826,1_1826-08-15_p2_sn82014894_00271740207_1826081501_0708,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06085983,0.0015641087,0.5871988,0.121890806,0.22848651
1826,29_1826-03-10_p3_sn82014894_00271740207_1826031001_0528,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020682644,0.60558164,0.0010135919,0.0008104502,0.39052606
1826,15_1826-03-17_p3_sn82014894_00271740207_1826031701_0536,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9815099,0.0065947636,0.004805398,0.0038589977,0.003230876
1826,11_1826-09-29_p4_sn82014894_00271740207_1826092901_0762,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39239788,0.3463066,0.0048144944,0.2532467,0.0032343613
1826,18_1826-09-22_p3_sn82014894_00271740207_1826092201_0753,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039076827,0.91686493,0.017789569,0.014303137,0.011965544
1826,5_1826-09-28_p2_sn85042523_00271740244_1826092801_0655,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033895876,0.24416503,0.037395652,0.014760281,0.7002894
1826,17_1826-11-09_p2_sn85042523_00271740244_1826110901_0673,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23204535,0.010217099,0.7467949,0.0059596105,0.0049830377
1826,2_1826-08-29_p2_sn82014894_00271740207_1826082901_0724,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007113527,0.65181077,0.003248097,0.0025956815,0.3352319
