year,id,word_count,cooccur_topic5_church,smallpox_kill_cooccurrences,smallpox_plague_cooccurrences,smallpox_sick_cooccurrences,cooccur_topic4_train,smallpox_grave_cooccurrences,smallpox_outbreak_cooccurrences,smallpox_perish_cooccurrences,smallpox_mortality_cooccurrences,cooccur_topic3_state,cooccur_topic4_steamship,cooccur_topic3_party,cooccur_topic2_house,cooccur_topic5_said,smallpox_burial_cooccurrences,smallpox_epidemic_cooccurrences,smallpox_fatality_cooccurrences,smallpox_infection_cooccurrences,smallpox_contagion_cooccurrences,cooccur_topic1_county,cooccur_topic4_york,cooccur_topic5_time,smallpox_casualty_cooccurrences,cooccur_topic5_would,smallpox_death_cooccurrences,smallpox_disease_cooccurrences,smallpox_endemic_cooccurrences,smallpox_suffering_cooccurrences,smallpox_victim_cooccurrences,smallpox_afflicted_cooccurrences,smallpox_succumb_cooccurrences,cooccur_topic1_city,cooccur_topic3_people,cooccur_topic1_street,cooccur_topic4_sale,smallpox_case_cooccurrences,cooccur_topic5_upon,smallpox_died_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_obituary_cooccurrences,cooccur_topic4_market,cooccur_topic2_good,cooccur_topic2_year,smallpox_deceased_cooccurrences,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1872,45_1872-11-12_p4_sn84022991_00513688076_1872111201_0691,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66041106,0.014502856,0.30952835,0.00846429,0.0070934547
1872,30_1872-03-26_p2_sn84020594_00271742538_1872032601_0318,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014330452,0.008783551,0.0065968055,0.96586317,0.004425967
1872,29_1872-11-23_p2_sn85025202_0027955730A_1872112301_0673,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2677983,0.013919714,0.44098428,0.008425599,0.26887202
1872,85_1872-01-02_p4_sn84020594_00271742538_1872010201_0022,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39904335,0.56914765,0.01280418,0.010357051,0.008647799
1872,18_1872-06-08_p4_sn82014998_00279558030_1872060801_0304,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008358458,0.9250288,0.00040242745,0.07346355,0.0002694008
1872,4_1872-04-06_p2_sn84038125_0029455483A_1872040601_0062,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20191517,0.21794571,0.3622839,0.14348613,0.07436911
1872,13_1872-09-18_p1_sn90061771_00200292807_1872091801_0569,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9856496,0.0049799946,0.0037813715,0.003038284,0.002550869
1872,29_1872-06-28_p3_sn84026837_0027174254A_1872062801_0330,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534059,0.0069901287,0.0052572675,0.45017228,0.0035212974
1872,36_1872-04-27_p4_sn82014998_00279558030_1872042701_0280,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023475247,0.77401644,0.057812575,0.14433733,0.00035841472
1872,1_1872-03-23_p2_sn82015099_00279556690_1872032301_0258,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3165563,0.3654602,0.17187113,0.14541438,0.00069798616
1872,62_1872-12-31_p4_sn84020594_00271742538_1872123101_1370,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9434916,0.019952668,0.014738061,0.011865473,0.009952286
1872,26_1872-09-26_p1_sn83030214_00206531125_1872092601_0187,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048382323,0.015559503,0.6466388,0.009565787,0.27985358
1872,74_1872-02-10_p1_sn84020594_00271742538_1872021001_0161,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29679814,0.12756711,0.005562635,0.5663271,0.0037449987
1872,40_1872-11-20_p2_sn83030313_00271743804_1872112001_0659,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69249153,0.28557026,0.008838853,0.0071242326,0.005975098
1872,32_1872-10-03_p3_sn83030313_00271743804_1872100301_0042,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06966213,0.013247366,0.90250653,0.007931623,0.0066523305
1872,21_1872-01-19_p2_sn84026536_00295879130_1872011901_0428,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008655732,0.31687677,0.4538061,0.00033529042,0.22811626
1872,29_1872-01-16_p2_sn83030272_00206536135_1872011601_0480,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3794018,0.0004958155,0.00036499777,0.00029228377,0.6194451
1872,11_1872-01-30_p6_sn83030214_00206531113_1872013001_0220,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10604391,0.2544572,0.63519454,0.002340981,0.0019633227
1872,49_1872-03-06_p3_sn84020422_00332894948_1872030601_0351,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059858076,0.0037002903,0.0027703925,0.9856723,0.0018711626
1872,6_1872-04-19_p1_sn84027718_00271763803_1872041901_0188,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016488383,0.8214965,0.08259944,0.0005994308,0.09365575
1872,3_1872-06-24_p2_sn83030214_00206531101_1872062401_0404,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018417257,0.9554829,0.0008066108,0.00064773875,0.04122106
1872,21_1872-07-31_p1_sn90061771_00200292807_1872073101_0541,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55190146,0.20109868,0.006116945,0.23675103,0.0041319164
1872,7_1872-06-01_p3_sn84021912_00211104417_1872060101_0070,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5735691,0.31018245,0.1112627,0.0027141508,0.0022716864
1872,2_1872-08-27_p3_sn83030214_00206531101_1872082701_0849,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11754509,0.0018122332,0.04593814,0.0010983616,0.8336062
1872,77_1872-07-03_p3_sn87052143_00294556540_1872070301_0081,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05238108,0.77050763,0.022071032,0.14009881,0.014941458
1872,7_1872-09-24_pNone_sn83030313_00271743798_1872092401_0975,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3852074,0.5904417,0.009800155,0.007914269,0.0066365893
1872,13_1872-02-06_p3_sn84020594_00271742538_1872020601_0147,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21128133,0.010621077,0.007800937,0.0062296037,0.76406705
1872,32_1872-08-19_p4_sn84026837_0027174254A_1872081901_0511,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02221085,0.95679265,0.008471244,0.0068294005,0.0056957845
1872,25_1872-05-01_p1_sn84026837_0027174254A_1872050101_0117,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01934235,0.012602905,0.5160884,0.4456783,0.0062880977
1872,22_1872-05-09_p1_sn84026837_0027174254A_1872050901_0145,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94336325,0.0197131,0.01485006,0.011999562,0.0100740725
1872,4_1872-04-29_pNone_sn83030214_00206531113_1872042901_0855,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19279428,0.0011629967,0.672779,0.12382422,0.009439549
1872,4_1872-12-29_p10_sn83030313_00271743804_1872122901_1133,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031672295,0.95498914,0.0003587388,0.00028690393,0.012692899
1872,1_1872-12-04_p2_sn84020422_00332894948_1872120401_0512,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17690094,0.7277061,0.002188511,0.07393067,0.019273737
1872,41_1872-11-27_p4_sn84020594_00271742538_1872112701_1259,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9575827,0.014737813,0.011181572,0.008973794,0.0075241365
1872,21_1872-10-26_p1_sn84020594_00271742538_1872102601_1147,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022099467,0.6431646,0.00094988896,0.1458916,0.20778391
1872,29_1872-10-22_p12_sn83030313_00271743804_1872102201_0301,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6898679,0.023582589,0.017799411,0.25678542,0.011964644
1872,2_1872-11-27_p7_sn83030313_00271743804_1872112701_0752,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018204006,0.0010297266,0.00076586916,0.5295565,0.46682748
1872,37_1872-10-19_p10_sn83030313_00271743804_1872101901_0259,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90358555,0.03352222,0.025352102,0.020466749,0.017073415
1872,26_1872-06-24_p2_sn83030313_00271743786_1872062401_1068,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37970793,0.60271716,0.007078163,0.0057162433,0.004780571
1872,6_1872-08-09_pNone_sn85033781_00296023735_1872080901_0951,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99494725,0.0017610682,0.0013301237,0.0010681407,0.00089342025
1872,78_1872-05-22_pNone_sn83016555_00295875926_1872052201_0158,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5035736,0.009024685,0.006563609,0.0052879304,0.47555017
1872,18_1872-09-24_p1_sn83030214_00206531125_1872092401_0171,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40211114,0.007147015,0.582783,0.004329531,0.0036292286
1872,17_1872-09-07_p4_sn82014896_00211104405_1872090701_0440,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95679134,0.015393041,0.011225934,0.009024515,0.007565161
1872,1_1872-12-06_p8_sn83030214_00206531125_1872120601_0708,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014768108,0.112884045,0.0006398591,0.0005125778,0.88448673
1872,86_1872-01-11_p4_sn84020594_00271742538_1872011101_0056,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85910887,0.0022087547,0.1363072,0.0012924649,0.001082703
1872,24_1872-10-11_p1_sn83030313_00271743804_1872101101_0144,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9773429,0.007971362,0.005920895,0.0047700373,0.0039948323
1872,1_1872-11-20_p1_sn84020594_00271742538_1872112001_1235,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001544132,0.68459,0.120996155,0.09420047,0.09866923
1872,18_1872-06-05_p4_sn90061771_00200292807_1872060501_0512,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9852846,0.0051177996,0.0038716162,0.0031145797,0.002611366
1872,12_1872-12-12_p10_sn83030313_00271743804_1872121201_0937,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112141315,0.0067914734,0.43587914,0.0039702267,0.542145
1872,107_1872-11-13_p1_sn83016025_00279525346_1872111301_0063,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02454866,0.21080874,0.009509891,0.32155836,0.4335744
1872,18_1872-12-04_p12_sn83030313_00271743804_1872120401_0841,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024369892,0.951082,0.009907052,0.007965858,0.006675346
1872,34_1872-06-14_p7_sn83030214_00206531101_1872061401_0341,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73651326,0.0015120846,0.039121903,0.22208439,0.00076835416
1872,24_1872-09-04_p1_sn88074142_00280761497_1872090401_0483,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57317597,0.00556049,0.41514736,0.0033287636,0.0027873411
1872,1_1872-11-23_p2_sn84020594_00271742538_1872112301_1248,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071138684,0.526817,0.001372672,0.0010969341,0.46359944
1872,60_1872-07-03_pNone_sn92053941_00295873607_1872070301_0256,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23959534,0.65032345,0.04442134,0.03570413,0.029955763
1872,15_1872-02-17_p2_sn82015099_00279556690_1872021701_0238,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40013105,0.012571691,0.5733633,0.007577572,0.00635647
1872,5_1872-04-24_p4_sn83030214_00206531113_1872042401_0822,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056747897,0.003660863,0.9866834,0.002166724,0.0018142012
1872,15_1872-10-29_p11_sn83030313_00271743804_1872102901_0388,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932421,0.023685116,0.017710377,0.014236137,0.011947439
1872,9_1872-07-11_p11_sn83030313_00271743798_1872071101_0137,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39628676,0.0028901873,0.0021404116,0.0017187716,0.5969639
1872,49_1872-10-08_p4_sn84020594_00271742538_1872100801_1087,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020850413,0.011147691,0.008066275,0.9544767,0.005458822
1872,22_1872-05-27_p2_sn83030214_00206531101_1872052701_0200,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97633743,0.008474168,0.006137832,0.004924609,0.004125917
1872,35_1872-04-06_p4_sn84020594_00271742538_1872040601_0358,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96353656,0.013215087,0.009385515,0.0075375345,0.0063252314
1872,17_1872-01-27_p2_sn82014896_00211104405_1872012701_0301,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96438247,0.012388604,0.009424986,0.0075111827,0.0062926905
1872,10_1872-02-15_p3_sn90061771_00200292807_1872021501_0447,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36608842,0.62481743,0.0036676428,0.0029541492,0.0024724512
1872,7_1872-10-24_p3_sn84026837_0027174254A_1872102401_0749,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021745467,0.020285388,0.08743444,0.00078284374,0.88932276
1872,74_1872-10-22_p3_sn84022991_00513688076_1872102201_0682,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852447,0.011362619,0.89078254,0.0068661245,0.0057440153
1872,41_1872-05-01_p1_sn84020422_00332894948_1872050101_0383,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2887941,0.03414762,0.63919306,0.020588456,0.017276775
1872,4_1872-09-18_p5_sn83030313_00271743798_1872091801_0903,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992169,0.002725354,0.002052522,0.0016618927,0.0013911976
1872,27_1872-12-31_p1_sn83030313_00271743804_1872123101_1148,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45651224,0.5042447,0.015802834,0.012787651,0.010652584
1872,39_1872-05-04_p4_sn85052141_00202195301_1872050401_0477,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054575358,0.90849197,0.01491318,0.01198107,0.010038459
1872,10_1872-10-03_p2_sn84020071_00393347260_1872100301_0164,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16847058,0.58998495,0.14169881,0.099117,0.00072869816
1872,15_1872-07-01_p2_sn83030272_00206536147_1872070101_0010,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27121425,0.0043724068,0.7197016,0.0025631723,0.002148589
1872,14_1872-02-16_p2_sn83030272_00206536135_1872021601_0593,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7595937,0.0103151295,0.007510611,0.005997551,0.21658294
1872,42_1872-10-18_p6_sn83030214_00206531125_1872101801_0356,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031332187,0.01956583,0.014821332,0.92429054,0.009990099
1872,21_1872-12-02_p4_sn84020594_00271742538_1872120201_1271,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9280077,0.0048491266,0.0035895437,0.002863031,0.060690563
1872,32_1872-07-09_p11_sn83030313_00271743798_1872070901_0113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8879513,0.038762964,0.029541003,0.023806447,0.01993828
1872,46_1872-11-09_p12_sn83030313_00271743804_1872110901_0527,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96689755,0.011990368,0.008503666,0.0068570124,0.005751422
1872,4_1872-04-02_p2_sn84026837_0027174254A_1872040201_0015,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067850095,0.0036227428,0.98569274,0.0021209293,0.0017785862
1872,60_1872-02-08_p3_sn85033526_00212472554_1872020801_0524,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82624054,0.062183317,0.044995636,0.03636866,0.030211894
1872,3_1872-07-24_p1_sn84020594_00271742538_1872072401_0824,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016696211,0.0010435665,0.9961621,0.00061197253,0.000512729
1872,35_1872-07-05_p4_sn84027718_00271763803_1872070501_0239,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010439616,0.71671337,0.004795087,0.26481715,0.0032347627
1872,29_1872-05-19_p3_sn88074142_00280761497_1872051901_0127,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020201739,0.22947988,0.009881152,0.007933814,0.73250335
1872,28_1872-12-11_p1_sn90061771_00200292807_1872121101_0617,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073489146,0.7963689,0.0034846,0.19044697,0.00235066
1872,15_1872-10-25_p3_sn84020594_00271742538_1872102501_1145,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7132275,0.0054368456,0.27547988,0.0031869826,0.0026687912
1872,41_1872-06-22_p3_sn85025202_0027955730A_1872062201_0576,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70069927,0.017823337,0.26248553,0.010332381,0.008659461
