year,id,word_count,cooccur_topic4_house,cooccur_topic3_prize,cooccur_topic1_hundred,smallpox_burial_cooccurrences,cooccur_topic5_would,cooccur_topic5_like,smallpox_sick_cooccurrences,cooccur_topic1_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic1_dollar,cooccur_topic4_street,cooccur_topic3_number,smallpox_epidemic_cooccurrences,cooccur_topic5_upon,cooccur_topic3_ticket,cooccur_topic4_wilmington,smallpox_death_cooccurrences,cooccur_topic3_state,smallpox_died_cooccurrences,cooccur_topic5_every,smallpox_plague_cooccurrences,cooccur_topic4_market,cooccur_topic2_said,cooccur_topic5_time,cooccur_topic1_shall,cooccur_topic4_john,cooccur_topic2_country,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1825,1_1825-10-20_p3_sn88053080_00271740244_1825102001_0455,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035141356,0.8616282,0.0030605972,0.0024578697,0.0977119
1825,40_1825-06-16_p4_sn88053080_00271740244_1825061601_0384,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4007987,0.014946937,0.011076202,0.2762733,0.29690486
1825,4_1825-09-15_p1_sn88053080_00271740244_1825091501_0428,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978256,0.0075830407,0.0057147625,0.004594689,0.0038514712
1825,15_1825-09-20_p3_sn82014894_00271740207_1825092001_0325,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15065518,0.81859064,0.029843552,0.00049546675,0.0004151434
1825,13_1825-12-09_p4_sn82014894_00271740207_1825120901_0421,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008823417,0.0058254935,0.0044075735,0.11477146,0.8661721
1825,2_1825-12-02_p1_sn82014894_00271740207_1825120201_0410,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035982102,0.0022823112,0.0017085918,0.99126184,0.0011490996
1825,10_1825-12-13_p2_sn82014894_00271740207_1825121301_0423,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015488522,0.01040536,0.007744679,0.743718,0.22264338
1825,17_1825-11-29_p1_sn82014894_00271740207_1825112901_0406,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6644195,0.11610872,0.08832731,0.071378246,0.05976621
1825,28_1825-11-17_p3_sn85042523_00271740244_1825111701_0473,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24614808,0.66960984,0.0009332492,0.0007486715,0.082560144
1825,10_1825-09-16_p4_sn82014894_00271740207_1825091601_0322,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01026011,0.006195695,0.0045713503,0.9759063,0.003066572
1825,13_1825-12-08_p1_sn85042523_00271740244_1825120801_0483,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013416828,0.007951266,0.0057217106,0.004618448,0.9682917
1825,6_1825-09-16_p1_sn82014894_00271740207_1825091601_0319,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016198896,0.86044586,0.11727318,0.00044733367,0.0056347633
1825,13_1825-09-16_p1_sn82014894_00271740207_1825091601_0319,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23153163,0.16099104,0.15180792,0.001142838,0.45452654
1825,2_1825-10-27_p2_sn88053080_00271740244_1825102701_0458,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018706983,0.45229343,0.40976083,0.0006958607,0.13537912
1825,9_1825-06-16_p3_sn88053080_00271740244_1825061601_0383,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39605227,0.006853747,0.0050008874,0.5887717,0.0033214323
1825,5_1825-09-15_p1_sn88053080_00271740244_1825091501_0428,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05040475,0.0009951441,0.013863666,0.0005894514,0.934147
1825,4_1825-05-12_p4_sn88053080_00271740244_1825051201_0364,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072427858,0.0042909384,0.25901785,0.075053565,0.65439487
1825,11_1825-05-19_p1_sn88053080_00271740244_1825051901_0365,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22140378,0.0022318864,0.0016756511,0.0013439012,0.7733448
1825,2_1825-09-30_p3_sn82014894_00271740207_1825093001_0337,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028934074,0.06850307,0.3820223,0.54574525,0.0008359057
1825,6_1825-12-15_p4_sn85042523_00271740244_1825121501_0490,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034410742,0.0023037128,0.0017473992,0.99132526,0.0011825153
1825,12_1825-09-02_p2_sn82014894_00271740207_1825090201_0304,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026513377,0.013906067,0.010443652,0.94210863,0.0070282794
1825,5_1825-06-02_p3_sn88053080_00271740244_1825060201_0375,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26872572,0.0038704253,0.0028931154,0.7225809,0.0019298398
1825,5_1825-10-20_p3_sn88053080_00271740244_1825102001_0455,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036920416,0.40622583,0.20585199,0.0012842576,0.38294584
1825,26_1825-09-27_p1_sn82014894_00271740207_1825092701_0331,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11295545,0.006643856,0.0049335384,0.003958257,0.87150896
1825,23_1825-09-06_p3_sn82014894_00271740207_1825090601_0309,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04180664,0.024882328,0.017676538,0.9036627,0.011971829
1825,3_1825-09-22_p1_sn88053080_00271740244_1825092201_0432,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042278147,0.0024169248,0.0017616908,0.001414051,0.9901795
1825,4_1825-10-14_p2_sn82014894_00271740207_1825101401_0353,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003075766,0.78561914,0.14994004,0.0009713765,0.060393527
1825,1_1825-10-20_p2_sn88053080_00271740244_1825102001_0454,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5964009,0.0040682144,0.39508948,0.0024162398,0.0020251982
1825,5_1825-10-11_p2_sn82014894_00271740207_1825101101_0349,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14350231,0.0015029971,0.0011109577,0.2396707,0.614213
1825,2_1825-10-14_p3_sn82014894_00271740207_1825101401_0354,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09058081,0.0031627517,0.0023403054,0.9023426,0.0015735533
1825,13_1825-07-14_p3_sn88053080_00271740244_1825071401_0394,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53943664,0.025786957,0.019628515,0.4018809,0.013267034
1825,48_1825-09-02_p4_sn82014894_00271740207_1825090201_0306,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17247917,0.11501552,0.08807379,0.56474674,0.05968473
1825,18_1825-06-30_p3_sn88053080_00271740244_1825063001_0388,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028646918,0.946873,0.009903473,0.007930836,0.0066457917
1825,32_1825-12-09_p1_sn82014894_00271740207_1825120901_0418,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030778402,0.020354865,0.01485355,0.8258679,0.10814532
1825,55_1825-12-29_p4_sn85042523_00271740244_1825122901_0495,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14882025,0.069280766,0.0025308589,0.002039362,0.7773287
1825,35_1825-12-01_p3_sn85042523_00271740244_1825120101_0481,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13216737,0.0036657313,0.6853399,0.0019183592,0.17690864
1825,10_1825-06-30_p3_sn88053080_00271740244_1825063001_0388,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003131075,0.6596938,0.0013171684,0.001059,0.334799
1825,22_1825-09-20_p4_sn82014894_00271740207_1825092001_0326,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4292754,0.0052499888,0.003931679,0.14836629,0.41317663
1825,38_1825-12-29_p4_sn85042523_00271740244_1825122901_0495,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028494352,0.019256443,0.014656003,0.9276441,0.009949136
1825,29_1825-08-30_p3_sn82014894_00271740207_1825083001_0301,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41843858,0.2573261,0.18123423,0.09813379,0.04486729
1825,8_1825-12-16_p2_sn82014894_00271740207_1825121601_0427,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010166914,0.8956455,0.0049183345,0.003959922,0.085309245
1825,45_1825-10-11_p4_sn82014894_00271740207_1825101101_0351,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08337783,0.057522777,0.043976925,0.7852766,0.029845849
1825,22_1825-06-16_p2_sn88053080_00271740244_1825061601_0382,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18877988,0.572452,0.0019342799,0.043516234,0.1933176
1825,11_1825-05-19_p4_sn88053080_00271740244_1825051901_0368,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98691994,0.0046077366,0.0034242366,0.00274943,0.0022986408
1825,4_1825-10-20_p1_sn88053080_00271740244_1825102001_0453,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048001446,0.69836986,0.0020991908,0.001678027,0.2930527
1825,29_1825-12-09_p1_sn82014894_00271740207_1825120901_0418,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11280097,0.0029664554,0.0022125272,0.8805271,0.0014930086
1825,6_1825-10-20_p4_sn88053080_00271740244_1825102001_0456,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16048436,0.13182132,0.0014754721,0.14996305,0.5562558
1825,9_1825-07-21_p4_sn88053080_00271740244_1825072101_0399,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49644652,0.008410354,0.0061238436,0.48489347,0.00412575
1825,18_1825-12-09_p1_sn82014894_00271740207_1825120901_0418,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24202134,0.004423196,0.0033284922,0.7479717,0.0022552623
1825,22_1825-08-18_p3_sn88053080_00271740244_1825081801_0414,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8976445,0.01349503,0.009836365,0.07237537,0.006648838
1825,8_1825-09-30_p3_sn82014894_00271740207_1825093001_0337,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019362776,0.010901001,0.5709932,0.24037743,0.15836559
1825,47_1825-05-05_p3_sn88053080_00271740244_1825050501_0359,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2579901,0.6402911,0.002116299,0.0017004224,0.097902
1825,14_1825-12-29_p1_sn85042523_00271740244_1825122901_0492,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325475,0.020164141,0.014742125,0.011885276,0.920661
1825,7_1825-12-01_p4_sn85042523_00271740244_1825120101_0482,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069497935,0.0011810114,0.92804,0.00069757295,0.0005833886
1825,12_1825-10-20_p1_sn88053080_00271740244_1825102001_0453,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016287233,0.1460624,0.00071034516,0.0005658395,0.85103273
1825,20_1825-11-29_p4_sn82014894_00271740207_1825112901_0409,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407209,0.0024364842,0.9907861,0.0014732882,0.0012320642
1825,38_1825-09-27_p4_sn82014894_00271740207_1825092701_0334,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9626044,0.013005389,0.009821532,0.007935272,0.006633376
1825,44_1825-12-06_p3_sn82014894_00271740207_1825120601_0416,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3014956,0.009068465,0.6711028,0.005285357,0.013047689
1825,1_1825-09-16_p2_sn82014894_00271740207_1825091601_0320,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004510949,0.3636214,0.6286681,0.0017405325,0.0014589244
1825,6_1825-12-06_p3_sn82014894_00271740207_1825120601_0416,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015890235,0.91107464,0.002923094,0.06815181,0.0019602217
1825,5_1825-06-16_p3_sn88053080_00271740244_1825061601_0383,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1423603,0.0032443278,0.0024315824,0.0019537362,0.85001
1825,22_1825-09-16_p3_sn82014894_00271740207_1825091601_0321,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33907777,0.49364623,0.16505289,0.0012102185,0.0010129246
1825,7_1825-11-17_p3_sn85042523_00271740244_1825111701_0473,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016498504,0.009422066,0.007050782,0.9622496,0.004779113
1825,18_1825-10-11_p1_sn82014894_00271740207_1825101101_0348,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027051088,0.0017965613,0.0013563542,0.9932227,0.00091916806
1825,21_1825-12-08_p4_sn85042523_00271740244_1825120801_0486,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42677674,0.055499595,0.26139596,0.2547119,0.0016158035
1825,20_1825-08-11_p4_sn88053080_00271740244_1825081101_0411,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011618916,0.0066575813,0.00053897727,0.00043419874,0.9912074
1825,7_1825-10-27_p3_sn88053080_00271740244_1825102701_0459,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014559211,0.007814328,0.72238725,0.2513827,0.0038564927
