year,id,word_count,cooccur_topic1_house,cooccur_topic2_bank,smallpox_burial_cooccurrences,cooccur_topic3_would,cooccur_topic1_good,cooccur_topic4_remedy,smallpox_sick_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic4_street,cooccur_topic2_york,cooccur_topic4_cure,cooccur_topic5_court,cooccur_topic5_bill,smallpox_epidemic_cooccurrences,cooccur_topic3_upon,cooccur_topic4_medicine,cooccur_topic5_county,cooccur_topic1_also,smallpox_death_cooccurrences,cooccur_topic2_city,cooccur_topic3_great,cooccur_topic5_state,smallpox_died_cooccurrences,cooccur_topic4_disease,smallpox_plague_cooccurrences,cooccur_topic5_said,cooccur_topic1_sale,cooccur_topic3_time,cooccur_topic2_john,cooccur_topic2_last,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1840,25_1840-12-05_p3_sn82015413_00212471367_1840120501_0110,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9152901,0.029819623,0.022066282,0.017847858,0.014976065
1840,7_1840-10-15_p3_sn84020071_00414182951_1840101501_0157,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052154046,0.0034183038,0.0025228893,0.0020351177,0.9868083
1840,2_1840-07-02_p1_sn84020071_00414182951_1840070201_0103,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9941819,0.0020470389,0.0015270113,0.0012214261,0.0010226647
1840,4_1840-12-31_p3_sn84020071_00414182951_1840123101_0201,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100120995,0.37635383,0.004113432,0.0033178015,0.6062029
1840,45_1840-01-07_p4_sn82015015_00415661265_1840010701_0027,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16715291,0.00049424946,0.30965164,0.014328052,0.50837314
1840,1_1840-01-14_p1_sn82015015_00415661265_1840011401_0032,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002188395,0.0013902398,0.6967438,0.03797291,0.26170465
1840,22_1840-09-19_pNone_sn87065337_00295878204_1840091901_0049,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16835624,0.01635976,0.79776216,0.009535856,0.007985985
1840,6_1840-10-01_p1_sn84020071_00414182951_1840100101_0147,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19356571,0.0023913933,0.8014297,0.0014230642,0.0011901493
1840,7_1840-02-04_p4_sn82015015_00415661265_1840020401_0067,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49393255,0.48911998,0.006848188,0.0054945718,0.0046046837
1840,1_1840-02-06_p5_sn82015015_00415661265_1840020601_0072,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016562155,0.0009332526,0.047452632,0.9494956,0.0004622953
1840,25_1840-07-25_p2_sn86053569_00415661502_1840072501_0631,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03291999,0.018962715,0.013726627,0.01100004,0.9233906
1840,17_1840-03-28_p3_sn82014892_00393342870_1840032801_0009,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149771,0.00855679,0.006310798,0.005088073,0.9650672
1840,5_1840-06-20_p4_sn82015413_00212471367_1840062001_0014,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98625475,0.0047827284,0.003603917,0.0029175095,0.0024410156
1840,13_1840-04-02_p2_sn82014358_00332895631_1840040201_0427,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016773516,0.9632719,0.008039452,0.0064801634,0.0054349643
1840,1_1840-01-04_p2_sn82015015_00415661265_1840010401_0021,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019794044,0.001338683,0.0009956331,0.0007966469,0.9948897
1840,15_1840-01-18_p4_sn83016867_00295877637_1840011801_0494,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66879493,0.0027528699,0.21184097,0.11523596,0.0013752102
1840,9_1840-04-15_p4_sn83016474_00296026402_1840041501_0024,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98524946,0.005196855,0.003848787,0.0031060812,0.0025987925
1840,22_1840-01-30_p4_sn82015015_00415661265_1840013001_0059,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116055675,0.0034828326,0.54969984,0.21985573,0.11090588
1840,6_1840-01-11_p1_sn82015015_00415661265_1840011101_0028,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98421943,0.0055233254,0.0041402574,0.003334083,0.0027828568
1840,4_1840-12-05_p1_sn82015413_00212471367_1840120501_0108,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009345881,0.005373309,0.935703,0.04691733,0.0026604543
1840,31_1840-02-29_p3_sn86053569_00415661502_1840022901_0551,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9058981,0.08329886,0.004378216,0.0034969887,0.0029278833
1840,10_1840-12-10_p1_sn84020071_00414182951_1840121001_0187,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016898974,0.02037196,0.976743,0.00065051834,0.00054464146
1840,6_1840-10-15_p1_sn84020071_00414182951_1840101501_0155,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022536933,0.0014578818,0.0010914501,0.9944631,0.0007339196
1840,16_1840-05-02_pNone_sn83016867_00295877637_1840050201_0551,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19360597,0.35796732,0.41548598,0.01791867,0.015022087
1840,16_1840-06-27_p4_sn86053569_00415661502_1840062701_0616,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014155424,0.008668977,0.0061354595,0.96690774,0.0041324436
1840,61_1840-01-25_p4_sn82015015_00415661265_1840012501_0051,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96634114,0.011705879,0.008848976,0.007125505,0.005978561
1840,10_1840-03-28_p1_sn82014892_00393342870_1840032801_0007,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004015882,0.002560335,0.9647223,0.027400773,0.0013006966
1840,25_1840-08-27_p4_sn84020071_00414182951_1840082701_0134,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076961267,0.00050353544,0.00038073846,0.9980926,0.00025358604
1840,5_1840-01-25_p4_sn82015015_00415661265_1840012501_0051,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061507234,0.0038360534,0.0028576925,0.0022996198,0.98485595
1840,2_1840-06-25_p4_sn84020071_00414182951_1840062501_0102,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043055047,0.0028338272,0.0020927784,0.9893593,0.001408659
1840,5_1840-01-01_p4_sn86053569_00415661502_1840010101_0524,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9797784,0.016491942,0.0015069358,0.0012089623,0.0010137382
1840,26_1840-03-28_p2_sn82014892_00393342870_1840032801_0008,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04313136,0.9018056,0.022331037,0.017794855,0.01493715
1840,11_1840-01-30_p1_sn82015015_00415661265_1840013001_0056,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000734012,0.00047183686,0.9982738,0.00028302998,0.00023737004
1840,4_1840-02-15_p2_sn82015015_00415661265_1840021501_0083,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013570712,0.0008751732,0.9967941,0.00053021294,0.0004433928
1840,13_1840-07-02_p2_sn84020071_00414182951_1840070201_0104,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011958497,0.007849392,0.0059339264,0.004764714,0.96949345
1840,13_1840-10-22_p1_sn84020071_00414182951_1840102201_0159,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009937854,0.00064117153,0.9976496,0.0003892488,0.00032609917
1840,55_1840-02-06_p5_sn82015015_00415661265_1840020601_0072,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33238998,0.13220775,0.006125434,0.004938541,0.5243383
1840,119_1840-03-03_pNone_sn83016884_0041566199A_1840030301_0156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6598298,0.11714355,0.089489706,0.0726097,0.060927227
1840,8_1840-03-28_p4_sn82014892_00393342870_1840032801_0010,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55720425,0.00156705,0.0011385733,0.00092015724,0.43917
1840,6_1840-12-19_p4_sn82015413_00212471367_1840121901_0119,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032971003,0.0021664614,0.9921487,0.0012997263,0.0010880077
1840,5_1840-07-10_p2_sn87065695_00295877595_1840071001_0532,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029277746,0.14959522,0.8454746,0.0010892913,0.00091307133
1840,37_1840-12-19_p3_sn87065337_00295878204_1840121901_0083,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88798636,0.038934167,0.029421045,0.023744868,0.019913606
1840,39_1840-01-04_p4_sn82015015_00415661265_1840010401_0023,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49238986,0.0018146753,0.0013268783,0.0010659659,0.5034026
1840,5_1840-06-06_p4_sn82015413_00212471367_1840060601_0008,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4156976,0.011998433,0.008853943,0.0071311775,0.55631894
1840,1_1840-09-17_p3_sn84020071_00414182951_1840091701_0145,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06916538,0.09091592,0.8389429,0.0005313489,0.00044446884
1840,40_1840-07-11_p3_sn86053569_00415661502_1840071101_0624,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04519827,0.023735616,0.017701382,0.90140045,0.011964255
