id,word_count,smallpox_death_cooccurrences,cooccur_topic1_county,cooccur_topic1_late,cooccur_topic1_year,cooccur_topic1_notice,cooccur_topic1_taken,cooccur_topic2_black,cooccur_topic2_good,cooccur_topic2_cotton,cooccur_topic2_white,cooccur_topic2_plain,cooccur_topic3_day,cooccur_topic3_brig,cooccur_topic3_court,cooccur_topic3_whole,cooccur_topic3_state,cooccur_topic4_john,cooccur_topic4_bill,cooccur_topic4_public,cooccur_topic4_vote,cooccur_topic4_committee,cooccur_topic5_debt,cooccur_topic5_french,cooccur_topic5_army,cooccur_topic5_france,cooccur_topic5_petition,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
8_1805-07-29_p4_sn83016082_00332895060_1805072901_0670,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13631300628185272,0.8490211367607117,0.0,0.0,0.0
9_1805-12-02_p3_sn83016082_00332895060_1805120201_0741,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024406099691987038,0.47152286767959595,0.2545259892940521,0.0,0.24114970862865448
6_1805-05-27_p1_sn83045636_00332895060_1805052701_0631,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037746455520391464,0.9219930768013,0.01643071137368679,0.01296333596110344,0.010866407305002213
35_1805-12-23_p3_sn83016082_00332895060_1805122301_0753,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47781598567962646,0.19975654780864716,0.0,0.0,0.30552077293395996
9_1805-12-23_p1_sn83016082_00332895060_1805122301_0751,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9823148250579834,0.0
62_1805-08-05_p3_sn83016082_00332895060_1805080501_0673,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33283761143684387,0.22998513281345367,0.17569300532341003,0.14213863015174866,0.11934563517570496
5_1805-08-12_p1_sn83016082_00332895060_1805081201_0675,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33491113781929016,0.0,0.6529297828674316,0.0,0.0
16_1805-04-22_p1_sn83045636_00332895060_1805042201_0611,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7756132483482361,0.07709301263093948,0.06006690487265587,0.047430042177438736,0.03979680314660072
15_1805-06-03_p1_sn83045636_00332895060_1805060301_0635,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4717056155204773,0.4795130789279938,0.019657546654343605,0.015858327969908714,0.013265459798276424
17_1805-04-29_p2_sn83045636_00332895060_1805042901_0616,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021206971257925034,0.014562931843101978,0.011005506850779057,0.0,0.9443289637565613
13_1805-06-11_p3_sn83045636_00332895060_1805061101_0641,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01841287687420845,0.9606004357337952,0.0,0.0,0.0
26_1805-11-04_p1_sn83016082_00332895060_1805110401_0723,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9680711627006531,0.010982389561831951,0.0,0.0,0.0
35_1805-05-20_p2_sn83045636_00332895060_1805052001_0628,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16643406450748444,0.11772546172142029,0.08785455673933029,0.07126369327306747,0.5567221641540527
1_1805-10-07_p2_sn83016082_00332895060_1805100701_0708,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18682192265987396,0.0,0.0,0.0,0.8027287721633911
1_1805-11-11_p2_sn83016082_00332895060_1805111101_0728,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5825508236885071,0.10544046759605408,0.19012506306171417,0.0,0.11791995167732239
29_1805-08-26_p4_sn83016082_00332895060_1805082601_0686,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9256860613822937,0.025591030716896057,0.01961188018321991,0.01584608666598797,0.013264931738376617
33_1805-07-09_p1_sn83045636_00332895060_1805070901_0655,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9045448303222656,0.032891515642404556,0.02518633008003235,0.020324846729636192,0.017052453011274338
12_1805-07-09_p2_sn83045636_00332895060_1805070901_0656,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695605456829071,0.0,0.2867374122142792,0.0,0.015031274408102036
35_1805-10-14_p4_sn83016082_00332895060_1805101401_0714,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5190445184707642,0.4408999979496002,0.016235588118433952,0.012957918457686901,0.010862027294933796
12_1805-05-20_p2_sn83045636_00332895060_1805052001_0628,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018361786380410194,0.01218382641673088,0.0,0.0,0.9533632397651672
8_1805-06-03_p1_sn83045636_00332895060_1805060301_0635,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9839785695075989,0.0,0.0,0.0,0.0
12_1805-08-26_p2_sn83016082_00332895060_1805082601_0684,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01326371543109417,0.04956894740462303,0.3010081946849823,0.0,0.6312456130981445
1_1805-05-20_p3_sn83045636_00332895060_1805052001_0629,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010862858034670353,0.9750124216079712,0.0,0.0,0.0
31_1805-10-14_p1_sn83016082_00332895060_1805101401_0711,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8661374449729919,0.04607251659035683,0.03539448231458664,0.028523029759526253,0.023872535675764084
8_1805-09-16_pNone_sn83016082_00332895060_1805091601_0696,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829501673579216,0.0,0.32941123843193054,0.0,0.5846765041351318
5_1805-04-15_p3_sn83045636_00332895060_1805041501_0609,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01915034092962742,0.01084889192134142,0.0,0.9564923644065857,0.0
35_1805-12-16_p1_sn83016082_00332895060_1805121601_0747,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9443233609199524,0.019193289801478386,0.014680717140436172,0.011855384334921837,0.0
25_1805-11-25_p4_sn83016082_00332895060_1805112501_0738,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8661752939224243,0.12010394781827927,0.0,0.0,0.0
17_1805-10-14_p2_sn83016082_00332895060_1805101401_0712,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03495503216981888,0.023101475089788437,0.017754022032022476,0.01426537986844778,0.9099240899085999
4_1805-12-09_p2_sn83016082_00332895060_1805120901_0744,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9433559775352478,0.019462494179606438,0.015295306220650673,0.01192489080131054,0.0
3_1805-05-27_p1_sn83045636_00332895060_1805052701_0631,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026076391339302063,0.0,0.35170039534568787,0.41029423475265503,0.2102738916873932
54_1805-07-09_p4_sn83045636_00332895060_1805070901_0658,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032125137746334076,0.625564455986023,0.013643705286085606,0.011011810973286629,0.31765490770339966
22_1805-05-13_p4_sn83045636_00332895060_1805051301_0626,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037517983466386795,0.6760413646697998,0.26025673747062683,0.01423814706504345,0.011945713311433792
34_1805-07-09_p1_sn83045636_00332895060_1805070901_0655,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9777294993400574,0.0,0.0,0.0,0.0
18_1805-12-23_p3_sn83016082_00332895060_1805122301_0753,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9625555872917175,0.01291437353938818,0.0,0.0,0.0
3_1805-07-16_p1_sn83045636_00332895060_1805071601_0659,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9932405352592468,0.0,0.0,0.0,0.0
11_1805-07-02_p2_sn83045636_00332895060_1805070201_0652,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9752263426780701,0.0,0.0,0.0,0.0
5_1805-08-05_p1_sn83016082_00332895060_1805080501_0671,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20863021910190582,0.010797780938446522,0.14830845594406128,0.0,0.6260626912117004
24_1805-07-23_p2_sn83016082_00332895060_1805072301_0664,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9390310049057007,0.02108866348862648,0.016060950234532356,0.012966565787792206,0.010852794162929058
46_1805-07-02_p2_sn83045636_00332895060_1805070201_0652,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.980681836605072,0.0
13_1805-05-13_p2_sn83045636_00332895060_1805051301_0624,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4064016044139862,0.35820910334587097,0.2179269641637802,0.0,0.0
7_1805-10-21_p1_sn83016082_00332895060_1805102101_0715,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4247046113014221,0.015097121708095074,0.01108335331082344,0.5416481494903564,0.0
24_1805-08-19_p4_sn83016082_00332895060_1805081901_0682,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32443609833717346,0.46678104996681213,0.0,0.19849464297294617,0.0
19_1805-07-29_p2_sn83016082_00332895060_1805072901_0668,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8658487796783447,0.04617113620042801,0.0354982428252697,0.028575392439961433,0.023906391113996506
43_1805-04-29_p3_sn83045636_00332895060_1805042901_0617,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9485436677932739,0.01772662252187729,0.013582657091319561,0.01096414029598236,0.0
28_1805-12-16_p4_sn83016082_00332895060_1805121601_0750,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9907270073890686,0.0,0.0,0.0
11_1805-07-23_p4_sn83016082_00332895060_1805072301_0666,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4882814884185791,0.016108836978673935,0.01187420915812254,0.0,0.4742281436920166
7_1805-12-23_p2_sn83016082_00332895060_1805122301_0752,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9915131330490112,0.0,0.0
5_1805-08-19_p3_sn83016082_00332895060_1805081901_0681,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.983665943145752
1_1805-09-02_p1_sn83016082_00332895060_1805090201_0687,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9223530888557434,0.06508471816778183,0.0
6_1805-07-09_p2_sn83045636_00332895060_1805070901_0656,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031353481113910675,0.019268669188022614,0.014882135204970837,0.011874973773956299,0.9226207137107849
36_1805-11-18_p3_sn83016082_00332895060_1805111801_0733,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9709330797195435,0.010022916831076145,0.0,0.0,0.0
18_1805-12-02_p3_sn83016082_00332895060_1805120201_0741,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03956195339560509,0.025741731747984886,0.019803162664175034,0.015816617757081985,0.8990764617919922
28_1805-10-28_p3_sn83016082_00332895060_1805102801_0721,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9611896872520447,0.0,0.0,0.03156818822026253,0.0
31_1805-11-25_p3_sn83016082_00332895060_1805112501_0737,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14052404463291168,0.8395400643348694,0.0,0.0,0.0
19_1805-07-29_p4_sn83016082_00332895060_1805072901_0670,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011687034741044044,0.973709762096405,0.0,0.0,0.0
12_1805-07-23_p3_sn83016082_00332895060_1805072301_0665,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9887793064117432,0.0,0.0,0.0,0.0
3_1805-12-09_p3_sn83016082_00332895060_1805120901_0745,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9827017188072205,0.0,0.0
36_1805-09-30_p3_sn83016082_00332895060_1805093001_0705,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33283761143684387,0.22998513281345367,0.17569300532341003,0.14213863015174866,0.11934563517570496
12_1805-07-29_p2_sn83016082_00332895060_1805072901_0668,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23158317804336548,0.026420587673783302,0.2783533036708832,0.015819750726222992,0.4478231966495514
26_1805-04-15_p3_sn83045636_00332895060_1805041501_0609,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9795939922332764,0.0,0.0
13_1805-04-15_p3_sn83045636_00332895060_1805041501_0609,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5893178582191467,0.020919157192111015,0.016217775642871857,0.3626890480518341,0.010856131091713905
35_1805-10-07_p4_sn83016082_00332895060_1805100701_0710,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9628936648368835,0.012786212377250195,0.0,0.0,0.0
31_1805-06-18_p3_sn83045636_00332895060_1805061801_0645,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.989425778388977,0.0,0.0,0.0
19_1805-08-05_p2_sn83016082_00332895060_1805080501_0672,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1996624618768692,0.06439892947673798,0.509330153465271,0.0,0.2235722541809082
1_1805-06-18_p3_sn83045636_00332895060_1805061801_0645,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6598052382469177,0.011195855215191841,0.0,0.0,0.31373703479766846
6_1805-05-27_p3_sn83045636_00332895060_1805052701_0633,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33283761143684387,0.22998513281345367,0.17569300532341003,0.14213863015174866,0.11934563517570496
7_1805-04-22_p3_sn83045636_00332895060_1805042201_0613,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9728349447250366,0.0,0.0,0.0,0.0
23_1805-09-16_pNone_sn83016082_00332895060_1805091601_0698,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9893368482589722,0.0,0.0,0.0
2_1805-01-14_p5_sn83016081_00332895060_1805011401_0261,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05060196295380592,0.029667457565665245,0.8869527578353882,0.017850032076239586,0.014927813783288002
28_1805-05-06_p3_sn83045636_00332895060_1805050601_0621,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14599570631980896,0.8173346519470215,0.0148139838129282,0.011902683414518833,0.0
21_1805-04-22_p1_sn83045636_00332895060_1805042201_0611,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40939071774482727,0.07225824147462845,0.0,0.0,0.5037516355514526
4_1805-06-25_p4_sn83045636_00332895060_1805062501_0650,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019877515733242035,0.25795412063598633,0.16427719593048096,0.551913321018219,0.0
52_1805-11-04_p3_sn83016082_00332895060_1805110401_0725,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25509345531463623,0.7050283551216125,0.016071191057562828,0.012952524237334728,0.010854505933821201
13_1805-06-18_p3_sn83045636_00332895060_1805061801_0645,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013367670588195324,0.9708551168441772,0.0,0.0,0.0
25_1805-05-20_p3_sn83045636_00332895060_1805052001_0629,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7106114029884338,0.23453040421009064,0.022106559947133064,0.017827849835157394,0.014923821203410625
4_1805-05-13_p2_sn83045636_00332895060_1805051301_0624,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8351956009864807,0.023970231413841248,0.1383146047592163,0.0,0.0
26_1805-12-09_p2_sn83016082_00332895060_1805120901_0744,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13683104515075684,0.023082522675395012,0.01776270940899849,0.3557069003582001,0.46661677956581116
25_1805-11-25_p3_sn83016082_00332895060_1805112501_0737,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9858695864677429,0.0,0.0,0.0
27_1805-05-27_p4_sn83045636_00332895060_1805052701_0634,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9323582649230957,0.02376614138484001,0.017694003880023956,0.014233702793717384,0.011947833001613617
22_1805-12-16_p1_sn83016082_00332895060_1805121601_0747,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021471673622727394,0.012851512059569359,0.0,0.9492084980010986,0.0
7_1805-11-04_p3_sn83016082_00332895060_1805110401_0725,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7611284852027893,0.0,0.14828772842884064,0.0866859182715416,0.0
8_1805-10-21_p1_sn83016082_00332895060_1805102101_0715,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17196008563041687,0.04521067067980766,0.24634192883968353,0.019477708265185356,0.5170095562934875
20_1805-12-30_p2_sn83016082_00332895060_1805123001_0756,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2881017327308655,0.0,0.0,0.04597698897123337,0.6602914929389954
61_1805-06-25_p4_sn83045636_00332895060_1805062501_0650,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1732560098171234,0.11652403324842453,0.5794746279716492,0.07107105106115341,0.059674277901649475
32_1805-12-23_p1_sn83016082_00332895060_1805122301_0751,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9851206541061401,0.0,0.0,0.0,0.0
12_1805-10-14_p4_sn83016082_00332895060_1805101401_0714,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6550494432449341,0.0,0.33585307002067566
11_1805-07-09_p3_sn83045636_00332895060_1805070901_0657,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9479167461395264,0.01818198338150978,0.01368635892868042,0.011016604490578175,0.0
12_1805-01-14_p5_sn83016081_00332895060_1805011401_0261,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9735153913497925,0.0,0.0,0.0,0.0
21_1805-09-30_p3_sn83016082_00332895060_1805093001_0705,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03203817456960678,0.021038256585597992,0.016222378239035606,0.9198408722877502,0.010860282927751541
22_1805-08-19_p4_sn83016082_00332895060_1805081901_0682,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01571056991815567,0.13562652468681335,0.0,0.5924156308174133,0.24905340373516083
28_1805-12-16_p3_sn83016082_00332895060_1805121601_0749,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011636045761406422,0.23013198375701904,0.0,0.7492032051086426,0.0
4_1805-11-11_p1_sn83016082_00332895060_1805111101_0727,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8240019679069519,0.011600305326282978,0.0,0.0,0.14828404784202576
51_1805-05-06_p4_sn83045636_00332895060_1805050601_0622,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9696353673934937,0.010466941632330418,0.0,0.0,0.0
