id,word_count,smallpox_death_cooccurrences,cooccur_topic1_land,cooccur_topic1_black,cooccur_topic1_silk,cooccur_topic1_cotton,cooccur_topic1_good,cooccur_topic2_good,cooccur_topic2_work,cooccur_topic2_public,cooccur_topic2_john,cooccur_topic2_part,cooccur_topic3_state,cooccur_topic3_committee,cooccur_topic3_house,cooccur_topic3_time,cooccur_topic3_many,cooccur_topic4_county,cooccur_topic4_bank,cooccur_topic4_court,cooccur_topic4_portland,cooccur_topic4_notice,cooccur_topic5_state,cooccur_topic5_last,cooccur_topic5_time,cooccur_topic5_year,cooccur_topic5_house,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
10_1819-06-01_p3_sn85025061_00513684939_1819060101_0158,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1233709529042244,0.0,0.07267546653747559,0.7998434901237488
9_1819-06-15_pNone_sn85025061_00513684939_1819061501_0165,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23185044527053833,0.010101428255438805,0.0,0.0,0.7446768283843994
10_1819-01-19_pNone_sn85025061_00513684939_1819011901_0081,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9930113554000854,0.0,0.0,0.0
9_1819-03-30_p3_sn83016083_00332895096_1819033001_0854,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9815478324890137
5_1819-02-02_p4_sn83016083_00332895096_1819020201_0823,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9776555895805359,0.0
3_1819-01-26_pNone_sn85025061_00513684939_1819012601_0086,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9915794730186462
18_1819-08-17_pNone_sn85025061_00513684939_1819081701_0198,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9905011653900146,0.0
47_1819-05-11_p4_sn83016083_00332895096_1819051101_0875,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015115374699234962,0.6062999963760376,0.0,0.3656395375728607,0.0
4_1819-03-16_p1_sn83016083_00332895096_1819031601_0844,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5254004597663879,0.4073217809200287,0.06100714951753616
10_1819-03-23_p1_sn83016083_00332895096_1819032301_0848,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2259337306022644,0.0215518306940794,0.4666186273097992,0.2750284671783447,0.010867375880479813
9_1819-03-02_p4_sn83016083_00332895096_1819030201_0839,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04914087802171707,0.0,0.0,0.9373142719268799,0.0
7_1819-01-26_p1_sn83016083_00332895096_1819012601_0816,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9769136309623718,0.0
6_1819-08-03_pNone_sn85025061_00513684939_1819080301_0191,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09921404719352722,0.42065390944480896,0.0,0.0,0.4686807096004486
11_1819-03-02_p1_sn83016083_00332895096_1819030201_0836,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04996049404144287,0.8951600193977356,0.02210277132689953,0.017845692113041878,0.014931018464267254
7_1819-02-16_p2_sn83016083_00332895096_1819021601_0829,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.24997060000896454,0.5707216858863831,0.16809053719043732,0.0
1_1819-01-19_pNone_sn85025061_00513684939_1819011901_0081,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016452284529805183,0.5686438083648682,0.15937761962413788,0.0,0.24983128905296326
22_1819-02-09_pNone_sn85025061_00513684939_1819020901_0095,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04052624851465225,0.015731433406472206,0.011837039142847061,0.31171610951423645,0.6201891303062439
42_1819-01-26_p1_sn83016083_00332895096_1819012601_0816,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025254225358366966,0.5220385193824768,0.012871422804892063,0.43130430579185486,0.0
43_1819-03-02_p4_sn83016083_00332895096_1819030201_0839,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01012001745402813,0.0,0.0,0.9750160574913025,0.0
26_1819-02-02_p1_sn83016083_00332895096_1819020201_0820,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13467925786972046,0.03208592161536217,0.5985824465751648,0.0,0.23200638592243195
7_1819-03-30_p4_sn83016083_00332895096_1819033001_0855,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01611083745956421,0.011076364666223526,0.0,0.9587500691413879,0.0
45_1819-01-26_p4_sn83016083_00332895096_1819012601_0819,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966595470905304,0.011531767435371876,0.0,0.0,0.0
11_1819-04-06_p2_sn83016083_00332895096_1819040601_0857,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015521076507866383,0.010506521910429,0.0,0.9605499505996704,0.0
24_1819-04-20_p3_sn83016083_00332895096_1819042001_0862,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44949623942375183,0.03856947645545006,0.02986544743180275,0.02372634969651699,0.45834246277809143
3_1819-05-11_p3_sn83016083_00332895096_1819051101_0874,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9825059771537781,0.0
19_1819-01-05_p1_sn83016083_00332895096_1819010501_0804,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19310155510902405,0.0,0.10814501345157623,0.0,0.6832980513572693
22_1819-04-27_p1_sn83016083_00332895096_1819042701_0864,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10671048611402512,0.0,0.46529942750930786,0.0,0.42614391446113586
8_1819-03-30_p2_sn83016083_00332895096_1819033001_0853,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.10811302065849304,0.7715873122215271,0.0,0.11820409446954727
23_1819-02-02_p2_sn83016083_00332895096_1819020201_0821,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22244305908679962,0.21686038374900818,0.5279226303100586,0.017838049679994583,0.014935886487364769
24_1819-09-07_p4_sn85025061_00513684939_1819090701_0211,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9126156568527222,0.0,0.0,0.07171478122472763,0.0
9_1819-01-05_p2_sn83016083_00332895096_1819010501_0805,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5647876858711243,0.02423829771578312,0.017602937296032906,0.014299413189291954,0.3790716826915741
7_1819-05-11_p3_sn83016083_00332895096_1819051101_0874,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01056934054940939,0.0,0.0,0.9729048609733582,0.0
11_1819-04-27_p3_sn83016083_00332895096_1819042701_0866,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02080029435455799,0.0,0.0,0.0,0.9646745324134827
1_1819-02-23_p2_sn83016083_00332895096_1819022301_0833,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17700867354869843,0.015477881766855717,0.551258385181427,0.2482931762933731,0.0
22_1819-08-31_p4_sn83016083_00332895102_1819083101_0066,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3602859377861023,0.6030516624450684,0.014825994148850441,0.011885473504662514,0.0
51_1819-12-28_p1_sn85025061_00513684939_1819122801_0272,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33283761143684387,0.22998513281345367,0.17569300532341003,0.14213863015174866,0.11934563517570496
2_1819-04-27_p4_sn83016083_00332895096_1819042701_0867,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8416564464569092,0.1016499474644661,0.02846653014421463,0.02620234340429306,0.0
27_1819-02-09_p1_sn83016083_00332895096_1819020901_0824,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012327451258897781,0.973530113697052,0.0,0.0,0.0
8_1819-03-02_p1_sn85025061_00513684939_1819030201_0104,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10609982162714005,0.0,0.7096758484840393,0.0,0.18090471625328064
21_1819-08-31_p4_sn83016083_00332895102_1819083101_0066,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30656614899635315,0.013247507624328136,0.6656345129013062,0.0,0.0
1_1819-03-23_p3_sn83016083_00332895096_1819032301_0850,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3172374963760376,0.0,0.672562301158905,0.0,0.0
7_1819-09-07_p4_sn85025061_00513684939_1819090701_0211,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186636783182621,0.012978136539459229,0.0,0.9518737196922302,0.0
28_1819-04-20_p3_sn83016083_00332895096_1819042001_0862,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08452334254980087,0.0,0.1567782461643219,0.0,0.7490710020065308
5_1819-05-04_p3_sn83016083_00332895096_1819050401_0870,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3691245913505554,0.6171864867210388,0.0,0.0,0.0
28_1819-03-23_p3_sn83016083_00332895096_1819032301_0850,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01730893738567829,0.01156433206051588,0.0,0.956365168094635,0.0
6_1819-03-16_p4_sn83016083_00332895096_1819031601_0847,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9871812462806702,0.0,0.0,0.0,0.0
10_1819-05-04_p2_sn83016083_00332895096_1819050401_0869,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027423027902841568,0.3668455183506012,0.013642966747283936,0.01094770897179842,0.5811407566070557
17_1819-01-26_pNone_sn85025061_00513684939_1819012601_0086,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3621984124183655,0.46723923087120056,0.014703472144901752,0.011869169771671295,0.1439896821975708
51_1819-01-19_p3_sn83016083_00332895096_1819011901_0814,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33283761143684387,0.22998513281345367,0.17569300532341003,0.14213863015174866,0.11934563517570496
15_1819-04-20_p4_sn83016083_00332895096_1819042001_0863,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9029683470726013,0.07946696877479553,0.0,0.0,0.0
2_1819-02-02_p3_sn83016083_00332895096_1819020201_0822,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9797301292419434,0.0
8_1819-02-16_p3_sn83016083_00332895096_1819021601_0830,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.977760374546051,0.0
38_1819-02-16_p3_sn83016083_00332895096_1819021601_0830,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8764703273773193,0.0,0.0,0.0,0.10316278040409088
3_1819-03-09_p3_sn83016083_00332895096_1819030901_0842,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3678031861782074,0.0,0.43413853645324707,0.0,0.18448084592819214
23_1819-03-09_p4_sn83016083_00332895096_1819030901_0843,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9832058548927307,0.0,0.0,0.0,0.0
25_1819-08-03_pNone_sn85025061_00513684939_1819080301_0191,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015596534125506878,0.7650608420372009,0.07791244983673096,0.0,0.13920198380947113
11_1819-10-26_p3_sn85025061_00513684939_1819102601_0238,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9871902465820312,0.0
5_1819-12-14_p4_sn85025061_00513684939_1819121401_0267,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8650450706481934,0.12563489377498627,0.0,0.0,0.0
2_1819-01-12_p3_sn83016083_00332895096_1819011201_0810,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16521115601062775,0.0,0.033771056681871414,0.0,0.7950343489646912
18_1819-01-12_pNone_sn85025061_00513684939_1819011201_0078,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9859157204627991,0.0,0.0,0.0,0.0
8_1819-01-05_p4_sn83016083_00332895096_1819010501_0807,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9842146039009094,0.0,0.0,0.0
22_1819-03-30_p3_sn83016083_00332895096_1819033001_0854,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6521834135055542,0.0,0.0,0.3375348150730133,0.0
7_1819-06-15_pNone_sn85025061_00513684939_1819061501_0165,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024353845044970512,0.0,0.27404463291168213,0.2973043918609619,0.39502960443496704
20_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03173253685235977,0.775879442691803,0.1685308963060379,0.012994580902159214,0.010862525552511215
8_1819-02-16_p1_sn83016083_00332895096_1819021601_0828,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034886106848716736,0.8129726052284241,0.016048671677708626,0.12523283064365387,0.010859749279916286
9_1819-08-24_p4_sn83016083_00332895102_1819082401_0062,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9869339466094971,0.0
12_1819-01-12_p4_sn83016083_00332895096_1819011201_0811,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06900306791067123,0.011029234156012535,0.0,0.9058704972267151,0.0
36_1819-12-28_p1_sn85025061_00513684939_1819122801_0272,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4821317791938782,0.0,0.0,0.25125694274902344,0.25269433856010437
21_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017720678821206093,0.08146852999925613,0.0,0.8866524696350098,0.0
58_1819-01-12_p3_sn83016083_00332895096_1819011201_0810,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04399510473012924,0.9012781381607056,0.02201993763446808,0.017785068601369858,0.014921720139682293
9_1819-04-06_p2_sn83016083_00332895096_1819040601_0857,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024445047602057457,0.15494650602340698,0.5751951336860657,0.01863965578377247,0.22677363455295563
2_1819-03-16_p4_sn83016083_00332895096_1819031601_0847,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164146289229393,0.0,0.0,0.8272016048431396,0.0
50_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019066762179136276,0.8105121850967407,0.0,0.0,0.1552472561597824
8_1819-04-20_p1_sn83016083_00332895096_1819042001_0860,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026924923062324524,0.9472382068634033,0.010423091240227222,0.0,0.0
3_1819-05-04_p1_sn83016083_00332895096_1819050401_0868,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01596183516085148,0.010721640661358833,0.0,0.959863543510437,0.0
1_1819-02-16_pNone_sn85025061_00513684939_1819021601_0097,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6781254410743713,0.31362393498420715,0.0,0.0
12_1819-06-01_p3_sn85025061_00513684939_1819060101_0158,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0747111439704895,0.21988074481487274,0.0,0.7022817730903625
6_1819-02-16_pNone_sn85025061_00513684939_1819021601_0097,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9951192140579224,0.0,0.0
2_1819-09-07_p4_sn85025061_00513684939_1819090701_0211,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4284159541130066,0.0,0.0,0.5575875043869019
12_1819-10-26_p3_sn85025061_00513684939_1819102601_0238,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1853782832622528,0.012359937652945518,0.0,0.0,0.7854363918304443
33_1819-01-12_p4_sn83016083_00332895096_1819011201_0811,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94371497631073,0.019741367548704147,0.014736921526491642,0.011853048577904701,0.0
17_1819-03-09_p3_sn83016083_00332895096_1819030901_0842,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011455911211669445,0.23499120771884918,0.7448152303695679,0.0,0.0
11_1819-06-15_pNone_sn85025061_00513684939_1819061501_0165,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9880185723304749
19_1819-02-16_p4_sn83016083_00332895096_1819021601_0831,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03234969824552536,0.758252739906311,0.013611705042421818,0.010949201881885529,0.18483668565750122
11_1819-08-24_p4_sn83016083_00332895102_1819082401_0062,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204027406871319,0.0,0.0,0.9737884402275085,0.0
32_1819-01-12_p2_sn83016083_00332895096_1819011201_0809,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027147764340043068,0.01865386590361595,0.13270780444145203,0.0109912334010005,0.8104993104934692
3_1819-02-09_p2_sn83016083_00332895096_1819020901_0825,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013049142435193062,0.5233988165855408,0.0,0.4529772698879242,0.0
11_1819-02-16_p4_sn83016083_00332895096_1819021601_0831,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01188793033361435,0.0,0.0,0.969926118850708,0.0
51_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9767003059387207,0.0,0.0,0.0,0.0
1_1819-02-16_p1_sn83016083_00332895096_1819021601_0828,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0873458981513977,0.7109702825546265,0.0,0.19349981844425201
4_1819-03-02_p2_sn83016083_00332895096_1819030201_0837,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5768776535987854,0.0,0.12368862330913544,0.0,0.28758785128593445
44_1819-03-23_p3_sn83016083_00332895096_1819032301_0850,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06985491514205933,0.8419334888458252,0.03578702732920647,0.028547421097755432,0.023877177387475967
45_1819-01-19_p4_sn83016083_00332895096_1819011901_0815,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9678663015365601,0.011260181665420532,0.0,0.0,0.0
26_1819-04-20_p2_sn83016083_00332895096_1819042001_0861,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025399554520845413,0.015757467597723007,0.01185412798076868,0.0,0.9375019073486328
15_1819-04-27_p3_sn83016083_00332895096_1819042701_0866,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7750983834266663,0.2112072855234146,0.0,0.0,0.0
24_1819-03-23_p3_sn83016083_00332895096_1819032301_0850,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08517494052648544,0.805404782295227,0.04394141212105751,0.03562045097351074,0.02985837496817112
35_1819-08-24_p4_sn83016083_00332895102_1819082401_0062,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08560600876808167,0.8049604296684265,0.04401317238807678,0.035580795258283615,0.029839593917131424
28_1819-10-26_p3_sn85025061_00513684939_1819102601_0238,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46639907360076904,0.026743890717625618,0.019645892083644867,0.015886008739471436,0.4713250696659088
