id,word_count,smallpox_death_cooccurrences,cooccur_topic1_county,cooccur_topic1_late,cooccur_topic1_year,cooccur_topic1_notice,cooccur_topic1_taken,cooccur_topic2_black,cooccur_topic2_good,cooccur_topic2_cotton,cooccur_topic2_white,cooccur_topic2_plain,cooccur_topic3_day,cooccur_topic3_brig,cooccur_topic3_court,cooccur_topic3_whole,cooccur_topic3_state,cooccur_topic4_john,cooccur_topic4_bill,cooccur_topic4_public,cooccur_topic4_vote,cooccur_topic4_committee,cooccur_topic5_debt,cooccur_topic5_french,cooccur_topic5_army,cooccur_topic5_france,cooccur_topic5_petition,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
32_1806-04-07_p1_sn83016082_00332895060_1806040701_0807,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9668199419975281,0.0,0.0,0.02843499183654785,0.0
25_1806-05-19_p1_sn83016082_00332895060_1806051901_0830,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9149138331413269,0.029908744618296623,0.022413721308112144,0.017834557220339775,0.014929134398698807
36_1806-01-27_p3_sn83016082_00332895060_1806012701_0769,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3188587427139282,0.015430575236678123,0.6482193470001221,0.0,0.0
4_1806-02-03_p2_sn83016082_00332895060_1806020301_0772,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32604601979255676,0.0,0.29839080572128296,0.0,0.36567422747612
33_1806-04-28_p4_sn83016082_00332895060_1806042801_0821,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031921833753585815,0.9315236210823059,0.014711800962686539,0.011878683231770992,0.0
22_1806-01-06_p3_sn83016082_00332895060_1806010601_0761,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9900763630867004,0.0,0.0,0.0
7_1806-01-13_p2_sn83016082_00332895060_1806011301_0764,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6332642436027527,0.0,0.36229583621025085
1_1806-04-07_p4_sn83016082_00332895060_1806040701_0810,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7017264366149902,0.09539139270782471,0.0,0.19043315947055817,0.0
8_1806-01-13_p4_sn83016082_00332895060_1806011301_0766,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11701463162899017,0.47980380058288574,0.0,0.3902958929538727,0.0
5_1806-06-09_p3_sn83016082_00332895060_1806060901_0844,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7340296506881714,0.24837881326675415,0.0,0.0,0.0
7_1806-04-14_p2_sn83016082_00332895060_1806041401_0812,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5124297738075256,0.0,0.09105781465768814,0.0,0.3830587565898895
42_1806-01-27_p4_sn83016082_00332895060_1806012701_0770,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06354385614395142,0.3129909038543701,0.02975817397236824,0.5737723112106323,0.01993478462100029
25_1806-02-17_p4_sn83016082_00332895060_1806021701_0782,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024915209040045738,0.36685338616371155,0.20997793972492218,0.3919672966003418,0.0
2_1806-03-17_p3_sn83016082_00332895060_1806031701_0797,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7555846571922302,0.02369050495326519,0.0,0.0,0.21703201532363892
6_1806-04-21_p4_sn83016082_00332895060_1806042101_0817,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9930416941642761,0.0
13_1806-04-07_p3_sn83016082_00332895060_1806040701_0809,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9034094214439392,0.03388916328549385,0.02529974840581417,0.020338766276836395,0.01706288754940033
56_1806-03-17_p4_sn83016082_00332895060_1806031701_0798,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33283761143684387,0.22998513281345367,0.17569300532341003,0.14213863015174866,0.11934563517570496
15_1806-06-16_p3_sn83016082_00332895060_1806061601_0848,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5686057209968567,0.014405600726604462,0.011120673269033432,0.3984053134918213,0.0
25_1806-03-31_p3_sn83016082_00332895060_1806033101_0805,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2565518021583557,0.014165738597512245,0.010392830707132816,0.7118649482727051,0.0
3_1806-05-26_p1_sn83016082_00332895060_1806052601_0834,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7034898996353149,0.0,0.2846815586090088,0.0,0.0
12_1806-04-07_p3_sn83016082_00332895060_1806040701_0809,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9248253703117371,0.026196986436843872,0.019909067079424858,0.015801621600985527,0.013266921043395996
13_1806-06-23_p4_sn83016082_00332895060_1806062301_0853,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07038059085607529,0.8744663596153259,0.02238183654844761,0.01783333532512188,0.014937895350158215
8_1806-04-28_p4_sn83016082_00332895060_1806042801_0821,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39169514179229736,0.14186552166938782,0.0,0.3246595561504364,0.1404169797897339
5_1806-06-23_p1_sn83016082_00332895060_1806062301_0850,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6302454471588135,0.0,0.058480530977249146,0.0,0.3073987364768982
5_1806-01-13_p1_sn83016082_00332895060_1806011301_0763,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011208715848624706,0.0,0.0,0.20081013441085815,0.7779359817504883
18_1806-03-03_p4_sn83016082_00332895060_1806030301_0790,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6421747803688049,0.133265420794487,0.08939521759748459,0.0,0.13023442029953003
25_1806-03-17_p3_sn83016082_00332895060_1806031701_0797,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08505531400442123,0.0710553526878357,0.7784808278083801,0.035552728921175,0.029855752363801003
24_1806-04-14_p2_sn83016082_00332895060_1806041401_0812,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990774929523468,0.0,0.0,0.0,0.0
4_1806-06-09_p1_sn83016082_00332895060_1806060901_0842,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9691721796989441,0.02272551879286766,0.0,0.0
21_1806-02-10_p2_sn83016082_00332895060_1806021001_0776,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016622217372059822,0.20738546550273895,0.0,0.7625081539154053,0.0
19_1806-02-03_p3_sn83016082_00332895060_1806020301_0773,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6120105981826782,0.02934030070900917,0.3258795738220215,0.01783321239054203,0.014936336316168308
3_1806-05-05_p1_sn83016082_00332895060_1806050501_0822,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3210725784301758,0.0,0.6582334637641907,0.0,0.0
3_1806-03-03_p4_sn83016082_00332895060_1806030301_0790,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591231107711792,0.18467400968074799,0.0,0.21305151283740997,0.0
3_1806-06-23_p3_sn83016082_00332895060_1806062301_0852,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9854211211204529,0.0,0.0
7_1806-01-13_p3_sn83016082_00332895060_1806011301_0765,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017915597185492516,0.011520260013639927,0.0,0.0,0.9546303749084473
8_1806-02-17_p2_sn83016082_00332895060_1806021701_0780,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1349964588880539,0.0,0.7170985341072083,0.0,0.13339465856552124
30_1806-06-02_p4_sn83016082_00332895060_1806060201_0841,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7432901263237,0.25016602873802185,0.0,0.0,0.0
9_1806-04-21_p3_sn83016082_00332895060_1806042101_0816,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020476236939430237,0.011688046157360077,0.0,0.0,0.9518258571624756
14_1806-01-27_p3_sn83016082_00332895060_1806012701_0769,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9743128418922424,0.0,0.0,0.0,0.0
5_1806-02-17_p3_sn83016082_00332895060_1806021701_0781,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9911172389984131,0.0,0.0,0.0,0.0
4_1806-04-21_p2_sn83016082_00332895060_1806042101_0815,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03383061662316322,0.016581764444708824,0.9308215975761414,0.010230893269181252,0.0
10_1806-03-31_p3_sn83016082_00332895060_1806033101_0805,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5564167499542236,0.11986109614372253,0.0,0.1554640829563141,0.15976998209953308
4_1806-03-17_p4_sn83016082_00332895060_1806031701_0798,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5661910176277161,0.4118117392063141,0.0,0.0,0.0
10_1806-04-21_p4_sn83016082_00332895060_1806042101_0817,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016761813312768936,0.010517179034650326,0.0,0.0,0.9587423205375671
4_1806-06-23_p4_sn83016082_00332895060_1806062301_0853,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23146221041679382,0.7575325965881348,0.0,0.0,0.0
8_1806-03-31_p4_sn83016082_00332895060_1806033101_0806,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6932414174079895,0.28228721022605896,0.0,0.0,0.0
51_1806-04-21_p4_sn83016082_00332895060_1806042101_0817,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11747778207063675,0.07669089734554291,0.058726176619529724,0.7073190808296204,0.03978610411286354
5_1806-02-10_p3_sn83016082_00332895060_1806021001_0777,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03359097242355347,0.46691757440567017,0.4807692766189575,0.010188402608036995,0.0
28_1806-03-03_p4_sn83016082_00332895060_1806030301_0790,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011231356300413609,0.9741541743278503,0.0,0.0,0.0
25_1806-02-10_p3_sn83016082_00332895060_1806021001_0777,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7705127000808716,0.014530242420732975,0.010541561059653759,0.0,0.1960195153951645
32_1806-05-26_p4_sn83016082_00332895060_1806052601_0837,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8829518556594849,0.10415589064359665,0.0,0.0,0.0
39_1806-05-05_p4_sn83016082_00332895060_1806050501_0825,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9803314208984375,0.0,0.0,0.0,0.0
7_1806-05-12_p2_sn83016082_00332895060_1806051201_0827,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9865054488182068,0.0,0.0,0.0,0.0
56_1806-06-30_p3_sn83016082_00332895072_1806063001_0005,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027252525091171265,0.5345427393913269,0.4179951250553131,0.011017648503184319,0.0
34_1806-05-05_p3_sn83016082_00332895060_1806050501_0824,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5391095876693726,0.03326548635959625,0.025415491312742233,0.02035273052752018,0.3818567395210266
4_1806-02-24_p3_sn83016082_00332895060_1806022401_0785,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30900463461875916,0.6665388941764832,0.0,0.0,0.0
18_1806-06-09_p3_sn83016082_00332895060_1806060901_0844,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9932132959365845,0.0
2_1806-03-24_p1_sn83016082_00332895060_1806032401_0799,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02668674662709236,0.0,0.9671053886413574,0.0,0.0
21_1806-03-03_p3_sn83016082_00332895060_1806030301_0789,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015288181602954865,0.010378705337643623,0.06928983330726624,0.8998514413833618,0.0
30_1806-01-27_p3_sn83016082_00332895060_1806012701_0769,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9665842056274414,0.011538408696651459,0.0,0.0,0.0
15_1806-02-10_p3_sn83016082_00332895060_1806021001_0777,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05906439945101738,0.03412391617894173,0.025230281054973602,0.8645169138908386,0.017064429819583893
21_1806-01-06_p2_sn83016082_00332895060_1806010601_0760,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33283761143684387,0.22998513281345367,0.17569300532341003,0.14213863015174866,0.11934563517570496
14_1806-05-19_p1_sn83016082_00332895060_1806051901_0830,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31274309754371643,0.16110464930534363,0.019549919292330742,0.015845952555537224,0.4907563626766205
27_1806-01-06_p3_sn83016082_00332895060_1806010601_0761,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9868423938751221,0.0,0.0,0.0,0.0
40_1806-03-10_p4_sn83016082_00332895060_1806031001_0794,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018541740253567696,0.010820295661687851,0.0,0.9571430683135986,0.0
7_1806-05-26_p2_sn83016082_00332895060_1806052601_0835,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014028732664883137,0.0,0.0,0.0,0.9646682143211365
1_1806-03-10_p3_sn83016082_00332895060_1806031001_0793,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.97496098279953
14_1806-06-02_p2_sn83016082_00332895060_1806060201_0839,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9785892367362976,0.0
1_1806-03-10_p2_sn83016082_00332895060_1806031001_0792,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13664892315864563,0.2843848168849945,0.13563260436058044,0.1465257853269577,0.2968078553676605
23_1806-05-12_p2_sn83016082_00332895060_1806051201_0827,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11168020218610764,0.0766662210226059,0.7244153618812561,0.047448527067899704,0.03978970646858215
26_1806-06-30_p3_sn83016082_00332895072_1806063001_0005,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03600697219371796,0.30888107419013977,0.015066156163811684,0.6300966739654541,0.0
2_1806-06-16_p4_sn83016082_00332895060_1806061601_0849,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019830986857414246,0.5478127002716064,0.0,0.4158642888069153,0.0
12_1806-06-23_p3_sn83016082_00332895060_1806062301_0852,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013837047852575779,0.0,0.9209696650505066,0.051569633185863495,0.0
20_1806-04-28_p2_sn83016082_00332895060_1806042801_0819,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03650996834039688,0.0210039671510458,0.5683264136314392,0.3633057773113251,0.010853833518922329
24_1806-03-17_p4_sn83016082_00332895060_1806031701_0798,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03185147047042847,0.9316688179969788,0.014676069840788841,0.011850126087665558,0.0
25_1806-03-10_p3_sn83016082_00332895060_1806031001_0793,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9709280729293823,0.01003512367606163,0.0,0.0,0.0
24_1806-02-24_p3_sn83016082_00332895060_1806022401_0785,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7771409749984741,0.07690994441509247,0.058580104261636734,0.047538336366415024,0.039830632507801056
2_1806-03-10_p1_sn83016082_00332895060_1806031001_0791,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11890076845884323,0.0,0.10024420917034149,0.0,0.776393473148346
7_1806-05-05_p2_sn83016082_00332895060_1806050501_0823,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7055959105491638,0.0,0.288253515958786
